x,y,TOTAL_SNOW_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,MIN_TEMPERATURE,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,ID,SNOW_ON_GROUND_FLAG
-110.28333333333333,54.416666666666664,T,2013,-8.9,,2,64,0,-11.8,,,,0,80,10,,2013-02-10 00:00:00,,0,T,40,-6,,AB,0,26.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.10,
-110.28333333333333,54.416666666666664,,2013,-5.3,E,2,60,0,-13.9,,E,,0,83,11,,2013-02-11 00:00:00,,30,,39,3.4,,AB,32,23.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.11,
-110.28333333333333,54.416666666666664,,2013,-0.7,,2,58,1.2,-3.9,,,,0,90,12,,2013-02-12 00:00:00,,0,,38,2.6,,AB,0,18.7,,COLD LAKE A,,3081680,0,,1.2,3081680.2013.2.12,
-110.28333333333333,54.416666666666664,,2013,-3.1,,2,72,3.2,-6.5,,,,0,91,13,,2013-02-13 00:00:00,,0,,41,0.3,,AB,0,21.1,,COLD LAKE A,,3081680,0,,5,3081680.2013.2.13,
-110.28333333333333,54.416666666666664,,2013,-8.6,,2,61,0,-13.2,,,,0,82,14,,2013-02-14 00:00:00,,0,,42,-3.9,,AB,0,26.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.14,
-110.28333333333333,54.416666666666664,,2013,-8.4,,2,73,0.2,-17.9,,,,0,80,15,,2013-02-15 00:00:00,,0,,42,1.1,,AB,0,26.4,,COLD LAKE A,,3081680,0,,0.2,3081680.2013.2.15,
-110.28333333333333,54.416666666666664,,2013,-1.6,,2,57,0,-8.5,,,,0,84,16,,2013-02-16 00:00:00,,0,,41,5.3,,AB,0,19.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.16,
-110.28333333333333,54.416666666666664,,2013,-4.5,E,2,70,0.8,-10.8,,E,,0,85,17,,2013-02-17 00:00:00,,34,,37,1.8,,AB,35,22.5,,COLD LAKE A,,3081680,0,,0.8,3081680.2013.2.17,
-110.28333333333333,54.416666666666664,T,2013,-14.5,,2,57,0,-18.4,,,,0,76,18,,2013-02-18 00:00:00,,0,T,37,-10.5,,AB,0,32.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.18,
-110.28333333333333,54.416666666666664,,2013,-16.3,E,2,49,2.2,-21.2,,E,,0,75,19,,2013-02-19 00:00:00,,16,,37,-11.3,,AB,46,34.3,,COLD LAKE A,,3081680,0,,2.2,3081680.2013.2.19,
-110.28333333333333,54.416666666666664,T,2013,-15.2,,2,63,0,-18.4,,,,0,69,20,,2013-02-20 00:00:00,,0,T,37,-11.9,,AB,0,33.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.20,
-110.28333333333333,54.416666666666664,T,2013,-13.5,,2,67,0,-17.2,,,,0,84,21,,2013-02-21 00:00:00,,0,T,38,-9.7,,AB,0,31.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.21,
-110.28333333333333,54.416666666666664,T,2013,-10,,2,63,0,-13.4,,,,0,84,22,,2013-02-22 00:00:00,,0,T,38,-6.5,,AB,0,28,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.22,
-110.28333333333333,54.416666666666664,T,2013,-6.4,E,2,62,0,-12.4,,E,,0,79,23,,2013-02-23 00:00:00,,32,T,38,-0.4,,AB,39,24.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.23,
-110.28333333333333,54.416666666666664,T,2013,-4.8,,2,51,0,-12,,,,0,80,24,,2013-02-24 00:00:00,,0,T,37,2.5,,AB,0,22.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.24,
-110.28333333333333,54.416666666666664,,2013,-5.6,,2,57,0,-10.6,,,,0,81,25,,2013-02-25 00:00:00,,0,,36,-0.5,,AB,0,23.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.25,
-110.28333333333333,54.416666666666664,,2013,-6.5,,2,46,0,-12.6,,,,0,80,26,,2013-02-26 00:00:00,,0,,35,-0.3,,AB,0,24.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.26,
-110.28333333333333,54.416666666666664,T,2013,-8.3,E,2,58,0,-12.9,,E,,0,82,27,,2013-02-27 00:00:00,,16,T,34,-3.7,,AB,33,26.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.27,
-110.28333333333333,54.416666666666664,T,2013,-4,,2,59,0,-8.6,,,,0,87,28,,2013-02-28 00:00:00,,0,T,34,0.6,,AB,0,22,,COLD LAKE A,,3081680,0,,0,3081680.2013.2.28,
-110.28333333333333,54.416666666666664,,2013,-3.8,,3,54,0,-9.8,,,,0,81,1,,2013-03-01 00:00:00,,0,,34,2.2,,AB,0,21.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.1,
-110.28333333333333,54.416666666666664,,2013,-4.1,,3,43,0,-12.7,,,,0,87,2,,2013-03-02 00:00:00,,0,,34,4.5,,AB,0,22.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.2,
-110.28333333333333,54.416666666666664,T,2013,-4.1,E,3,59,0,-7.6,,E,,0,76,3,,2013-03-03 00:00:00,,1,T,34,-0.6,,AB,32,22.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.3,
-110.28333333333333,54.416666666666664,,2013,-7.2,,3,51,0.2,-12.1,,,,0,78,4,,2013-03-04 00:00:00,,0,,35,-2.3,,AB,0,25.2,,COLD LAKE A,,3081680,0,,0.8,3081680.2013.3.4,
-110.28333333333333,54.416666666666664,T,2013,-10.6,,3,47,0,-18.5,,,,0,85,5,,2013-03-05 00:00:00,,0,T,35,-2.7,,AB,0,28.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.5,
-110.28333333333333,54.416666666666664,,2013,-7.6,,3,44,0,-14.3,,,,0,76,6,,2013-03-06 00:00:00,,0,,35,-0.9,,AB,0,25.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.6,
-110.28333333333333,54.416666666666664,T,2013,-12.1,,3,49,0,-16.1,,,,0,74,7,,2013-03-07 00:00:00,,0,T,35,-8,,AB,0,30.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.7,
-110.28333333333333,54.416666666666664,,2013,-10.8,,3,59,0.6,-16.4,,,,0,80,8,,2013-03-08 00:00:00,,0,,35,-5.2,,AB,0,28.8,,COLD LAKE A,,3081680,0,,2,3081680.2013.3.8,
-110.28333333333333,54.416666666666664,T,2013,-11.4,,3,50,0,-18.8,,,,0,83,9,,2013-03-09 00:00:00,,0,T,36,-3.9,,AB,0,29.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.9,
-110.28333333333333,54.416666666666664,,2013,-4.4,E,3,37,0,-13.2,,E,,0,78,10,,2013-03-10 00:00:00,,25,,36,4.4,,AB,41,22.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.10,
-110.28333333333333,54.416666666666664,T,2013,-3.4,E,3,52,0,-6.9,,E,,0,72,11,,2013-03-11 00:00:00,,36,T,35,0.1,,AB,48,21.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.11,
-110.28333333333333,54.416666666666664,T,2013,-4.5,E,3,53,0,-10.1,,E,,0,78,12,,2013-03-12 00:00:00,,17,T,34,1.1,,AB,37,22.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.12,
-110.28333333333333,54.416666666666664,,2013,-8.5,,3,67,0.8,-10.9,,,,0,80,13,,2013-03-13 00:00:00,,0,,34,-6.1,,AB,0,26.5,,COLD LAKE A,,3081680,0,,1,3081680.2013.3.13,
-110.28333333333333,54.416666666666664,T,2013,-14.8,,3,45,0,-18.7,,,,0,75,14,,2013-03-14 00:00:00,,0,T,35,-10.9,,AB,0,32.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.14,
-110.28333333333333,54.416666666666664,,2013,-14.5,,3,44,3.6,-17.8,,,,0,75,15,,2013-03-15 00:00:00,,0,,37,-11.1,,AB,0,32.5,,COLD LAKE A,,3081680,0,,4.6,3081680.2013.3.15,
-110.28333333333333,54.416666666666664,T,2013,-19.8,,3,51,0.4,-23.5,,,,0,67,16,,2013-03-16 00:00:00,,0,,39,-16.1,,AB,0,37.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.16,
-110.28333333333333,54.416666666666664,,2013,-16,,3,47,0.4,-21.3,,,,0,71,17,,2013-03-17 00:00:00,,0,,40,-10.7,,AB,0,34,,COLD LAKE A,,3081680,0,,0.4,3081680.2013.3.17,
-110.28333333333333,54.416666666666664,,2013,-16.6,,3,50,0.6,-24.3,,,,0,71,18,,2013-03-18 00:00:00,,0,,40,-8.9,,AB,0,34.6,,COLD LAKE A,,3081680,0,,1,3081680.2013.3.18,
-110.28333333333333,54.416666666666664,T,2013,-14.9,,3,49,0,-24.8,,,,0,83,19,,2013-03-19 00:00:00,,0,T,41,-5,,AB,0,32.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.19,
-110.28333333333333,54.416666666666664,T,2013,-8.6,E,3,55,0,-14.5,,E,,0,75,20,,2013-03-20 00:00:00,,11,T,40,-2.7,,AB,59,26.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.20,
-110.28333333333333,54.416666666666664,,2013,-8.8,E,3,60,3,-9.8,,E,,0,84,21,,2013-03-21 00:00:00,,9,,36,-7.7,,AB,39,26.8,,COLD LAKE A,,3081680,0,,3.4,3081680.2013.3.21,
-110.28333333333333,54.416666666666664,,2013,-6.9,,3,67,4.2,-9.3,,,,0,84,22,,2013-03-22 00:00:00,,0,,39,-4.4,,AB,0,24.9,,COLD LAKE A,,3081680,0,,9.2,3081680.2013.3.22,
-110.28333333333333,54.416666666666664,,2013,-7.1,,3,51,0.4,-12.7,,,,0,83,23,,2013-03-23 00:00:00,,0,,47,-1.4,,AB,0,25.1,,COLD LAKE A,,3081680,0,,0.4,3081680.2013.3.23,
-110.28333333333333,54.416666666666664,T,2013,-8.7,,3,47,0,-16.6,,,,0,87,24,,2013-03-24 00:00:00,,0,T,46,-0.8,,AB,0,26.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.24,
-110.28333333333333,54.416666666666664,,2013,-9.4,,3,38,0,-20.9,,,,0,85,25,,2013-03-25 00:00:00,,0,,43,2.2,,AB,0,27.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.25,
-110.28333333333333,54.416666666666664,,2013,-9.6,,3,48,0,-18.3,,,,0,81,26,,2013-03-26 00:00:00,,0,,37,-0.8,,AB,0,27.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.26,
-110.28333333333333,54.416666666666664,T,2013,-2,,3,42,0,-10.4,,,,0,74,27,,2013-03-27 00:00:00,,0,T,37,6.4,,AB,0,20,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.27,
-110.28333333333333,54.416666666666664,,2013,1.8,,3,35,0,-8.8,,,,0,84,28,,2013-03-28 00:00:00,,0,,35,12.4,,AB,0,16.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.28,
-110.28333333333333,54.416666666666664,,2013,1,,3,37,0,-3.8,,,,0,80,29,,2013-03-29 00:00:00,,0,,32,5.7,,AB,0,17,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.29,
-110.28333333333333,54.416666666666664,T,2013,-0.7,,3,36,0,-2.9,,,,0,71,30,,2013-03-30 00:00:00,,0,T,29,1.5,,AB,0,18.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.3.30,
-110.28333333333333,54.416666666666664,,2013,-1.7,,3,57,0.6,-7.1,,,,0,82,31,,2013-03-31 00:00:00,,0,,27,3.7,,AB,0,19.7,,COLD LAKE A,,3081680,0,,0.4,3081680.2013.3.31,
-110.28333333333333,54.416666666666664,,2013,-1.2,,4,51,0,-6.3,,,,0,85,1,,2013-04-01 00:00:00,,0,,26,4,,AB,0,19.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.1,
-110.28333333333333,54.416666666666664,T,2013,0.6,,4,52,0,-3.5,,,T,0,74,2,,2013-04-02 00:00:00,,0,T,25,4.6,,AB,0,17.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.2,
-110.28333333333333,54.416666666666664,T,2013,-0.8,,4,38,0,-3.9,,,,0,78,3,,2013-04-03 00:00:00,,32,T,24,2.3,,AB,61,18.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.3,
-110.28333333333333,54.416666666666664,T,2013,-3.1,E,4,41,0,-9.1,,E,,0,69,4,,2013-04-04 00:00:00,,13,T,24,3,,AB,35,21.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.4,
-110.28333333333333,54.416666666666664,,2013,-3.3,,4,62,6,-5.3,,,,0,86,5,,2013-04-05 00:00:00,,0,,23,-1.3,,AB,0,21.3,,COLD LAKE A,,3081680,0,,4.4,3081680.2013.4.5,
-110.28333333333333,54.416666666666664,,2013,-5.1,,4,71,0,-9.2,,,,0,79,6,,2013-04-06 00:00:00,,0,T,27,-1,,AB,0,23.1,,COLD LAKE A,,3081680,0,,0.4,3081680.2013.4.6,
-110.28333333333333,54.416666666666664,T,2013,-7.1,E,4,33,0,-10.9,,E,,0,68,7,,2013-04-07 00:00:00,,5,T,27,-3.3,,AB,33,25.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.7,
-110.28333333333333,54.416666666666664,,2013,-8.3,,4,42,0,-15.5,,,,0,77,8,,2013-04-08 00:00:00,,0,,25,-1,,AB,0,26.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.8,
-110.28333333333333,54.416666666666664,,2013,-5.3,,4,31,0,-12.7,,,,0,69,9,,2013-04-09 00:00:00,,0,,24,2.2,,AB,0,23.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.9,
-110.28333333333333,54.416666666666664,,2013,-1.7,E,4,41,4.4,-5.7,,E,,0,88,10,,2013-04-10 00:00:00,,15,,23,2.3,,AB,41,19.7,,COLD LAKE A,,3081680,0,,4,3081680.2013.4.10,
-110.28333333333333,54.416666666666664,T,2013,1.6,,4,67,1.6,-2.7,,,,0,89,11,,2013-04-11 00:00:00,,0,,27,5.9,,AB,0,16.4,,COLD LAKE A,,3081680,1.6,,0,3081680.2013.4.11,
-110.28333333333333,54.416666666666664,,2013,1.9,,4,58,1.8,0.1,,,,0,88,12,,2013-04-12 00:00:00,,0,,19,3.7,,AB,0,16.1,,COLD LAKE A,,3081680,0.6,,0.8,3081680.2013.4.12,
-110.28333333333333,54.416666666666664,T,2013,1,,4,56,0,-1.2,,,,0,84,13,,2013-04-13 00:00:00,,0,T,12,3.1,,AB,0,17,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.13,
-110.28333333333333,54.416666666666664,,2013,0.5,,4,39,0,-3.5,,,,0,83,14,,2013-04-14 00:00:00,,0,,12,4.4,,AB,0,17.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.14,
-110.28333333333333,54.416666666666664,,2013,0.7,,4,41,0,-3.7,,,,0,69,15,,2013-04-15 00:00:00,,0,,9,5.1,,AB,0,17.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.15,
-110.28333333333333,54.416666666666664,,2013,1.4,,4,31,0,-3.6,,,,0,58,16,,2013-04-16 00:00:00,,0,,6,6.4,,AB,0,16.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.16,
-110.28333333333333,54.416666666666664,,2013,0.8,,4,39,0,-5.3,,,,0,72,17,,2013-04-17 00:00:00,,0,,5,6.9,,AB,0,17.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.17,
-110.28333333333333,54.416666666666664,,2013,0.7,,4,56,1,-2.3,,,,0,84,18,,2013-04-18 00:00:00,,0,,2,3.7,,AB,0,17.3,,COLD LAKE A,,3081680,0,,0.8,3081680.2013.4.18,
-110.28333333333333,54.416666666666664,,2013,-0.6,,4,42,0.8,-5.1,,,T,0,83,19,,2013-04-19 00:00:00,,16,,2,3.9,,AB,50,18.6,,COLD LAKE A,,3081680,0,,0.8,3081680.2013.4.19,
-110.28333333333333,54.416666666666664,,2013,-0.2,E,4,52,3.2,-4.2,,E,,0,88,20,,2013-04-20 00:00:00,,35,,1,3.8,,AB,63,18.2,,COLD LAKE A,,3081680,0.2,,2.2,3081680.2013.4.20,
-110.28333333333333,54.416666666666664,,2013,-3.8,E,4,37,0,-8.7,,E,,0,67,21,,2013-04-21 00:00:00,,35,,1,1.1,,AB,37,21.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.21,
-110.28333333333333,54.416666666666664,,2013,0.1,E,4,35,0,-7.6,,E,,0,66,22,,2013-04-22 00:00:00,,24,,0,7.7,,AB,33,17.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.22,T
-110.28333333333333,54.416666666666664,T,2013,1.3,E,4,32,0,-4,,E,,0,73,23,,2013-04-23 00:00:00,,30,T,0,6.6,,AB,52,16.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.23,T
-110.28333333333333,54.416666666666664,,2013,2.3,,4,33,0,-4.8,,,,0,71,24,,2013-04-24 00:00:00,,0,,0,9.3,,AB,0,15.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.24,T
-110.28333333333333,54.416666666666664,,2013,7.1,E,4,32,0,-0.9,,E,T,0,77,25,,2013-04-25 00:00:00,,27,T,0,15.1,,AB,46,10.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.25,T
-110.28333333333333,54.416666666666664,,2013,10.2,,4,32,0,3,,,T,0,72,26,,2013-04-26 00:00:00,,29,T,0,17.3,,AB,44,7.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.26,T
-110.28333333333333,54.416666666666664,,2013,11.2,,4,35,0.8,5,,,,0,84,27,,2013-04-27 00:00:00,,29,,0,17.3,,AB,76,6.8,,COLD LAKE A,,3081680,0.8,,0,3081680.2013.4.27,T
-110.28333333333333,54.416666666666664,,2013,3.1,E,4,31,0,-2.5,,E,,0,63,28,,2013-04-28 00:00:00,,30,,0,8.6,,AB,65,14.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.28,T
-110.28333333333333,54.416666666666664,,2013,2.7,E,4,33,0,-1.1,,E,,0,58,29,,2013-04-29 00:00:00,,10,,0,6.4,,AB,35,15.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.29,T
-110.28333333333333,54.416666666666664,T,2013,-1.8,,4,48,0.2,-4,,,,0,89,30,,2013-04-30 00:00:00,,0,,0,0.5,,AB,0,19.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.4.30,T
-110.28333333333333,54.416666666666664,,2013,-0.8,,5,30,0,-8.1,,,,0,87,1,,2013-05-01 00:00:00,,0,,0,6.6,,AB,0,18.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.1,T
-110.28333333333333,54.416666666666664,,2013,9.5,E,5,29,0,0.9,,E,,0,54,2,,2013-05-02 00:00:00,,25,,0,18,,AB,46,8.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.2,T
-110.28333333333333,54.416666666666664,,2013,11.5,E,5,25,0.6,3.7,,E,,0,75,3,,2013-05-03 00:00:00,,32,,0,19.2,,AB,39,6.5,,COLD LAKE A,,3081680,0.6,,0,3081680.2013.5.3,T
-110.28333333333333,54.416666666666664,,2013,10.3,,5,22,0,0.2,,,,0,86,4,,2013-05-04 00:00:00,,0,,0,20.3,,AB,0,7.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.4,
-110.28333333333333,54.416666666666664,,2013,16.6,E,5,18,0,5.9,,E,,0,53,5,,2013-05-05 00:00:00,,28,,0,27.2,,AB,37,1.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.5,
-110.28333333333333,54.416666666666664,,2013,17.7,E,5,12,0,5.7,,E,,0,56,6,,2013-05-06 00:00:00,,21,,0,29.7,,AB,44,0.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.6,
-110.28333333333333,54.416666666666664,,2013,11.8,E,5,27,0,1.7,,E,,0,65,7,,2013-05-07 00:00:00,,34,,0,21.9,,AB,50,6.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.7,
-110.28333333333333,54.416666666666664,,2013,7.8,E,5,21,0,-0.1,,E,,0,60,8,,2013-05-08 00:00:00,,14,,0,15.7,,AB,33,10.2,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.8,
-110.28333333333333,54.416666666666664,,2013,11.3,E,5,28,0.2,3.7,,E,,0,65,9,,2013-05-09 00:00:00,,3,,0,18.9,,AB,50,6.7,,COLD LAKE A,,3081680,0.2,,0,3081680.2013.5.9,
-110.28333333333333,54.416666666666664,,2013,7.3,E,5,21,0,2.7,,E,,0,76,10,,2013-05-10 00:00:00,,35,,0,11.9,,AB,39,10.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.10,
-110.28333333333333,54.416666666666664,,2013,9.2,E,5,23,0,-0.8,,E,,0,62,11,,2013-05-11 00:00:00,,5,,0,19.2,,AB,33,8.8,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.11,
-110.28333333333333,54.416666666666664,,2013,19.1,E,5,23,1.8,9.9,,E,,1.1,86,12,,2013-05-12 00:00:00,,31,,0,28.3,,AB,78,0,,COLD LAKE A,,3081680,1.8,,0,3081680.2013.5.12,
-110.28333333333333,54.416666666666664,,2013,15.9,E,5,26,0,9,,E,,0,86,13,,2013-05-13 00:00:00,,28,,0,22.8,,AB,44,2.1,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.13,
-110.28333333333333,54.416666666666664,,2013,13.3,E,5,23,0,5.8,,E,,0,63,14,,2013-05-14 00:00:00,,29,,0,20.7,,AB,44,4.7,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.14,
-110.28333333333333,54.416666666666664,,2013,12.5,E,5,22,0,3.6,,E,,0,78,15,,2013-05-15 00:00:00,,31,,0,21.4,,AB,39,5.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.15,
-110.28333333333333,54.416666666666664,,2013,12.6,,5,27,0,4.3,,,,0,78,16,,2013-05-16 00:00:00,,0,,0,20.8,,AB,0,5.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.16,
-110.28333333333333,54.416666666666664,,2013,13.4,,5,21,0,3.6,,,,0,76,17,,2013-05-17 00:00:00,,0,,0,23.1,,AB,0,4.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.17,
-110.28333333333333,54.416666666666664,,2013,14.7,E,5,27,0,6,,E,T,0,69,18,,2013-05-18 00:00:00,,18,T,0,23.3,,AB,32,3.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.18,
-110.28333333333333,54.416666666666664,,2013,15.6,,5,31,0,6.5,,,T,0,81,19,,2013-05-19 00:00:00,,0,T,0,24.6,,AB,0,2.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.19,
-110.28333333333333,54.416666666666664,,2013,16.4,,5,25,0,9.8,,,T,0,85,20,,2013-05-20 00:00:00,,0,T,0,23,,AB,0,1.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.20,
-110.28333333333333,54.416666666666664,,2013,16.1,E,5,15,0,8.2,,E,,0,85,21,,2013-05-21 00:00:00,,11,,0,23.9,,AB,44,1.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.21,
-110.28333333333333,54.416666666666664,,2013,15.4,E,5,25,0,7.2,,E,,0,68,22,,2013-05-22 00:00:00,,10,,0,23.5,,AB,41,2.6,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.22,
-110.28333333333333,54.416666666666664,,2013,16,E,5,24,0,9.9,,E,,0,67,23,,2013-05-23 00:00:00,,12,,0,22.1,,AB,37,2,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.23,
-110.28333333333333,54.416666666666664,,2013,13.7,E,5,29,5.6,8.7,,E,,0,89,24,,2013-05-24 00:00:00,,10,,0,18.6,,AB,59,4.3,,COLD LAKE A,,3081680,5.6,,0,3081680.2013.5.24,
-110.28333333333333,54.416666666666664,,2013,12.4,E,5,54,13.6,8.8,,E,,0,90,25,,2013-05-25 00:00:00,,10,,0,16,,AB,50,5.6,,COLD LAKE A,,3081680,13.6,,0,3081680.2013.5.25,
-110.28333333333333,54.416666666666664,,2013,13.4,,5,44,0.6,7.2,,,,0,97,26,,2013-05-26 00:00:00,,0,,0,19.5,,AB,0,4.6,,COLD LAKE A,,3081680,0.6,,0,3081680.2013.5.26,
-110.28333333333333,54.416666666666664,,2013,14.1,,5,33,0,6.1,,,,0,92,27,,2013-05-27 00:00:00,,0,,0,22.1,,AB,0,3.9,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.27,
-110.28333333333333,54.416666666666664,,2013,15.6,,5,28,0,7.1,,,,0,87,28,,2013-05-28 00:00:00,,0,,0,24.1,,AB,0,2.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.28,
-110.28333333333333,54.416666666666664,,2013,16.5,,5,31,0,8.2,,,,0,85,29,,2013-05-29 00:00:00,,0,,0,24.8,,AB,0,1.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.29,
-110.28333333333333,54.416666666666664,,2013,19.1,,5,39,0,13.6,,,T,1.1,74,30,,2013-05-30 00:00:00,,0,T,0,24.5,,AB,0,0,,COLD LAKE A,,3081680,0,,0,3081680.2013.5.30,
-110.28333333333333,54.416666666666664,,2013,17.9,,5,34,1.2,10.5,,,,0,83,31,,2013-05-31 00:00:00,,0,,0,25.2,,AB,0,0.1,,COLD LAKE A,,3081680,1.2,,0,3081680.2013.5.31,
-110.28333333333333,54.416666666666664,,2013,15.7,E,6,63,0,12.9,,E,T,0,83,1,,2013-06-01 00:00:00,,27,T,0,18.5,,AB,35,2.3,,COLD LAKE A,,3081680,0,,0,3081680.2013.6.1,
-110.28333333333333,54.416666666666664,,2013,17.1,,6,27,1.4,12.2,,,,0,94,2,,2013-06-02 00:00:00,,0,,0,22,,AB,0,0.9,,COLD LAKE A,,3081680,1.4,,0,3081680.2013.6.2,
-110.28333333333333,54.416666666666664,,2013,15.6,,6,22,0,8.8,,,,0,68,3,,2013-06-03 00:00:00,,0,,0,22.4,,AB,0,2.4,,COLD LAKE A,,3081680,0,,0,3081680.2013.6.3,
-110.28333333333333,54.416666666666664,,2013,14.5,,6,23,0,5.9,,,,0,79,4,,2013-06-04 00:00:00,,0,,0,23.1,,AB,0,3.5,,COLD LAKE A,,3081680,0,,0,3081680.2013.6.4,
-110.28333333333333,54.416666666666664,,2013,16.8,E,6,23,2.8,9.1,,E,,0,93,5,,2013-06-05 00:00:00,,17,,0,24.4,,AB,54,1.2,,COLD LAKE A,,3081680,2.8,,0,3081680.2013.6.5,
-110.28333333333333,54.416666666666664,,2013,15.2,E,6,31,2,9.2,,E,,0,94,6,,2013-06-06 00:00:00,,28,,0,21.2,,AB,46,2.8,,COLD LAKE A,,3081680,2,,0,3081680.2013.6.6,
