x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-111.22333333333333,56.653333333333336,,-25.2,,0,,0,,,3062697,,,AB,,,43.2,11,22,,M,,-16.8,2013,,3062697.2013.11.22,,,,0,,FORT MCMURRAY A,-33.5,0,M,2013-11-22 00:00:00
-111.22333333333333,56.653333333333336,,-7.9,,0,,0,,,3062697,,,AB,,,25.9,11,23,,M,,1.1,2013,,3062697.2013.11.23,,,,0,,FORT MCMURRAY A,-16.8,0,M,2013-11-23 00:00:00
-111.22333333333333,56.653333333333336,,-11.5,,0,,0,,,3062697,,,AB,,,29.5,11,25,,M,,-5.8,2013,,3062697.2013.11.25,,,,0,,FORT MCMURRAY A,-17.1,0,M,2013-11-25 00:00:00
-111.22333333333333,56.653333333333336,,-10.8,,0,,0,,,3062697,,,AB,,,28.8,11,26,,M,,-3.6,2013,,3062697.2013.11.26,,,,0,,FORT MCMURRAY A,-17.9,0,M,2013-11-26 00:00:00
-111.22333333333333,56.653333333333336,,-7.7,,0,,0,,,3062697,,,AB,,,25.7,11,27,,M,,-5.8,2013,,3062697.2013.11.27,,,,0,,FORT MCMURRAY A,-9.5,0,M,2013-11-27 00:00:00
-111.22333333333333,56.653333333333336,,-6.7,,0,,0,,,3062697,,,AB,,,24.7,11,28,,M,,-4.3,2013,,3062697.2013.11.28,,,,0,,FORT MCMURRAY A,-9.1,1.8,M,2013-11-28 00:00:00
-111.22333333333333,56.653333333333336,,-5,,0,,0,,,3062697,,,AB,,,23,11,29,,M,,-0.1,2013,,3062697.2013.11.29,,,,0,,FORT MCMURRAY A,-9.9,0.3,M,2013-11-29 00:00:00
-111.22333333333333,56.653333333333336,,-8.1,,0,,0,,,3062697,,,AB,,,26.1,11,30,,M,,-1.9,2013,,3062697.2013.11.30,,,,0,,FORT MCMURRAY A,-14.2,1.8,M,2013-11-30 00:00:00
-111.22333333333333,56.653333333333336,,-5.7,,0,,0,,,3062697,,,AB,,,23.7,12,1,,M,,-3.3,2013,,3062697.2013.12.1,,,,0,,FORT MCMURRAY A,-8,0.3,M,2013-12-01 00:00:00
-111.22333333333333,56.653333333333336,,-11.3,,0,,0,,,3062697,,,AB,,,29.3,12,2,,M,,-7.2,2013,,3062697.2013.12.2,,,,0,,FORT MCMURRAY A,-15.4,1.9,M,2013-12-02 00:00:00
-111.22333333333333,56.653333333333336,,-17.4,,0,,0,,,3062697,,,AB,,,35.4,12,3,,M,,-15.3,2013,,3062697.2013.12.3,,,,0,,FORT MCMURRAY A,-19.4,0,M,2013-12-03 00:00:00
-111.22333333333333,56.653333333333336,,-21,,0,,0,,,3062697,,,AB,,,39,12,4,,M,,-15.8,2013,,3062697.2013.12.4,,,,0,,FORT MCMURRAY A,-26.1,0,M,2013-12-04 00:00:00
-111.22333333333333,56.653333333333336,,-26.5,T,0,,0,,,3062697,,,AB,,,44.5,12,5,,M,,-24.4,2013,,3062697.2013.12.5,,,,0,,FORT MCMURRAY A,-28.5,0,M,2013-12-05 00:00:00
-111.22333333333333,56.653333333333336,,-28.7,,0,,0,,,3062697,,,AB,,,46.7,12,6,,M,,-25,2013,,3062697.2013.12.6,,,,0,,FORT MCMURRAY A,-32.4,0,M,2013-12-06 00:00:00
-111.22333333333333,56.653333333333336,,-26.2,,0,,0,,,3062697,,,AB,,,44.2,12,7,,M,,-18.5,2013,,3062697.2013.12.7,,,,0,,FORT MCMURRAY A,-33.9,0,M,2013-12-07 00:00:00
-111.22333333333333,56.653333333333336,,-23.5,,0,,0,,,3062697,,,AB,,,41.5,12,8,,M,,-20.2,2013,,3062697.2013.12.8,,,,0,,FORT MCMURRAY A,-26.8,0,M,2013-12-08 00:00:00
-111.22333333333333,56.653333333333336,,-18.5,,0,,0,,,3062697,,,AB,,,36.5,12,9,,M,,-13.6,2013,,3062697.2013.12.9,,,,0,,FORT MCMURRAY A,-23.3,0.5,M,2013-12-09 00:00:00
-111.22333333333333,56.653333333333336,,-26,,0,,0,,,3062697,,,AB,,,44,12,10,,M,,-22.2,2013,,3062697.2013.12.10,,,,0,,FORT MCMURRAY A,-29.7,0,M,2013-12-10 00:00:00
-111.22333333333333,56.653333333333336,,-27.5,,0,,0,,,3062697,,,AB,,,45.5,12,11,,M,,-23,2013,,3062697.2013.12.11,,,,0,,FORT MCMURRAY A,-32,0,M,2013-12-11 00:00:00
-111.22333333333333,56.653333333333336,,-26.3,,0,,0,,,3062697,,,AB,,,44.3,12,13,,M,,-24.1,2013,,3062697.2013.12.13,,,,0,,FORT MCMURRAY A,-28.5,2.7,M,2013-12-13 00:00:00
-111.22333333333333,56.653333333333336,,-23.1,,0,,0,,,3062697,,,AB,,,41.1,12,14,,M,,-17,2013,,3062697.2013.12.14,,,,0,,FORT MCMURRAY A,-29.2,1.6,M,2013-12-14 00:00:00
-111.22333333333333,56.653333333333336,,-26.1,T,0,,0,,,3062697,,,AB,,,44.1,12,18,,M,,-20.8,2013,,3062697.2013.12.18,,,,0,,FORT MCMURRAY A,-31.3,0,M,2013-12-18 00:00:00
-111.22333333333333,56.653333333333336,,-27.4,,0,,0,,,3062697,,,AB,,,45.4,12,19,,M,,-20.7,2013,,3062697.2013.12.19,,,,0,,FORT MCMURRAY A,-34,0,M,2013-12-19 00:00:00
-111.22333333333333,56.653333333333336,,-32.4,,0,,0,,,3062697,,,AB,,,50.4,12,20,,M,,-26.6,2013,,3062697.2013.12.20,,,,0,,FORT MCMURRAY A,-38.2,0,M,2013-12-20 00:00:00
-111.22333333333333,56.653333333333336,,-35.1,,0,,0,,,3062697,,,AB,,,53.1,12,21,,M,,-30,2013,,3062697.2013.12.21,,,,0,,FORT MCMURRAY A,-40.2,0,M,2013-12-21 00:00:00
-111.22333333333333,56.653333333333336,,-32,,0,,0,,,3062697,,,AB,,,50,12,22,,M,,-24.8,2013,,3062697.2013.12.22,,,,0,,FORT MCMURRAY A,-39.1,0,M,2013-12-22 00:00:00
-111.22333333333333,56.653333333333336,M,,M,,M,,,M,3062697,M,,AB,,M,,12,23,,M,,,2013,,3062697.2013.12.23,M,,,,E,FORT MCMURRAY A,-33.8,,,2013-12-23 00:00:00
-111.22333333333333,56.653333333333336,,-13.9,,0,,0,,,3062697,,,AB,,,31.9,12,24,,M,,-10.8,2013,,3062697.2013.12.24,,,,0,,FORT MCMURRAY A,-17,0.5,M,2013-12-24 00:00:00
-111.22333333333333,56.653333333333336,,-21,,0,,0,,,3062697,,,AB,,,39,12,25,,M,,-13.1,2013,,3062697.2013.12.25,,,,0,,FORT MCMURRAY A,-28.8,0.8,M,2013-12-25 00:00:00
-111.22333333333333,56.653333333333336,,-16.4,,0,,0,,,3062697,,,AB,,,34.4,12,26,,M,,-12.6,2013,,3062697.2013.12.26,,,,0,,FORT MCMURRAY A,-20.2,0,M,2013-12-26 00:00:00
-111.22333333333333,56.653333333333336,,-23.5,,0,,0,,,3062697,,,AB,,,41.5,12,27,,M,,-20.1,2013,,3062697.2013.12.27,,,,0,,FORT MCMURRAY A,-26.8,1.2,M,2013-12-27 00:00:00
-111.22333333333333,56.653333333333336,,-31.1,,0,,0,,,3062697,,,AB,,,49.1,12,28,,M,,-24.5,2013,,3062697.2013.12.28,,,,0,,FORT MCMURRAY A,-37.6,0,M,2013-12-28 00:00:00
-111.22333333333333,56.653333333333336,,-31.6,,0,,0,,,3062697,,,AB,,,49.6,12,29,,M,,-27.4,2013,,3062697.2013.12.29,,,,0,,FORT MCMURRAY A,-35.7,0,M,2013-12-29 00:00:00
-111.22333333333333,56.653333333333336,,-34.4,,0,,0,,,3062697,,,AB,,,52.4,12,30,,M,,-29.8,2013,,3062697.2013.12.30,,,,0,,FORT MCMURRAY A,-38.9,0,M,2013-12-30 00:00:00
-111.22333333333333,56.653333333333336,,-33.4,,0,,0,,,3062697,,,AB,,,51.4,12,31,,M,,-29.7,2013,,3062697.2013.12.31,,,,0,,FORT MCMURRAY A,-37,0,M,2013-12-31 00:00:00
-111.22333333333333,56.653333333333336,,-31.9,,0,,0,,,3062697,,,AB,,,49.9,1,1,,M,,-25.7,2014,,3062697.2014.1.1,,,,0,,FORT MCMURRAY A,-38,0,M,2014-01-01 00:00:00
-111.22333333333333,56.653333333333336,,-15.4,,0,,0,,,3062697,,,AB,,,33.4,1,2,,M,,-5.2,2014,,3062697.2014.1.2,,,,0,,FORT MCMURRAY A,-25.6,3.4,M,2014-01-02 00:00:00
-111.22333333333333,56.653333333333336,,-18,,0,,0,,,3062697,,,AB,,,36,1,3,,M,,-9,2014,,3062697.2014.1.3,,,,0,,FORT MCMURRAY A,-26.9,0,M,2014-01-03 00:00:00
-111.22333333333333,56.653333333333336,,-29.6,,0,,0,,,3062697,,,AB,,,47.6,1,4,,M,,-25.9,2014,,3062697.2014.1.4,,,,0,,FORT MCMURRAY A,-33.3,0.3,M,2014-01-04 00:00:00
-111.22333333333333,56.653333333333336,,-31.6,,0,,0,,,3062697,,,AB,,,49.6,1,5,,M,,-28.2,2014,,3062697.2014.1.5,,,,0,,FORT MCMURRAY A,-35,0,M,2014-01-05 00:00:00
-111.22333333333333,56.653333333333336,,-24.8,,0,,0,,,3062697,,,AB,,,42.8,1,6,,M,,-20.2,2014,,3062697.2014.1.6,,,,0,,FORT MCMURRAY A,-29.3,4.7,M,2014-01-06 00:00:00
-111.22333333333333,56.653333333333336,,-27.9,,0,,0,,,3062697,,,AB,,,45.9,1,7,,M,,-23,2014,,3062697.2014.1.7,,,,0,,FORT MCMURRAY A,-32.7,0,M,2014-01-07 00:00:00
-111.22333333333333,56.653333333333336,,-10.6,,0,,0,,,3062697,,,AB,,,28.6,1,9,,M,,-8.7,2014,,3062697.2014.1.9,,,,0,,FORT MCMURRAY A,-12.5,0,M,2014-01-09 00:00:00
-111.22333333333333,56.653333333333336,,-14.6,,0,,0,,,3062697,,,AB,,,32.6,1,10,,M,,-11.1,2014,,3062697.2014.1.10,,,,0,,FORT MCMURRAY A,-18.1,0,M,2014-01-10 00:00:00
-111.22333333333333,56.653333333333336,,-14.7,,0,,0,,,3062697,,,AB,,,32.7,1,11,,M,,-9.8,2014,,3062697.2014.1.11,,,,0,,FORT MCMURRAY A,-19.6,0,M,2014-01-11 00:00:00
-111.22333333333333,56.653333333333336,,-18.4,,0,,0,,,3062697,,,AB,,,36.4,1,12,,M,,-13.9,2014,,3062697.2014.1.12,,,,0,,FORT MCMURRAY A,-22.9,0.2,M,2014-01-12 00:00:00
-111.22333333333333,56.653333333333336,,-19.5,,0,,0,,,3062697,,,AB,,,37.5,1,13,,M,,-13.4,2014,,3062697.2014.1.13,,,,0,,FORT MCMURRAY A,-25.6,0,M,2014-01-13 00:00:00
-111.22333333333333,56.653333333333336,,-3.7,,0,,0,,,3062697,,,AB,,,21.7,1,16,,M,,0.6,2014,,3062697.2014.1.16,,,,0,,FORT MCMURRAY A,-8,0,M,2014-01-16 00:00:00
-111.22333333333333,56.653333333333336,,-1.8,,0,,0,,,3062697,,,AB,,,19.8,1,17,,M,,5.7,2014,,3062697.2014.1.17,,,,0,,FORT MCMURRAY A,-9.3,0,M,2014-01-17 00:00:00
-111.22333333333333,56.653333333333336,,-3.8,,0,,0,,,3062697,,,AB,,,21.8,1,18,,M,,4.2,2014,,3062697.2014.1.18,,,,0,,FORT MCMURRAY A,-11.8,0,M,2014-01-18 00:00:00
-111.22333333333333,56.653333333333336,,-17.4,,0,,0,,,3062697,,,AB,,,35.4,1,19,,M,,-8.4,2014,,3062697.2014.1.19,,,,0,,FORT MCMURRAY A,-26.4,0,M,2014-01-19 00:00:00
-111.22333333333333,56.653333333333336,,-21.5,,0,,0,,,3062697,,,AB,,,39.5,1,20,,M,,-13.9,2014,,3062697.2014.1.20,,,,0,,FORT MCMURRAY A,-29.1,0,M,2014-01-20 00:00:00
-111.22333333333333,56.653333333333336,,-18.1,,0,,0,,,3062697,,,AB,,,36.1,1,21,,M,,-12.9,2014,,3062697.2014.1.21,,,,0,,FORT MCMURRAY A,-23.3,0,M,2014-01-21 00:00:00
-111.22333333333333,56.653333333333336,,-20,,0,,0,,,3062697,,,AB,,,38,1,22,,M,,-13.7,2014,,3062697.2014.1.22,,,,0,,FORT MCMURRAY A,-26.3,0,M,2014-01-22 00:00:00
-111.22333333333333,56.653333333333336,,-6.5,,0,,0,,,3062697,,,AB,,,24.5,1,23,,M,,4.2,2014,,3062697.2014.1.23,,,,0,,FORT MCMURRAY A,-17.1,0,M,2014-01-23 00:00:00
-111.22333333333333,56.653333333333336,,0,,0,,0,,,3062697,,,AB,,,18,1,24,,M,,5.6,2014,,3062697.2014.1.24,,,,0,,FORT MCMURRAY A,-5.6,0,M,2014-01-24 00:00:00
-111.22333333333333,56.653333333333336,,-7,,0,,0,,,3062697,,,AB,,,25,1,25,,M,,1.9,2014,,3062697.2014.1.25,,,,0,,FORT MCMURRAY A,-15.8,0,M,2014-01-25 00:00:00
-111.22333333333333,56.653333333333336,,-16.7,,0,,0,,,3062697,,,AB,,,34.7,1,28,,M,,-11,2014,,3062697.2014.1.28,,,,0,,FORT MCMURRAY A,-22.4,0,M,2014-01-28 00:00:00
-111.22333333333333,56.653333333333336,,-22.8,T,0,,0,,,3062697,,,AB,,,40.8,1,29,,M,,-21.1,2014,,3062697.2014.1.29,,,,0,,FORT MCMURRAY A,-24.4,0,M,2014-01-29 00:00:00
-111.22333333333333,56.653333333333336,,-20.2,,0,,0,,,3062697,,,AB,,,38.2,1,30,,M,,-15.4,2014,,3062697.2014.1.30,,,,0,,FORT MCMURRAY A,-24.9,0,M,2014-01-30 00:00:00
-111.22333333333333,56.653333333333336,,-17.9,,0,,0,,,3062697,,,AB,,,35.9,1,31,,M,,-14.8,2014,,3062697.2014.1.31,,,,0,,FORT MCMURRAY A,-20.9,0,M,2014-01-31 00:00:00
-111.22333333333333,56.653333333333336,,-14.3,,0,,0,,,3062697,,,AB,,,32.3,2,1,,M,,-9.6,2014,,3062697.2014.2.1,,,,0,,FORT MCMURRAY A,-19,0.3,M,2014-02-01 00:00:00
-111.22333333333333,56.653333333333336,,-14.5,,0,,0,,,3062697,,,AB,,,32.5,2,2,,M,,-11,2014,,3062697.2014.2.2,,,,0,,FORT MCMURRAY A,-17.9,0,M,2014-02-02 00:00:00
-111.22333333333333,56.653333333333336,,-19.9,,0,,0,,,3062697,,,AB,,,37.9,2,3,,M,,-16.2,2014,,3062697.2014.2.3,,,,0,,FORT MCMURRAY A,-23.6,0,M,2014-02-03 00:00:00
-111.22333333333333,56.653333333333336,,-22.4,,0,,0,,,3062697,,,AB,,,40.4,2,4,,M,,-19.2,2014,,3062697.2014.2.4,,,,0,,FORT MCMURRAY A,-25.5,0,M,2014-02-04 00:00:00
-111.22333333333333,56.653333333333336,,-24.4,,0,,0,,,3062697,,,AB,,,42.4,2,5,,M,,-19.2,2014,,3062697.2014.2.5,,,,0,,FORT MCMURRAY A,-29.6,0,M,2014-02-05 00:00:00
-111.22333333333333,56.653333333333336,,-16.1,,0,,0,,,3062697,,,AB,,,34.1,2,6,,M,,-10.3,2014,,3062697.2014.2.6,,,,0,,FORT MCMURRAY A,-21.8,0,M,2014-02-06 00:00:00
-111.22333333333333,56.653333333333336,,-20.3,,0,,0,,,3062697,,,AB,,,38.3,2,7,,M,,-13.9,2014,,3062697.2014.2.7,,,,0,,FORT MCMURRAY A,-26.6,0,M,2014-02-07 00:00:00
-111.22333333333333,56.653333333333336,,-27.2,,0,,0,,,3062697,,,AB,,,45.2,2,8,,M,,-21.3,2014,,3062697.2014.2.8,,,,0,,FORT MCMURRAY A,-33.1,0,M,2014-02-08 00:00:00
-111.22333333333333,56.653333333333336,,-27.3,,0,,0,,,3062697,,,AB,,,45.3,2,9,,M,,-20.5,2014,,3062697.2014.2.9,,,,0,,FORT MCMURRAY A,-34,0,M,2014-02-09 00:00:00
-111.22333333333333,56.653333333333336,,-27.2,,0,,0,,,3062697,,,AB,,,45.2,2,10,,M,,-20.4,2014,,3062697.2014.2.10,,,,0,,FORT MCMURRAY A,-34,0,M,2014-02-10 00:00:00
-111.22333333333333,56.653333333333336,,-27.2,T,0,,0,,,3062697,,,AB,,,45.2,2,11,,M,,-21.1,2014,,3062697.2014.2.11,,,,0,,FORT MCMURRAY A,-33.2,0,M,2014-02-11 00:00:00
-111.22333333333333,56.653333333333336,,-27.7,,0,,0,,,3062697,,,AB,,,45.7,2,12,,M,,-20.7,2014,,3062697.2014.2.12,,,,0,,FORT MCMURRAY A,-34.7,3.5,M,2014-02-12 00:00:00
-111.22333333333333,56.653333333333336,,-18.2,,0,,0,,,3062697,,,AB,,,36.2,2,13,,M,,-13.4,2014,,3062697.2014.2.13,,,,0,,FORT MCMURRAY A,-22.9,0.9,M,2014-02-13 00:00:00
-111.22333333333333,56.653333333333336,,-17.4,,0,,0,,,3062697,,,AB,,,35.4,2,14,,M,,-9.8,2014,,3062697.2014.2.14,,,,0,,FORT MCMURRAY A,-25,0.5,M,2014-02-14 00:00:00
-111.22333333333333,56.653333333333336,,-8.8,,0,,0,,,3062697,,,AB,,,26.8,2,15,,M,,-0.7,2014,,3062697.2014.2.15,,,,0,,FORT MCMURRAY A,-16.8,0,M,2014-02-15 00:00:00
-111.22333333333333,56.653333333333336,,-11.6,,0,,0,,,3062697,,,AB,,,29.6,2,16,,M,,-9.4,2014,,3062697.2014.2.16,,,,0,,FORT MCMURRAY A,-13.8,0.3,M,2014-02-16 00:00:00
-111.22333333333333,56.653333333333336,,-10.3,,0,,0,,,3062697,,,AB,,,28.3,2,18,,M,,-6.5,2014,,3062697.2014.2.18,,,,0,,FORT MCMURRAY A,-14,0,M,2014-02-18 00:00:00
-111.22333333333333,56.653333333333336,,-10.1,,0,,0,,,3062697,,,AB,,,28.1,2,19,,M,,-6.1,2014,,3062697.2014.2.19,,,,0,,FORT MCMURRAY A,-14,0,M,2014-02-19 00:00:00
-111.22333333333333,56.653333333333336,,-12.2,,0,,0,,,3062697,,,AB,,,30.2,2,20,,M,,-9.1,2014,,3062697.2014.2.20,,,,0,,FORT MCMURRAY A,-15.3,0,M,2014-02-20 00:00:00
-111.22333333333333,56.653333333333336,,-17.7,,0,,0,,,3062697,,,AB,,,35.7,2,21,,M,,-15.3,2014,,3062697.2014.2.21,,,,0,,FORT MCMURRAY A,-20.1,0,M,2014-02-21 00:00:00
-111.22333333333333,56.653333333333336,,-24,T,0,,0,,,3062697,,,AB,,,42,2,22,,M,,-20.1,2014,,3062697.2014.2.22,,,,0,,FORT MCMURRAY A,-27.9,0,M,2014-02-22 00:00:00
-111.22333333333333,56.653333333333336,,-24,,0,,0,,,3062697,,,AB,,,42,2,23,,M,,-18.4,2014,,3062697.2014.2.23,,,,0,,FORT MCMURRAY A,-29.6,0,M,2014-02-23 00:00:00
-111.22333333333333,56.653333333333336,,-21.4,,0,,0,,,3062697,,,AB,,,39.4,2,24,,M,,-15.9,2014,,3062697.2014.2.24,,,,0,,FORT MCMURRAY A,-26.8,0,M,2014-02-24 00:00:00
-111.22333333333333,56.653333333333336,,-21.3,,0,,0,,,3062697,,,AB,,,39.3,2,27,,M,,-16.8,2014,,3062697.2014.2.27,,,,0,,FORT MCMURRAY A,-25.7,0,M,2014-02-27 00:00:00
-111.22333333333333,56.653333333333336,,-29.8,,0,,0,,,3062697,,,AB,,,47.8,2,28,,M,,-25.5,2014,,3062697.2014.2.28,,,,0,,FORT MCMURRAY A,-34.1,0,M,2014-02-28 00:00:00
-111.22333333333333,56.653333333333336,,-28,,0,,0,,,3062697,,,AB,,,46,3,1,,M,,-18.5,2014,,3062697.2014.3.1,,,,0,,FORT MCMURRAY A,-37.5,0,M,2014-03-01 00:00:00
-111.22333333333333,56.653333333333336,,-25.1,,0,,0,,,3062697,,,AB,,,43.1,3,2,,M,,-14,2014,,3062697.2014.3.2,,,,0,,FORT MCMURRAY A,-36.1,0,M,2014-03-02 00:00:00
-111.22333333333333,56.653333333333336,,-25.6,,0,,0,,,3062697,,,AB,,,43.6,3,3,,M,,-13.5,2014,,3062697.2014.3.3,,,,0,,FORT MCMURRAY A,-37.7,0,M,2014-03-03 00:00:00
-111.22333333333333,56.653333333333336,,-20.2,,0,,0,,,3062697,,,AB,,,38.2,3,4,,M,,-13.5,2014,,3062697.2014.3.4,,,,0,,FORT MCMURRAY A,-26.9,0,M,2014-03-04 00:00:00
-111.22333333333333,56.653333333333336,,-19.2,,0,,0,,,3062697,,,AB,,,37.2,3,5,,M,,-11.3,2014,,3062697.2014.3.5,,,,0,,FORT MCMURRAY A,-27.1,0,M,2014-03-05 00:00:00
-111.22333333333333,56.653333333333336,,-18.6,,0,,0,,,3062697,,,AB,,,36.6,3,6,,M,,-10.9,2014,,3062697.2014.3.6,,,,0,,FORT MCMURRAY A,-26.3,0,M,2014-03-06 00:00:00
-111.22333333333333,56.653333333333336,,-17.8,,0,,0,,,3062697,,,AB,,,35.8,3,7,,M,,-7,2014,,3062697.2014.3.7,,,,0,,FORT MCMURRAY A,-28.6,0,M,2014-03-07 00:00:00
-111.22333333333333,56.653333333333336,,-9.9,,0,,0,,,3062697,,,AB,,,27.9,3,8,,M,,-0.2,2014,,3062697.2014.3.8,,,,0,,FORT MCMURRAY A,-19.5,1.1,M,2014-03-08 00:00:00
-111.22333333333333,56.653333333333336,,-2.7,,0,,0,,,3062697,,,AB,,,20.7,3,9,,M,,8.5,2014,,3062697.2014.3.9,,,,0,,FORT MCMURRAY A,-13.8,0,M,2014-03-09 00:00:00
-111.22333333333333,56.653333333333336,,-7.5,,0,,0,,,3062697,,,AB,,,25.5,3,10,,M,,-5.5,2014,,3062697.2014.3.10,,,,0,,FORT MCMURRAY A,-9.4,0.3,M,2014-03-10 00:00:00
-111.22333333333333,56.653333333333336,,-6,,0,,0,,,3062697,,,AB,,,24,3,11,,M,,6.6,2014,,3062697.2014.3.11,,,,0,,FORT MCMURRAY A,-18.5,0,M,2014-03-11 00:00:00
-111.22333333333333,56.653333333333336,,5.8,,0,,0,,,3062697,,,AB,,,12.2,3,12,,M,,10.9,2014,,3062697.2014.3.12,,,,0,,FORT MCMURRAY A,0.7,0,M,2014-03-12 00:00:00
-111.22333333333333,56.653333333333336,,0.9,,0,,0,,,3062697,,,AB,,,17.1,3,13,,M,,5.2,2014,,3062697.2014.3.13,,,,0,,FORT MCMURRAY A,-3.5,3.3,M,2014-03-13 00:00:00
-111.22333333333333,56.653333333333336,,-4.2,,0,,0,,,3062697,,,AB,,,22.2,3,14,,M,,-1.2,2014,,3062697.2014.3.14,,,,0,,FORT MCMURRAY A,-7.2,0,M,2014-03-14 00:00:00
-111.22333333333333,56.653333333333336,,-0.7,,0,,0,,,3062697,,,AB,,,18.7,3,15,,M,,6.2,2014,,3062697.2014.3.15,,,,0,,FORT MCMURRAY A,-7.5,0.5,M,2014-03-15 00:00:00
-111.22333333333333,56.653333333333336,,2.2,,0,,0,,,3062697,,,AB,,,15.8,3,16,,M,,8.2,2014,,3062697.2014.3.16,,,,0,,FORT MCMURRAY A,-3.8,0,M,2014-03-16 00:00:00
-111.22333333333333,56.653333333333336,,-1,,0,,0,,,3062697,,,AB,,,19,3,17,,M,,3.9,2014,,3062697.2014.3.17,,,,0,,FORT MCMURRAY A,-5.8,0,M,2014-03-17 00:00:00
-111.22333333333333,56.653333333333336,,-1.7,,0,,0,,,3062697,,,AB,,,19.7,3,18,,M,,3.4,2014,,3062697.2014.3.18,,,,0,,FORT MCMURRAY A,-6.7,0,M,2014-03-18 00:00:00
-111.22333333333333,56.653333333333336,,-1.1,,0,,0,,,3062697,,,AB,,,19.1,3,19,,M,,3.6,2014,,3062697.2014.3.19,,,,0,,FORT MCMURRAY A,-5.7,3.3,M,2014-03-19 00:00:00
-111.22333333333333,56.653333333333336,,-12.5,,0,,0,,,3062697,,,AB,,,30.5,3,20,,M,,-5.7,2014,,3062697.2014.3.20,,,,0,,FORT MCMURRAY A,-19.2,0,M,2014-03-20 00:00:00
-111.22333333333333,56.653333333333336,,-18.9,,0,,0,,,3062697,,,AB,,,36.9,3,21,,M,,-10.6,2014,,3062697.2014.3.21,,,,0,,FORT MCMURRAY A,-27.1,0,M,2014-03-21 00:00:00
-111.22333333333333,56.653333333333336,,-18.5,,0,,0,,,3062697,,,AB,,,36.5,3,22,,M,,-9.1,2014,,3062697.2014.3.22,,,,0,,FORT MCMURRAY A,-27.8,0,M,2014-03-22 00:00:00
-111.22333333333333,56.653333333333336,,-13.8,,0,,0,,,3062697,,,AB,,,31.8,3,23,,M,,-5,2014,,3062697.2014.3.23,,,,0,,FORT MCMURRAY A,-22.6,0,M,2014-03-23 00:00:00
-111.22333333333333,56.653333333333336,,-13.9,,0,,0,,,3062697,,,AB,,,31.9,3,24,,M,,-7.3,2014,,3062697.2014.3.24,,,,0,,FORT MCMURRAY A,-20.4,0,M,2014-03-24 00:00:00
-111.22333333333333,56.653333333333336,,-11.7,,0,,0,,,3062697,,,AB,,,29.7,3,25,,M,,-1.6,2014,,3062697.2014.3.25,,,,0,,FORT MCMURRAY A,-21.8,0,M,2014-03-25 00:00:00
-111.22333333333333,56.653333333333336,,-14.2,,0,,0,,,3062697,,,AB,,,32.2,3,26,,M,,-8.6,2014,,3062697.2014.3.26,,,,0,,FORT MCMURRAY A,-19.7,0,M,2014-03-26 00:00:00
-111.22333333333333,56.653333333333336,,-14.5,,0,,0,,,3062697,,,AB,,,32.5,3,27,,M,,-5,2014,,3062697.2014.3.27,,,,0,,FORT MCMURRAY A,-23.9,0,M,2014-03-27 00:00:00
-111.22333333333333,56.653333333333336,,-9,,0,,0,,,3062697,,,AB,,,27,3,28,,M,,0,2014,,3062697.2014.3.28,,,,0,,FORT MCMURRAY A,-18,0,M,2014-03-28 00:00:00
-111.22333333333333,56.653333333333336,,-13.1,,0,,0,,,3062697,,,AB,,,31.1,3,29,,M,,-5.3,2014,,3062697.2014.3.29,,,,0,,FORT MCMURRAY A,-20.8,0,M,2014-03-29 00:00:00
-111.22333333333333,56.653333333333336,,-19.9,,0,,0,,,3062697,,,AB,,,37.9,3,30,,M,,-13.8,2014,,3062697.2014.3.30,,,,0,,FORT MCMURRAY A,-25.9,0,M,2014-03-30 00:00:00
-111.22333333333333,56.653333333333336,,-12.8,,0,,0,,,3062697,,,AB,,,30.8,3,31,,M,,-1.6,2014,,3062697.2014.3.31,,,,0,,FORT MCMURRAY A,-24,0,M,2014-03-31 00:00:00
-111.22333333333333,56.653333333333336,,-8.3,,0,,0,,,3062697,,,AB,,,26.3,4,1,,M,,-1.6,2014,,3062697.2014.4.1,,,,0,,FORT MCMURRAY A,-15,0,M,2014-04-01 00:00:00
-111.22333333333333,56.653333333333336,,-10.6,,0,,0,,,3062697,,,AB,,,28.6,4,2,,M,,-5.2,2014,,3062697.2014.4.2,,,,0,,FORT MCMURRAY A,-16,0,M,2014-04-02 00:00:00
