x,y,ID,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,STATION_NAME,LOCAL_YEAR,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MIN_TEMPERATURE,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN,HEATING_DEGREE_DAYS,PROVINCE_CODE,LOCAL_DATE,LOCAL_MONTH
-113.89305555555555,52.17861111111111,3025480.1998.9.15,0,,14.5,0,,,,,,20.2,,,,M,,,,RED DEER A,1998,M,0,8.7,0,3025480,,15,0,0,0,3.5,AB,1998-09-15 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.16,0,,13.1,0,,,,,,22.5,,,,M,,,,RED DEER A,1998,M,0,3.7,0,3025480,,16,0,0,0,4.9,AB,1998-09-16 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.17,0,,9.9,0.6,,,,,,16.1,,,,M,,,,RED DEER A,1998,M,0,3.6,0,3025480,,17,0,0,0.6,8.1,AB,1998-09-17 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.18,0,,8.4,3.6,,,,,,9.9,,,,M,,,,RED DEER A,1998,M,0,6.8,0,3025480,,18,0,0,3.6,9.6,AB,1998-09-18 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.19,0,,6.9,11.2,,,,,,9.8,,,,M,,,,RED DEER A,1998,M,0,3.9,0,3025480,,19,0,0,11.2,11.1,AB,1998-09-19 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.20,0,,10.1,0,,,,,,15.8,,,,M,,,,RED DEER A,1998,M,0,4.3,0,3025480,,20,0,0,0,7.9,AB,1998-09-20 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.21,0,,11.4,0,,,,,,20.5,,,,M,,,,RED DEER A,1998,M,0,2.3,0,3025480,,21,0,0,0,6.6,AB,1998-09-21 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.22,0,,9.3,0,,,,,,18.3,,,,M,,,,RED DEER A,1998,M,0,0.2,0,3025480,,22,0,0,0,8.7,AB,1998-09-22 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.23,35,,10.8,0,,T,,,E,19.7,,,,M,,E,,RED DEER A,1998,M,0,1.9,50,3025480,T,23,0,0,0,7.2,AB,1998-09-23 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.24,0,,9.5,0.2,,,,,,13.2,,,,M,,,,RED DEER A,1998,M,0,5.8,0,3025480,,24,0,0,0.2,8.5,AB,1998-09-24 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.25,0,,8.7,6,,,,,,10.6,,,,M,,,,RED DEER A,1998,M,0,6.8,0,3025480,,25,0,0,6,9.3,AB,1998-09-25 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.26,0,,8.5,0,,,,,,17.4,,,,M,,,,RED DEER A,1998,M,0,-0.4,0,3025480,,26,0,0,0,9.5,AB,1998-09-26 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.27,2,,13.5,0,,,,,E,22.9,,,,M,,E,,RED DEER A,1998,M,0,4,37,3025480,,27,0,0,0,4.5,AB,1998-09-27 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.28,0,,10.7,3.8,,,,,,15.2,,,,M,,,,RED DEER A,1998,M,0,6.2,0,3025480,,28,0,0,3.8,7.3,AB,1998-09-28 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.29,34,,7.2,0.8,,,,,E,10,,,,M,,E,,RED DEER A,1998,M,0,4.4,41,3025480,,29,0,0,0.8,10.8,AB,1998-09-29 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.9.30,16,,8,0,,,,,E,14.9,,,,M,,E,,RED DEER A,1998,M,0,1,46,3025480,,30,0,0,0,10,AB,1998-09-30 00:00:00,9
-113.89305555555555,52.17861111111111,3025480.1998.10.1,13,,10,0,,,,,,18,,,,M,,,,RED DEER A,1998,M,0,1.9,46,3025480,,1,0,0,0,8,AB,1998-10-01 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.2,0,,8.8,12.2,,,,,,11.5,,,,M,,,,RED DEER A,1998,M,0,6,0,3025480,,2,0,0,12.2,9.2,AB,1998-10-02 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.3,0,,8.4,4.8,,,,,,14.3,,,,M,,,,RED DEER A,1998,M,0,2.5,0,3025480,,3,0,0,4.8,9.6,AB,1998-10-03 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.4,0,,5.3,0,,,,,,14.1,,,,M,,,,RED DEER A,1998,M,0,-3.5,0,3025480,,4,0,0,0,12.7,AB,1998-10-04 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.5,0,,7.6,0,,,,,,16.6,,,,M,,,,RED DEER A,1998,M,0,-1.4,0,3025480,,5,0,0,0,10.4,AB,1998-10-05 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.6,0,,13.2,0,,,,,,21.4,,,,M,,,,RED DEER A,1998,M,0,4.9,0,3025480,,6,0,0,0,4.8,AB,1998-10-06 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.7,0,,12.6,0,,,,,,21.4,,,,M,,,,RED DEER A,1998,M,0,3.7,0,3025480,,7,0,0,0,5.4,AB,1998-10-07 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.8,0,,9.3,0,,T,,,,13.6,,,,M,,,,RED DEER A,1998,M,0,5,0,3025480,T,8,0,0,0,8.7,AB,1998-10-08 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.9,0,,2.7,23.6,,,,,,5.4,,,,M,,,,RED DEER A,1998,M,10.4,-0.1,0,3025480,,9,0,0,13.2,15.3,AB,1998-10-09 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.10,0,,-0.1,0,,,,,,0.8,,,,M,,,,RED DEER A,1998,M,0,-0.9,0,3025480,,10,1,0,0,18.1,AB,1998-10-10 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.11,0,,0.5,0,,,,,,2,,,,M,T,,,RED DEER A,1998,M,0,-1,0,3025480,,11,0,0,0,17.5,AB,1998-10-11 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.12,14,,3,0,,,,,E,6,,,,M,T,E,,RED DEER A,1998,M,0,0,46,3025480,,12,0,0,0,15,AB,1998-10-12 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.13,0,,3.9,0,,T,,,,8.6,,,,M,,,,RED DEER A,1998,M,0,-0.9,0,3025480,T,13,0,0,0,14.1,AB,1998-10-13 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.14,0,,6.3,0,,,,,,13.6,,,,M,,,,RED DEER A,1998,M,0,-1,0,3025480,,14,0,0,0,11.7,AB,1998-10-14 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.15,0,,2.6,8,,,,,,4.9,,,,M,,,,RED DEER A,1998,M,3,0.3,0,3025480,,15,0,0,5,15.4,AB,1998-10-15 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.16,0,,4.8,0,,,,,,9.1,T,,,M,T,,,RED DEER A,1998,M,0,0.4,0,3025480,T,16,0,0,0,13.2,AB,1998-10-16 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.17,33,,6.3,2.2,,,,,E,14.6,,,,M,,E,,RED DEER A,1998,M,1.2,-2.1,56,3025480,,17,0,0,1,11.7,AB,1998-10-17 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.18,31,,2.6,0,,,,,E,8.6,,,,M,,E,,RED DEER A,1998,M,0,-3.5,37,3025480,,18,0,0,0,15.4,AB,1998-10-18 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.19,0,,8.4,0,,,,,,17.8,,,,M,,,,RED DEER A,1998,M,0,-1.1,0,3025480,,19,0,0,0,9.6,AB,1998-10-19 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.20,0,,7.8,0,,,,,,17.8,,,,M,,,,RED DEER A,1998,M,0,-2.3,0,3025480,,20,0,0,0,10.2,AB,1998-10-20 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.21,0,,10,0,,,,,,21.2,,,,M,,,,RED DEER A,1998,M,0,-1.2,0,3025480,,21,0,0,0,8,AB,1998-10-21 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.22,0,,8.6,0,,,,,,19.6,,,,M,,,,RED DEER A,1998,M,0,-2.5,0,3025480,,22,0,0,0,9.4,AB,1998-10-22 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.23,0,,6.7,0,,,,,,16.6,,,,M,,,,RED DEER A,1998,M,0,-3.2,0,3025480,,23,0,0,0,11.3,AB,1998-10-23 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.24,0,,5.1,0,,,,,,15.1,,,,M,,,,RED DEER A,1998,M,0,-4.9,0,3025480,,24,0,0,0,12.9,AB,1998-10-24 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.25,0,,5.5,0,,,,,,15.8,,,,M,,,,RED DEER A,1998,M,0,-4.9,0,3025480,,25,0,0,0,12.5,AB,1998-10-25 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.26,0,,8.9,0,,,,,,16.7,,,,M,,,,RED DEER A,1998,M,0,1,0,3025480,,26,0,0,0,9.1,AB,1998-10-26 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.27,14,,7.2,0,,,,,E,17.5,,,,M,,E,,RED DEER A,1998,M,0,-3.1,50,3025480,,27,0,0,0,10.8,AB,1998-10-27 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.28,33,,2.7,1.6,,,,,E,9.5,,,,M,,E,,RED DEER A,1998,M,0.8,-4.2,65,3025480,,28,0,0,0.8,15.3,AB,1998-10-28 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.29,0,,-0.4,0,,,,,,8,,,,M,,,,RED DEER A,1998,M,0,-8.7,0,3025480,,29,0,0,0,18.4,AB,1998-10-29 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.30,0,,0.2,0.4,,,,,,1.9,,,,M,,,,RED DEER A,1998,M,0.4,-1.6,0,3025480,,30,0,0,0,17.8,AB,1998-10-30 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.10.31,0,,1.2,0,,,,,,6.1,,,,M,,,,RED DEER A,1998,M,0,-3.8,0,3025480,,31,0,0,0,16.8,AB,1998-10-31 00:00:00,10
-113.89305555555555,52.17861111111111,3025480.1998.11.1,0,,0.3,2,,,,,,3.9,,,,M,,,,RED DEER A,1998,M,1.6,-3.4,0,3025480,,1,0,0,0.4,17.7,AB,1998-11-01 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.2,0,,0.3,5.6,,,,,,1.3,,,,M,,,,RED DEER A,1998,M,5.8,-0.7,0,3025480,,2,7,0,0,17.7,AB,1998-11-02 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.3,0,,1.4,0,,T,,,,2.5,,,,M,,,,RED DEER A,1998,M,0,0.2,0,3025480,T,3,2,0,0,16.6,AB,1998-11-03 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.4,0,,2.1,0,,,,,,4.2,,,,M,,,,RED DEER A,1998,M,0,0,0,3025480,,4,0,0,0,15.9,AB,1998-11-04 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.5,0,,-0.2,0,,,,,,1.5,T,,,M,,,,RED DEER A,1998,M,0,-1.9,0,3025480,T,5,0,0,0,18.2,AB,1998-11-05 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.6,0,,-2,0,,,,,,-0.1,T,,,M,,,,RED DEER A,1998,M,0,-3.9,0,3025480,T,6,0,0,0,20,AB,1998-11-06 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.7,0,,-4.4,0,,,,,,-2.4,T,,,M,,,,RED DEER A,1998,M,0,-6.3,0,3025480,T,7,0,0,0,22.4,AB,1998-11-07 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.8,0,,-3,1.2,,,,,,-2,,,,M,T,,,RED DEER A,1998,M,1.2,-3.9,0,3025480,,8,0,0,0,21,AB,1998-11-08 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.9,0,,-6.1,0.8,,,,,,-2.4,,,,M,,,,RED DEER A,1998,M,0.8,-9.8,0,3025480,,9,1,0,0,24.1,AB,1998-11-09 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.10,0,,-6,0,,,,,,-1.2,T,,,M,,,,RED DEER A,1998,M,0,-10.8,0,3025480,T,10,1,0,0,24,AB,1998-11-10 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.11,0,,-6.8,1.2,,,,,,-4.8,,,,M,,,,RED DEER A,1998,M,1.4,-8.7,0,3025480,,11,1,0,0,24.8,AB,1998-11-11 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.12,0,,-2,0,,,,,,4.5,,,,M,,,,RED DEER A,1998,M,0,-8.5,0,3025480,,12,1,0,0,20,AB,1998-11-12 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.13,0,,0.3,0,,,,,,3.7,T,,,M,T,,,RED DEER A,1998,M,0,-3.2,0,3025480,T,13,0,0,0,17.7,AB,1998-11-13 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.14,0,,-6.7,0.8,,,,,,-1.1,,,,M,T,,,RED DEER A,1998,M,0.8,-12.3,0,3025480,,14,0,0,0,24.7,AB,1998-11-14 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.15,0,,-7.2,6.8,,,,,,-2.9,,,,M,,,,RED DEER A,1998,M,6.8,-11.5,0,3025480,,15,6,0,0,25.2,AB,1998-11-15 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.16,0,,-11.4,0,,,,,,-9.9,T,,,M,,,,RED DEER A,1998,M,0,-12.8,0,3025480,T,16,7,0,0,29.4,AB,1998-11-16 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.17,0,,-10.8,0.6,,,,,,-7.6,,,,M,,,,RED DEER A,1998,M,0.6,-14,0,3025480,,17,7,0,0,28.8,AB,1998-11-17 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.18,0,,-8.4,0,,,,,,-2.9,T,,,M,,,,RED DEER A,1998,M,0,-13.9,0,3025480,T,18,7,0,0,26.4,AB,1998-11-18 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.19,0,,-11,0,,,,,,-5.1,,,,M,,,,RED DEER A,1998,M,0,-16.8,0,3025480,,19,7,0,0,29,AB,1998-11-19 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.20,19,,-4.2,0,,,,,,6.2,,,,M,,,,RED DEER A,1998,M,0,-14.5,41,3025480,,20,7,0,0,22.2,AB,1998-11-20 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.21,0,,0.7,0,,,,,,6.9,,,,M,,,,RED DEER A,1998,M,0,-5.5,0,3025480,,21,6,0,0,17.3,AB,1998-11-21 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.22,0,,-3.9,0,,,,,,2.8,,,,M,,,,RED DEER A,1998,M,0,-10.6,0,3025480,,22,4,0,0,21.9,AB,1998-11-22 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.23,0,,-4.6,0,,,,,,2.7,,,,M,,,,RED DEER A,1998,M,0,-11.9,0,3025480,,23,3,0,0,22.6,AB,1998-11-23 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.24,0,,-5,0,,,,,,-0.2,,,,M,,,,RED DEER A,1998,M,0,-9.7,0,3025480,,24,3,0,0,23,AB,1998-11-24 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.25,21,,-0.1,0,,,,,E,6.6,,,,M,,E,,RED DEER A,1998,M,0,-6.7,46,3025480,,25,3,0,0,18.1,AB,1998-11-25 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.26,24,,1.3,1.2,,,,,,7.7,,,,M,,,,RED DEER A,1998,M,0,-5.1,46,3025480,,26,1,0,1.2,16.7,AB,1998-11-26 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.27,0,,-3.5,0,,,,,,3.1,,,,M,T,,,RED DEER A,1998,M,0,-10,0,3025480,,27,0,0,0,21.5,AB,1998-11-27 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.28,0,,-5.1,0,,,,,,1.6,,,,M,T,,,RED DEER A,1998,M,0,-11.7,0,3025480,,28,0,0,0,23.1,AB,1998-11-28 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.29,0,,-8.4,0,,,,,,-1.5,,,,M,T,,,RED DEER A,1998,M,0,-15.2,0,3025480,,29,0,0,0,26.4,AB,1998-11-29 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.11.30,0,,-8.4,0,,,,,,-1.2,,,,M,T,,,RED DEER A,1998,M,0,-15.5,0,3025480,,30,0,0,0,26.4,AB,1998-11-30 00:00:00,11
-113.89305555555555,52.17861111111111,3025480.1998.12.1,0,,-5.5,0,,,,,,-2.3,T,,,M,T,,,RED DEER A,1998,M,0,-8.7,0,3025480,T,1,0,0,0,23.5,AB,1998-12-01 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.2,0,,-4.4,0,,,,,,-0.3,T,,,M,T,,,RED DEER A,1998,M,0,-8.5,0,3025480,T,2,0,0,0,22.4,AB,1998-12-02 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.3,0,,-6.8,0.2,,,,,,-0.3,,,,M,T,,,RED DEER A,1998,M,0.2,-13.3,0,3025480,,3,0,0,0,24.8,AB,1998-12-03 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.4,0,,-9.6,0.2,,,,,,-5.8,,,,M,T,,,RED DEER A,1998,M,0.2,-13.3,0,3025480,,4,0,0,0,27.6,AB,1998-12-04 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.5,0,,-10.9,0,,,,,,-4.3,,,,M,T,,,RED DEER A,1998,M,0,-17.5,0,3025480,,5,0,0,0,28.9,AB,1998-12-05 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.6,0,,-8.2,0,,,,,,-0.9,,,,M,T,,,RED DEER A,1998,M,0,-15.5,0,3025480,,6,0,0,0,26.2,AB,1998-12-06 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.7,0,,-8.3,0,,,,,,-0.4,,,,M,T,,,RED DEER A,1998,M,0,-16.1,0,3025480,,7,0,0,0,26.3,AB,1998-12-07 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.8,0,,-4.8,0,,,,,,1.2,,,,M,T,,,RED DEER A,1998,M,0,-10.8,0,3025480,,8,0,0,0,22.8,AB,1998-12-08 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.9,0,,-5.2,0,,,,,,3.4,,,,M,T,,,RED DEER A,1998,M,0,-13.8,0,3025480,,9,0,0,0,23.2,AB,1998-12-09 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.10,24,,1.3,0,,,,,E,9.8,,,,M,T,E,,RED DEER A,1998,M,0,-7.2,37,3025480,,10,0,0,0,16.7,AB,1998-12-10 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.11,0,,-2.7,0,,,,,,4.8,,,,M,T,,,RED DEER A,1998,M,0,-10.2,0,3025480,,11,0,0,0,20.7,AB,1998-12-11 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.12,0,,-2.5,0,,,,,,5.7,,,,M,T,,,RED DEER A,1998,M,0,-10.6,0,3025480,,12,0,0,0,20.5,AB,1998-12-12 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.13,0,,4.4,0,,,,,,12.7,,,,M,T,,,RED DEER A,1998,M,0,-3.9,0,3025480,,13,0,0,0,13.6,AB,1998-12-13 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.14,0,,-7,2,,,,,,0.1,,,,M,,,,RED DEER A,1998,M,2,-14.1,0,3025480,,14,2,0,0,25,AB,1998-12-14 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.15,0,,-6.8,0,,,,,,-0.2,,,,M,T,,,RED DEER A,1998,M,0,-13.3,0,3025480,,15,0,0,0,24.8,AB,1998-12-15 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.16,0,,-2.8,0,,,,,,4.1,,,,M,T,,,RED DEER A,1998,M,0,-9.7,0,3025480,,16,0,0,0,20.8,AB,1998-12-16 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.17,25,,-3.6,0.8,,,,,E,4.8,,,,M,T,E,,RED DEER A,1998,M,0.8,-12,78,3025480,,17,0,0,0,21.6,AB,1998-12-17 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.18,33,,-17.8,0.2,,,,,E,-12,,,,M,,E,,RED DEER A,1998,M,0.2,-23.5,63,3025480,,18,1,0,0,35.8,AB,1998-12-18 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.19,0,,-23.5,0.2,,,,,,-20.4,,,,M,T,,,RED DEER A,1998,M,0.2,-26.5,0,3025480,,19,0,0,0,41.5,AB,1998-12-19 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.20,0,,-23.8,0,,,,,,-18.8,T,,,M,T,,,RED DEER A,1998,M,0,-28.8,0,3025480,T,20,0,0,0,41.8,AB,1998-12-20 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.21,0,,-19.3,0.2,,,,,,-8.1,,,,M,T,,,RED DEER A,1998,M,0.2,-30.5,0,3025480,,21,0,0,0,37.3,AB,1998-12-21 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.22,30,,-14.2,1,,,,,,-7.9,,,,M,,,,RED DEER A,1998,M,1.4,-20.5,65,3025480,,22,1,0,0,32.2,AB,1998-12-22 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.23,0,,-18.5,0,,,,,,-12.7,,,,M,,,,RED DEER A,1998,M,0,-24.3,0,3025480,,23,1,0,0,36.5,AB,1998-12-23 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.24,0,,-19.1,1.4,,,,,,-13.5,,,,M,,,,RED DEER A,1998,M,1.4,-24.6,0,3025480,,24,1,0,0,37.1,AB,1998-12-24 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.25,0,,-19.4,0,,,,,,-13.2,T,,,M,,,,RED DEER A,1998,M,0,-25.5,0,3025480,T,25,2,0,0,37.4,AB,1998-12-25 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.26,0,,-11.1,1.9,,,,,,-6.1,,,,M,,,,RED DEER A,1998,M,2.4,-16,0,3025480,,26,2,0,0,29.1,AB,1998-12-26 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.27,0,,-13.5,3.2,,,,,,-10.3,,,,M,,,,RED DEER A,1998,M,4.2,-16.7,0,3025480,,27,4,0,0,31.5,AB,1998-12-27 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.28,0,,-18.3,4.6,,,,,,-16.7,,,,M,,,,RED DEER A,1998,M,4.6,-19.8,0,3025480,,28,10,0,0,36.3,AB,1998-12-28 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.29,0,,-18.6,2.8,,,,,,-16,,,,M,,,,RED DEER A,1998,M,3,-21.2,0,3025480,,29,12,0,0,36.6,AB,1998-12-29 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.30,0,,-18.1,2.8,,,,,,-12.7,,,,M,,,,RED DEER A,1998,M,2.8,-23.4,0,3025480,,30,16,0,0,36.1,AB,1998-12-30 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1998.12.31,14,,-16.9,1.6,,,,,E,-14.2,,,,M,,E,,RED DEER A,1998,M,2.4,-19.5,43,3025480,,31,15,0,0,34.9,AB,1998-12-31 00:00:00,12
-113.89305555555555,52.17861111111111,3025480.1999.1.1,0,,-18.1,0,,,,,,-11.3,T,,,M,,,,RED DEER A,1999,M,0,-24.9,0,3025480,T,1,14,0,0,36.1,AB,1999-01-01 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.2,0,,-17.7,0,,,,,,-8.5,T,,,M,,,,RED DEER A,1999,M,0,-26.8,0,3025480,T,2,14,0,0,35.7,AB,1999-01-02 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.3,0,,-11.1,3,,,,,,-5.1,,,,M,,,,RED DEER A,1999,M,4.4,-17.1,0,3025480,,3,15,0,0,29.1,AB,1999-01-03 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.4,31,,-1.1,4.8,,,,,E,3.2,,,,M,,E,,RED DEER A,1999,M,0.4,-5.3,46,3025480,,4,17,0,4.4,19.1,AB,1999-01-04 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.5,1,,-6.6,6.6,,T,,,E,4,,,,M,,E,,RED DEER A,1999,M,7.6,-17.1,46,3025480,,5,12,0,0,24.6,AB,1999-01-05 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.6,0,,-19.2,0.6,,,,,,-16.5,,,,M,,,,RED DEER A,1999,M,0.6,-21.9,0,3025480,,6,17,0,0,37.2,AB,1999-01-06 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.7,0,,-20.1,2.4,,,,,,-18.3,,,,M,,,,RED DEER A,1999,M,2.4,-21.8,0,3025480,,7,17,0,0,38.1,AB,1999-01-07 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.8,0,,-17.1,0.8,,,,,,-13,,,,M,,,,RED DEER A,1999,M,0.8,-21.2,0,3025480,,8,19,0,0,35.1,AB,1999-01-08 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.9,0,,-12.7,4,,,,,,-7,,,,M,,,,RED DEER A,1999,M,4,-18.3,0,3025480,,9,19,0,0,30.7,AB,1999-01-09 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.10,0,,-18.7,0,,T,,,,-13.4,T,,,M,,,,RED DEER A,1999,M,0,-24,0,3025480,T,10,21,0,0,36.7,AB,1999-01-10 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.11,0,,-15.3,1.4,,T,,,,-12.9,,,,M,,,,RED DEER A,1999,M,1.8,-17.7,0,3025480,,11,21,0,0,33.3,AB,1999-01-11 00:00:00,1
-113.89305555555555,52.17861111111111,3025480.1999.1.12,31,,-12.5,0.4,,,,,E,1.5,,,,M,,E,,RED DEER A,1999,M,0.6,-26.5,37,3025480,,12,22,0,0,30.5,AB,1999-01-12 00:00:00,1
