x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-117.44722222222222,56.22694444444444,33,0,,3075040,12,-18.8,,AB,3075040.2007.12.7,0,75,,,PEACE RIVER A,,,0,0,,,,2007-12-07 00:00:00,,7,63,,-23.5,2007,41.5,,0,0,,-28.2
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-21,,AB,3075040.2007.12.8,0,77,,,PEACE RIVER A,,T,0,0,,T,,2007-12-08 00:00:00,,8,63,,-24,2007,42,,0,0,,-26.9
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-2.1,,AB,3075040.2007.12.9,39,96,,,PEACE RIVER A,,,0,4.4,,,,2007-12-09 00:00:00,,9,75,,-12.3,2007,30.3,,2.6,28,,-22.5
-117.44722222222222,56.22694444444444,29,0,,3075040,12,-3.7,,AB,3075040.2007.12.10,0,89,,,PEACE RIVER A,,,0,0,,,,2007-12-10 00:00:00,,10,72,,-10.3,2007,28.3,,0,0,,-16.9
-117.44722222222222,56.22694444444444,28,0,,3075040,12,-5.1,,AB,3075040.2007.12.11,0,95,,,PEACE RIVER A,,,0,1,,,,2007-12-11 00:00:00,,11,87,,-10.3,2007,28.3,,0.6,0,,-15.4
-117.44722222222222,56.22694444444444,29,0,,3075040,12,-1.5,,AB,3075040.2007.12.12,0,91,,,PEACE RIVER A,,,0,1.4,,,,2007-12-12 00:00:00,,12,75,,-7.8,2007,25.8,,1,0,,-14.1
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-5.9,,AB,3075040.2007.12.13,0,88,,,PEACE RIVER A,,,0,0,,,,2007-12-13 00:00:00,,13,76,,-9.9,2007,27.9,,0,0,,-13.8
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-3.4,,AB,3075040.2007.12.14,0,88,,,PEACE RIVER A,,,0,0,,,,2007-12-14 00:00:00,,14,72,,-10.7,2007,28.7,,0,0,,-17.9
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-4.7,,AB,3075040.2007.12.15,0,90,,,PEACE RIVER A,,,0,1.2,,,,2007-12-15 00:00:00,,15,81,,-10.4,2007,28.4,,0.8,0,,-16
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-3,,AB,3075040.2007.12.16,0,85,,,PEACE RIVER A,,,0,0,,,,2007-12-16 00:00:00,,16,71,,-8.9,2007,26.9,,0,0,,-14.8
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-8.3,,AB,3075040.2007.12.17,0,83,,,PEACE RIVER A,,T,0,0,,T,,2007-12-17 00:00:00,,17,75,,-11.5,2007,29.5,,0,0,,-14.6
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-4.5,,AB,3075040.2007.12.18,0,88,,,PEACE RIVER A,,,0,0,,,,2007-12-18 00:00:00,,18,72,,-11.3,2007,29.3,,0,0,,-18.1
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-9.1,,AB,3075040.2007.12.19,0,100,,,PEACE RIVER A,,,0,0,,,,2007-12-19 00:00:00,,19,78,,-15.4,2007,33.4,,0,0,,-21.7
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-8.8,,AB,3075040.2007.12.20,37,96,,,PEACE RIVER A,,,0,2.8,,,,2007-12-20 00:00:00,,20,60,,-15.3,2007,33.3,,1.8,33,,-21.8
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-19.5,,AB,3075040.2007.12.21,0,78,,,PEACE RIVER A,,T,0,0,,T,,2007-12-21 00:00:00,,21,67,,-24.8,2007,42.8,,0,0,,-30
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-9,,AB,3075040.2007.12.22,0,86,,,PEACE RIVER A,,T,0,0,,T,,2007-12-22 00:00:00,,22,69,,-14.5,2007,32.5,,0,0,,-20
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-4.2,,AB,3075040.2007.12.23,0,99,,,PEACE RIVER A,,,0,1.2,,,,2007-12-23 00:00:00,,23,84,,-10.8,2007,28.8,,0.8,0,,-17.3
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-1.2,,AB,3075040.2007.12.24,39,98,,,PEACE RIVER A,,T,0,0,,T,,2007-12-24 00:00:00,,24,78,,-5.9,2007,23.9,,0,29,,-10.5
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-7.7,,AB,3075040.2007.12.25,0,100,,,PEACE RIVER A,,T,0,0,,T,,2007-12-25 00:00:00,,25,87,,-11.5,2007,29.5,,0,0,,-15.3
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-7.5,,AB,3075040.2007.12.26,0,98,,,PEACE RIVER A,,,0,0,,,,2007-12-26 00:00:00,,26,92,,-10.8,2007,28.8,,0,0,,-14.1
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-9,,AB,3075040.2007.12.27,0,98,,,PEACE RIVER A,,T,0,0,,T,,2007-12-27 00:00:00,,27,92,,-10.2,2007,28.2,,0,0,,-11.4
-117.44722222222222,56.22694444444444,30,0,,3075040,12,-9.8,,AB,3075040.2007.12.28,0,95,,,PEACE RIVER A,,,0,1,,,,2007-12-28 00:00:00,,28,89,,-11.3,2007,29.3,,0.2,0,,-12.7
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-10.5,,AB,3075040.2007.12.29,0,91,,,PEACE RIVER A,,,0,2.6,,,,2007-12-29 00:00:00,,29,88,,-12.3,2007,30.3,,1.4,0,,-14
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-13.2,,AB,3075040.2007.12.30,0,89,,,PEACE RIVER A,,T,0,0,,T,,2007-12-30 00:00:00,,30,66,,-18.4,2007,36.4,,0,0,,-23.6
-117.44722222222222,56.22694444444444,31,0,,3075040,12,-14.6,,AB,3075040.2007.12.31,0,79,,,PEACE RIVER A,,,0,0,,,,2007-12-31 00:00:00,,31,62,,-20.5,2007,38.5,,0,0,,-26.4
-117.44722222222222,56.22694444444444,31,0,,3075040,1,-9.8,,AB,3075040.2008.1.1,0,90,,,PEACE RIVER A,,,0,0,,,,2008-01-01 00:00:00,,1,70,,-17.8,2008,35.8,,0,0,,-25.8
-117.44722222222222,56.22694444444444,31,0,,3075040,1,-5,,AB,3075040.2008.1.2,0,91,,,PEACE RIVER A,,,0,0,,,,2008-01-02 00:00:00,,2,80,,-11,2008,29,,0,0,,-17
-117.44722222222222,56.22694444444444,31,0,,3075040,1,-2.4,,AB,3075040.2008.1.3,0,92,,,PEACE RIVER A,,,0,0,,,,2008-01-03 00:00:00,,3,61,,-7.9,2008,25.9,,0,0,,-13.4
-117.44722222222222,56.22694444444444,31,0,,3075040,1,-2.4,,AB,3075040.2008.1.4,0,86,,,PEACE RIVER A,,,0,0,,,,2008-01-04 00:00:00,,4,61,,-7.3,2008,25.3,,0,0,,-12.2
-117.44722222222222,56.22694444444444,31,0,,3075040,1,-0.2,,AB,3075040.2008.1.5,0,81,,,PEACE RIVER A,,,0,2.4,,,,2008-01-05 00:00:00,,5,57,,-4.4,2008,22.4,,1.4,0,,-8.5
-117.44722222222222,56.22694444444444,33,0,,3075040,1,-8.5,,AB,3075040.2008.1.6,0,85,,,PEACE RIVER A,,,0,4.4,,,,2008-01-06 00:00:00,,6,76,,-10.5,2008,28.5,,2.4,0,,-12.4
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-12.3,,AB,3075040.2008.1.7,0,84,,,PEACE RIVER A,,T,0,0.4,,,,2008-01-07 00:00:00,,7,67,,-18.5,2008,36.5,,0,0,,-24.7
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-16.9,,AB,3075040.2008.1.8,0,77,,,PEACE RIVER A,,,0,0,,,,2008-01-08 00:00:00,,8,63,,-21.8,2008,39.8,,0,0,,-26.7
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-17.6,,AB,3075040.2008.1.9,0,76,,,PEACE RIVER A,,T,0,0,,T,,2008-01-09 00:00:00,,9,70,,-20.9,2008,38.9,,0,0,,-24.2
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-14.4,,AB,3075040.2008.1.10,0,84,,,PEACE RIVER A,,,0,0,,,,2008-01-10 00:00:00,,10,77,,-16.9,2008,34.9,,0,0,,-19.4
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-10.2,,AB,3075040.2008.1.11,0,86,,,PEACE RIVER A,,,0,0,,,,2008-01-11 00:00:00,,11,72,,-15.2,2008,33.2,,0,0,,-20.1
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-6.1,,AB,3075040.2008.1.12,0,90,,,PEACE RIVER A,,,0,0,,,,2008-01-12 00:00:00,,12,65,,-13.8,2008,31.8,,0,0,,-21.5
-117.44722222222222,56.22694444444444,36,0,,3075040,1,-0.2,,AB,3075040.2008.1.13,0,86,,,PEACE RIVER A,,,0,0,,,,2008-01-13 00:00:00,,13,54,,-7.1,2008,25.1,,0,0,,-14
-117.44722222222222,56.22694444444444,36,0,,3075040,1,3.8,,AB,3075040.2008.1.14,52,83,,,PEACE RIVER A,,,0,0.2,,,,2008-01-14 00:00:00,,14,52,,-3.1,2008,21.1,,0.2,34,,-9.9
-117.44722222222222,56.22694444444444,29,0,,3075040,1,-3.9,,AB,3075040.2008.1.15,50,82,,,PEACE RIVER A,,,0,0,,,,2008-01-15 00:00:00,,15,47,,-13.9,2008,31.9,,0,33,,-23.8
-117.44722222222222,56.22694444444444,29,0,,3075040,1,2.3,,AB,3075040.2008.1.16,46,80,,,PEACE RIVER A,,,0,0,,,,2008-01-16 00:00:00,,16,60,,-8.8,2008,26.8,,0,28,,-19.8
-117.44722222222222,56.22694444444444,28,0.2,,3075040,1,2.5,,AB,3075040.2008.1.17,41,86,,,PEACE RIVER A,,,0,0.6,,,,2008-01-17 00:00:00,,17,73,,-8.1,2008,26.1,,0.8,28,,-18.7
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-11,,AB,3075040.2008.1.18,0,86,,,PEACE RIVER A,,,0,0.2,,,,2008-01-18 00:00:00,,18,67,,-17.6,2008,35.6,,0.2,0,,-24.1
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-13.1,,AB,3075040.2008.1.19,0,85,,,PEACE RIVER A,,,0,0,,,,2008-01-19 00:00:00,,19,53,,-19.5,2008,37.5,,0,0,,-25.8
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-18.5,,AB,3075040.2008.1.20,0,74,,,PEACE RIVER A,,,0,0,,,,2008-01-20 00:00:00,,20,64,,-22.7,2008,40.7,,0,0,,-26.8
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-5.3,,AB,3075040.2008.1.21,0,90,,,PEACE RIVER A,,,0,0,,,,2008-01-21 00:00:00,,21,62,,-12.6,2008,30.6,,0,0,,-19.8
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-1.8,,AB,3075040.2008.1.22,35,87,,,PEACE RIVER A,,,0,0,,,,2008-01-22 00:00:00,,22,54,,-6.5,2008,24.5,,0,36,,-11.2
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-5.7,,AB,3075040.2008.1.23,0,92,,,PEACE RIVER A,,,0,0,,,,2008-01-23 00:00:00,,23,66,,-11.4,2008,29.4,,0,0,,-17.1
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-4.5,,AB,3075040.2008.1.24,0,,,,PEACE RIVER A,,,0,0,,,,2008-01-24 00:00:00,,24,,,-9.6,2008,27.6,,0,0,,-14.6
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-6.2,,AB,3075040.2008.1.25,0,82,,,PEACE RIVER A,,T,0,0,,T,,2008-01-25 00:00:00,,25,73,,-8.8,2008,26.8,,0,0,,-11.3
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-4.7,,AB,3075040.2008.1.26,65,88,,,PEACE RIVER A,,,0,2.6,,,,2008-01-26 00:00:00,,26,55,,-13.2,2008,31.2,,1.4,2,,-21.6
-117.44722222222222,56.22694444444444,28,0,,3075040,1,-21.6,,AB,3075040.2008.1.27,56,56,,,PEACE RIVER A,,,0,3.4,,,,2008-01-27 00:00:00,,27,49,,-26,2008,44,,2.4,35,,-30.4
-117.44722222222222,56.22694444444444,29,0,,3075040,1,-30.2,,AB,3075040.2008.1.28,0,66,,,PEACE RIVER A,,,0,0.2,,,,2008-01-28 00:00:00,,28,50,,-35.6,2008,53.6,,0.2,0,,-41
-117.44722222222222,56.22694444444444,29,0,,3075040,1,-29.3,,AB,3075040.2008.1.29,0,97,,,PEACE RIVER A,,,0,0,,,,2008-01-29 00:00:00,,29,47,,-37,2008,55,,0,0,,-44.7
-117.44722222222222,56.22694444444444,29,0,,3075040,1,-29.4,,AB,3075040.2008.1.30,0,60,,,PEACE RIVER A,,,0,1,,,,2008-01-30 00:00:00,,30,54,,-32.1,2008,50.1,,1,0,,-34.7
-117.44722222222222,56.22694444444444,30,0,,3075040,1,-27.2,,AB,3075040.2008.1.31,0,62,,,PEACE RIVER A,,T,0,0,,T,,2008-01-31 00:00:00,,31,53,,-31.4,2008,49.4,,0,0,,-35.6
-117.44722222222222,56.22694444444444,30,0,,3075040,2,-24.1,,AB,3075040.2008.2.1,0,67,,,PEACE RIVER A,,T,0,0,,T,,2008-02-01 00:00:00,,1,53,,-29.7,2008,47.7,,0,0,,-35.2
-117.44722222222222,56.22694444444444,30,0,,3075040,2,-24.3,,AB,3075040.2008.2.2,0,67,,,PEACE RIVER A,,,0,0,,,,2008-02-02 00:00:00,,2,54,,-29.8,2008,47.8,,0,0,,-35.3
-117.44722222222222,56.22694444444444,30,0,,3075040,2,-22.6,,AB,3075040.2008.2.3,0,70,,,PEACE RIVER A,,,0,0.2,,,,2008-02-03 00:00:00,,3,58,,-28.1,2008,46.1,,0.2,0,,-33.5
-117.44722222222222,56.22694444444444,30,0,,3075040,2,-17.7,,AB,3075040.2008.2.4,0,93,,,PEACE RIVER A,,T,0,0,,T,,2008-02-04 00:00:00,,4,51,,-27,2008,45,,0,0,,-36.2
-117.44722222222222,56.22694444444444,30,0,,3075040,2,-8.6,,AB,3075040.2008.2.5,41,84,,,PEACE RIVER A,,,0,8.4,,,,2008-02-05 00:00:00,,5,54,,-17.2,2008,35.2,,5.8,34,,-25.8
-117.44722222222222,56.22694444444444,35,0,,3075040,2,-23.2,,AB,3075040.2008.2.6,32,60,,,PEACE RIVER A,,,0,4.4,,,,2008-02-06 00:00:00,,6,49,,-24.4,2008,42.4,,2.4,33,,-25.5
-117.44722222222222,56.22694444444444,37,0,,3075040,2,-23.5,,AB,3075040.2008.2.7,35,64,,,PEACE RIVER A,,,0,12.4,,,,2008-02-07 00:00:00,,7,55,,-25,2008,43,,6,1,,-26.4
-117.44722222222222,56.22694444444444,47,0,,3075040,2,-26,,AB,3075040.2008.2.8,0,60,,,PEACE RIVER A,,,0,0.4,,,,2008-02-08 00:00:00,,8,43,,-30.2,2008,48.2,,0.2,0,,-34.3
-117.44722222222222,56.22694444444444,46,0,,3075040,2,-26.2,,AB,3075040.2008.2.9,0,62,,,PEACE RIVER A,,,0,0,,,,2008-02-09 00:00:00,,9,51,,-32.2,2008,50.2,,0,0,,-38.1
-117.44722222222222,56.22694444444444,47,0,,3075040,2,-18.3,,AB,3075040.2008.2.10,0,66,,,PEACE RIVER A,,,0,3.4,,,,2008-02-10 00:00:00,,10,44,,-22.3,2008,40.3,,2.2,0,,-26.2
-117.44722222222222,56.22694444444444,47,0,,3075040,2,-12.5,,AB,3075040.2008.2.11,32,76,,,PEACE RIVER A,,,0,0.4,,,,2008-02-11 00:00:00,,11,58,,-18.9,2008,36.9,,0.4,1,,-25.3
-117.44722222222222,56.22694444444444,45,0,,3075040,2,-12.8,,AB,3075040.2008.2.12,32,79,,,PEACE RIVER A,,,0,3.4,,,,2008-02-12 00:00:00,,12,56,,-15.6,2008,33.6,,2.2,2,,-18.4
-117.44722222222222,56.22694444444444,45,0,,3075040,2,-14.9,,AB,3075040.2008.2.13,0,83,,,PEACE RIVER A,,T,0,0.4,,,,2008-02-13 00:00:00,,13,73,,-16.7,2008,34.7,,0,0,,-18.5
-117.44722222222222,56.22694444444444,45,0,,3075040,2,-7.6,,AB,3075040.2008.2.14,0,79,,,PEACE RIVER A,,,0,0,,,,2008-02-14 00:00:00,,14,73,,-13.1,2008,31.1,,0,0,,-18.5
-117.44722222222222,56.22694444444444,45,0.8,,3075040,2,6.3,,AB,3075040.2008.2.15,57,87,,,PEACE RIVER A,,,0,0.4,,,,2008-02-15 00:00:00,,15,56,,-1,2008,19,,1,26,,-8.2
-117.44722222222222,56.22694444444444,39,0,,3075040,2,1.1,,AB,3075040.2008.2.16,56,77,,,PEACE RIVER A,,T,0,0,,T,,2008-02-16 00:00:00,,16,44,,-2.7,2008,20.7,,0,29,,-6.5
-117.44722222222222,56.22694444444444,38,0,,3075040,2,-0.6,,AB,3075040.2008.2.17,0,71,,,PEACE RIVER A,,,0,0,,,,2008-02-17 00:00:00,,17,50,,-6,2008,24,,0,0,,-11.3
-117.44722222222222,56.22694444444444,38,0,,3075040,2,2.4,,AB,3075040.2008.2.18,0,85,,,PEACE RIVER A,,,0,0,,,,2008-02-18 00:00:00,,18,53,,-5.5,2008,23.5,,0,0,,-13.3
-117.44722222222222,56.22694444444444,37,0,,3075040,2,1.2,,AB,3075040.2008.2.19,0,75,,,PEACE RIVER A,,,0,0,,,,2008-02-19 00:00:00,,19,59,,-3.5,2008,21.5,,0,0,,-8.2
-117.44722222222222,56.22694444444444,36,0,,3075040,2,-2.1,,AB,3075040.2008.2.20,0,85,,,PEACE RIVER A,,,0,0,,,,2008-02-20 00:00:00,,20,63,,-8.5,2008,26.5,,0,0,,-14.9
-117.44722222222222,56.22694444444444,36,0,,3075040,2,1.1,,AB,3075040.2008.2.21,0,80,,,PEACE RIVER A,,,0,0,,,,2008-02-21 00:00:00,,21,62,,-5,2008,23,,0,0,,-11.1
-117.44722222222222,56.22694444444444,36,0,,3075040,2,-0.7,,AB,3075040.2008.2.22,0,92,,,PEACE RIVER A,,,0,0,,,,2008-02-22 00:00:00,,22,60,,-6.8,2008,24.8,,0,0,,-12.9
-117.44722222222222,56.22694444444444,36,0,,3075040,2,-0.7,,AB,3075040.2008.2.23,0,87,,,PEACE RIVER A,,,0,0,,,,2008-02-23 00:00:00,,23,51,,-6.9,2008,24.9,,0,0,,-13.1
-117.44722222222222,56.22694444444444,36,0,,3075040,2,2.3,,AB,3075040.2008.2.24,0,73,,,PEACE RIVER A,,,0,0,,,,2008-02-24 00:00:00,,24,56,,-3.3,2008,21.3,,0,0,,-8.9
-117.44722222222222,56.22694444444444,36,0,,3075040,2,1.5,,AB,3075040.2008.2.25,0,83,,,PEACE RIVER A,,,0,0,,,,2008-02-25 00:00:00,,25,55,,-7.2,2008,25.2,,0,0,,-15.8
-117.44722222222222,56.22694444444444,36,0,,3075040,2,0.1,,AB,3075040.2008.2.26,0,84,,,PEACE RIVER A,,,0,0.6,,,,2008-02-26 00:00:00,,26,62,,-4.9,2008,22.9,,0.4,0,,-9.9
-117.44722222222222,56.22694444444444,39,0,,3075040,2,4.7,,AB,3075040.2008.2.27,50,85,,,PEACE RIVER A,,,0,1.8,,,,2008-02-27 00:00:00,,27,49,,-1.1,2008,19.1,,1.2,29,,-6.8
-117.44722222222222,56.22694444444444,39,0,,3075040,2,-1.3,,AB,3075040.2008.2.28,0,86,,,PEACE RIVER A,,,0,0,,,,2008-02-28 00:00:00,,28,55,,-7.3,2008,25.3,,0,0,,-13.3
-117.44722222222222,56.22694444444444,39,0,,3075040,2,2.5,,AB,3075040.2008.2.29,0,81,,,PEACE RIVER A,,T,0,0,,T,,2008-02-29 00:00:00,,29,55,,-4.5,2008,22.5,,0,0,,-11.5
-117.44722222222222,56.22694444444444,40,0,,3075040,3,-0.5,,AB,3075040.2008.3.1,46,81,,,PEACE RIVER A,,,0,3.4,,,,2008-03-01 00:00:00,,1,52,,-11.4,2008,29.4,,2.6,33,,-22.2
-117.44722222222222,56.22694444444444,40,0,,3075040,3,-15.6,,AB,3075040.2008.3.2,0,67,,,PEACE RIVER A,,T,0,0,,T,,2008-03-02 00:00:00,,2,51,,-23.1,2008,41.1,,0,0,,-30.6
-117.44722222222222,56.22694444444444,41,0,,3075040,3,-10.7,,AB,3075040.2008.3.3,41,90,,,PEACE RIVER A,,,0,2.2,,,,2008-03-03 00:00:00,,3,60,,-14.7,2008,32.7,,1.8,1,,-18.7
-117.44722222222222,56.22694444444444,41,0,,3075040,3,0.3,,AB,3075040.2008.3.4,32,97,,,PEACE RIVER A,,T,0,0,,T,,2008-03-04 00:00:00,,4,50,,-12.2,2008,30.2,,0,31,,-24.6
-117.44722222222222,56.22694444444444,41,0,,3075040,3,-2.8,,AB,3075040.2008.3.5,0,96,,,PEACE RIVER A,,,0,0,,,,2008-03-05 00:00:00,,5,68,,-10.4,2008,28.4,,0,0,,-17.9
-117.44722222222222,56.22694444444444,41,0,,3075040,3,6.3,,AB,3075040.2008.3.6,41,100,,,PEACE RIVER A,,,0,0,,,,2008-03-06 00:00:00,,6,43,,-3.5,2008,21.5,,0,25,,-13.3
-117.44722222222222,56.22694444444444,41,0,,3075040,3,5.3,,AB,3075040.2008.3.7,39,74,,,PEACE RIVER A,E,,0,0,,,,2008-03-07 00:00:00,,7,58,,1.3,2008,16.7,E,0,27,,-2.8
-117.44722222222222,56.22694444444444,38,0,,3075040,3,7.4,,AB,3075040.2008.3.8,41,88,,,PEACE RIVER A,,,0,0,,,,2008-03-08 00:00:00,,8,53,,-0.4,2008,18.4,,0,27,,-8.1
-117.44722222222222,56.22694444444444,35,0,,3075040,3,3.3,,AB,3075040.2008.3.9,0,86,,,PEACE RIVER A,,,0,0,,,,2008-03-09 00:00:00,,9,62,,-1.7,2008,19.7,,0,0,,-6.6
-117.44722222222222,56.22694444444444,35,0,,3075040,3,5.5,,AB,3075040.2008.3.10,0,99,,,PEACE RIVER A,,,0,0,,,,2008-03-10 00:00:00,,10,57,,-0.9,2008,18.9,,0,0,,-7.2
-117.44722222222222,56.22694444444444,33,5.6,,3075040,3,5.3,,AB,3075040.2008.3.11,35,100,,,PEACE RIVER A,,,0,0,,,,2008-03-11 00:00:00,,11,66,,3,2008,15,,5.6,25,,0.7
-117.44722222222222,56.22694444444444,31,0,,3075040,3,3,,AB,3075040.2008.3.12,0,94,,,PEACE RIVER A,,,0,0.2,,,,2008-03-12 00:00:00,,12,70,,0.5,2008,17.5,,0.2,0,,-2.1
-117.44722222222222,56.22694444444444,31,0,,3075040,3,2.8,,AB,3075040.2008.3.13,0,93,,,PEACE RIVER A,,T,0,0,,T,,2008-03-13 00:00:00,,13,49,,-1.2,2008,19.2,,0,0,,-5.2
-117.44722222222222,56.22694444444444,31,0,,3075040,3,-3.4,,AB,3075040.2008.3.14,44,92,,,PEACE RIVER A,,,0,3.4,,,,2008-03-14 00:00:00,,14,72,,-7.9,2008,25.9,,2,1,,-12.3
-117.44722222222222,56.22694444444444,35,0,,3075040,3,-12.3,,AB,3075040.2008.3.15,44,84,,,PEACE RIVER A,,,0,4.2,,,,2008-03-15 00:00:00,,15,55,,-15.2,2008,33.2,,2.2,2,,-18.1
-117.44722222222222,56.22694444444444,35,0,,3075040,3,-7,,AB,3075040.2008.3.16,0,98,,,PEACE RIVER A,,,0,2.4,,,,2008-03-16 00:00:00,,16,55,,-17,2008,35,,1.4,0,,-26.9
-117.44722222222222,56.22694444444444,37,0,,3075040,3,4.5,,AB,3075040.2008.3.17,35,98,,,PEACE RIVER A,,T,0,0.4,,,,2008-03-17 00:00:00,,17,47,,-3.4,2008,21.4,,0,29,,-11.3
-117.44722222222222,56.22694444444444,35,0,,3075040,3,3.5,,AB,3075040.2008.3.18,0,93,,,PEACE RIVER A,,,0,0,,,,2008-03-18 00:00:00,,18,53,,-3.4,2008,21.4,,0,0,,-10.3
-117.44722222222222,56.22694444444444,33,0,,3075040,3,3.1,,AB,3075040.2008.3.19,0,84,,,PEACE RIVER A,,,0,0,,,,2008-03-19 00:00:00,,19,51,,-3,2008,21,,0,0,,-9
-117.44722222222222,56.22694444444444,32,0,,3075040,3,3.5,,AB,3075040.2008.3.20,0,75,,,PEACE RIVER A,,,0,0,,,,2008-03-20 00:00:00,,20,49,,-4.1,2008,22.1,,0,0,,-11.6
-117.44722222222222,56.22694444444444,32,0,,3075040,3,5.2,,AB,3075040.2008.3.21,0,82,,,PEACE RIVER A,,,0,0,,,,2008-03-21 00:00:00,,21,50,,-1.7,2008,19.7,,0,0,,-8.6
-117.44722222222222,56.22694444444444,32,0,,3075040,3,4.6,,AB,3075040.2008.3.22,0,92,,,PEACE RIVER A,,,0,0,,,,2008-03-22 00:00:00,,22,51,,-4,2008,22,,0,0,,-12.6
-117.44722222222222,56.22694444444444,32,0,,3075040,3,3.7,,AB,3075040.2008.3.23,0,85,,,PEACE RIVER A,,T,0,0,,T,,2008-03-23 00:00:00,,23,54,,-0.9,2008,18.9,,0,0,,-5.4
-117.44722222222222,56.22694444444444,32,0,,3075040,3,2.2,,AB,3075040.2008.3.24,41,97,,,PEACE RIVER A,,T,0,0,,T,,2008-03-24 00:00:00,,24,49,,-4.5,2008,22.5,,0,26,,-11.1
-117.44722222222222,56.22694444444444,32,0,,3075040,3,0.9,,AB,3075040.2008.3.25,0,82,,,PEACE RIVER A,,,0,0,,,,2008-03-25 00:00:00,,25,55,,-6.9,2008,24.9,,0,0,,-14.6
-117.44722222222222,56.22694444444444,31,0,,3075040,3,0.5,,AB,3075040.2008.3.26,0,90,,,PEACE RIVER A,,,0,0,,,,2008-03-26 00:00:00,,26,55,,-6.6,2008,24.6,,0,0,,-13.6
-117.44722222222222,56.22694444444444,31,0,,3075040,3,1.3,,AB,3075040.2008.3.27,0,89,,,PEACE RIVER A,,T,0,0,,T,,2008-03-27 00:00:00,,27,53,,-3.8,2008,21.8,,0,0,,-8.8
-117.44722222222222,56.22694444444444,32,0,,3075040,3,-3.8,,AB,3075040.2008.3.28,0,88,,,PEACE RIVER A,,,0,2.8,,,,2008-03-28 00:00:00,,28,70,,-6.3,2008,24.3,,2,0,,-8.7
-117.44722222222222,56.22694444444444,33,0,,3075040,3,-5,,AB,3075040.2008.3.29,0,76,,,PEACE RIVER A,,,0,0,,,,2008-03-29 00:00:00,,29,45,,-10.2,2008,28.2,,0,0,,-15.4
-117.44722222222222,56.22694444444444,33,0,,3075040,3,-0.9,,AB,3075040.2008.3.30,0,73,,,PEACE RIVER A,,,0,0,,,,2008-03-30 00:00:00,,30,35,,-10.4,2008,28.4,,0,0,,-19.8
-117.44722222222222,56.22694444444444,33,0,,3075040,3,-1.1,,AB,3075040.2008.3.31,0,68,,,PEACE RIVER A,,,0,0,,,,2008-03-31 00:00:00,,31,44,,-9.7,2008,27.7,,0,0,,-18.3
