x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-118.88472222222222,55.18,,16.8,,0,,0,,,3072921,,0,AB,,,1.2,7,18,,,,24.8,2016,,3072921.2016.7.18,,0,,0,,GRANDE PRAIRIE A,8.7,0,,2016-07-18 00:00:00
-118.88472222222222,55.18,,18.2,,43,,30,,,3072921,,0.2,AB,,,0,7,19,,,,26.5,2016,,3072921.2016.7.19,,0,,0.2,,GRANDE PRAIRIE A,9.8,0.2,,2016-07-19 00:00:00
-118.88472222222222,55.18,,18.1,,44,,27,,,3072921,,13.6,AB,,,0,7,20,,,,21.2,2016,,3072921.2016.7.20,,0,,0.1,,GRANDE PRAIRIE A,15,13.6,,2016-07-20 00:00:00
-118.88472222222222,55.18,,16.2,,43,,25,,,3072921,,1.6,AB,,,1.8,7,21,,,,20.5,2016,,3072921.2016.7.21,,0,,0,,GRANDE PRAIRIE A,11.8,1.6,,2016-07-21 00:00:00
-118.88472222222222,55.18,,16,,69,,27,,,3072921,,0,AB,,,2,7,22,,,,23.3,2016,,3072921.2016.7.22,,0,,0,,GRANDE PRAIRIE A,8.6,0,,2016-07-22 00:00:00
-118.88472222222222,55.18,,16.9,,65,,25,,,3072921,,0,AB,,,1.1,7,23,,,,21.3,2016,,3072921.2016.7.23,,0,,0,,GRANDE PRAIRIE A,12.4,0,,2016-07-23 00:00:00
-118.88472222222222,55.18,,18.4,,65,,25,,,3072921,,0,AB,,,0,7,24,,,,24.2,2016,,3072921.2016.7.24,,0,,0.4,,GRANDE PRAIRIE A,12.5,0,,2016-07-24 00:00:00
-118.88472222222222,55.18,,17,,35,,24,,,3072921,,0,AB,,,1,7,25,,,,25.1,2016,,3072921.2016.7.25,,0,,0,,GRANDE PRAIRIE A,8.8,0,,2016-07-25 00:00:00
-118.88472222222222,55.18,,17.8,,37,,25,,,3072921,,0,AB,,,0.2,7,26,,,,26.9,2016,,3072921.2016.7.26,,0,,0,,GRANDE PRAIRIE A,8.6,0,,2016-07-26 00:00:00
-118.88472222222222,55.18,,18.9,,0,,0,,,3072921,,0,AB,,,0,7,27,,,,26.9,2016,,3072921.2016.7.27,,0,,0.9,,GRANDE PRAIRIE A,10.8,0,,2016-07-27 00:00:00
-118.88472222222222,55.18,,19.8,,37,,22,,,3072921,,0,AB,,,0,7,28,,,,27.6,2016,,3072921.2016.7.28,,0,,1.8,,GRANDE PRAIRIE A,11.9,0,,2016-07-28 00:00:00
-118.88472222222222,55.18,,20,,39,,27,,,3072921,,0,AB,,,0,7,29,,,,28.2,2016,,3072921.2016.7.29,,0,,2,,GRANDE PRAIRIE A,11.8,0,,2016-07-29 00:00:00
-118.88472222222222,55.18,,13.9,,50,,33,,,3072921,,1.6,AB,,,4.1,7,30,,,,20.4,2016,,3072921.2016.7.30,,0,,0,,GRANDE PRAIRIE A,7.4,1.6,,2016-07-30 00:00:00
-118.88472222222222,55.18,,13.6,,43,,29,,,3072921,,8.2,AB,,,4.4,7,31,,,,16.9,2016,,3072921.2016.7.31,,0,,0,,GRANDE PRAIRIE A,10.3,8.2,,2016-07-31 00:00:00
-118.88472222222222,55.18,,16.9,,63,,27,,,3072921,,6.8,AB,,,1.1,8,1,,,,25.1,2016,,3072921.2016.8.1,,0,,0,,GRANDE PRAIRIE A,8.7,6.8,,2016-08-01 00:00:00
-118.88472222222222,55.18,,15.7,,50,,17,,,3072921,,9.2,AB,,,2.3,8,2,,,,22.5,2016,,3072921.2016.8.2,,0,,0,,GRANDE PRAIRIE A,8.8,9.2,,2016-08-02 00:00:00
-118.88472222222222,55.18,,16.6,,35,,25,,,3072921,,0,AB,,,1.4,8,3,,,,25,2016,,3072921.2016.8.3,,0,,0,,GRANDE PRAIRIE A,8.2,0,,2016-08-03 00:00:00
-118.88472222222222,55.18,,17.9,T,0,,0,,,3072921,,0,AB,,,0.1,8,4,,T,,24.5,2016,,3072921.2016.8.4,,0,,0,,GRANDE PRAIRIE A,11.2,0,,2016-08-04 00:00:00
-118.88472222222222,55.18,,17.6,,39,,3,,,3072921,,26.2,AB,,,0.4,8,5,,,,22.2,2016,,3072921.2016.8.5,,0,,0,,GRANDE PRAIRIE A,13,26.2,,2016-08-05 00:00:00
-118.88472222222222,55.18,,17,,35,,9,,,3072921,,17.8,AB,,,1,8,6,,,,20.5,2016,,3072921.2016.8.6,,0,,0,,GRANDE PRAIRIE A,13.5,17.8,,2016-08-06 00:00:00
-118.88472222222222,55.18,,18,,46,,6,,,3072921,,3.6,AB,,,0,8,7,,,,21.2,2016,,3072921.2016.8.7,,0,,0,,GRANDE PRAIRIE A,14.7,3.6,,2016-08-07 00:00:00
-118.88472222222222,55.18,,18.1,,0,,0,,,3072921,,0,AB,,,0,8,8,,,,23.4,2016,,3072921.2016.8.8,,0,,0.1,,GRANDE PRAIRIE A,12.8,0,,2016-08-08 00:00:00
-118.88472222222222,55.18,,17.7,T,30,,32,,,3072921,,0,AB,,,0.3,8,9,,T,,24,2016,,3072921.2016.8.9,,0,,0,,GRANDE PRAIRIE A,11.3,0,,2016-08-09 00:00:00
-118.88472222222222,55.18,,18.3,,37,,29,,,3072921,,0,AB,,,0,8,10,,,,23.5,2016,,3072921.2016.8.10,,0,,0.3,,GRANDE PRAIRIE A,13,0,,2016-08-10 00:00:00
-118.88472222222222,55.18,,18.5,T,48,,30,,,3072921,,0,AB,,,0,8,11,,T,,23.3,2016,,3072921.2016.8.11,,0,,0.5,,GRANDE PRAIRIE A,13.6,0,,2016-08-11 00:00:00
-118.88472222222222,55.18,,17,,0,,0,,,3072921,,3.8,AB,,,1,8,12,,,,24.4,2016,,3072921.2016.8.12,,0,,0,,GRANDE PRAIRIE A,9.6,3.8,,2016-08-12 00:00:00
-118.88472222222222,55.18,,19.5,,0,,0,,,3072921,,0,AB,,,0,8,13,,,,26.4,2016,,3072921.2016.8.13,,0,,1.5,,GRANDE PRAIRIE A,12.6,0,,2016-08-13 00:00:00
-118.88472222222222,55.18,,19.6,,37,,26,,,3072921,,0,AB,,,0,8,14,,,,25.6,2016,,3072921.2016.8.14,,0,,1.6,,GRANDE PRAIRIE A,13.5,0,,2016-08-14 00:00:00
-118.88472222222222,55.18,,20.1,,41,,24,,,3072921,,0,AB,,,0,8,15,,,,26.9,2016,,3072921.2016.8.15,,0,,2.1,,GRANDE PRAIRIE A,13.3,0,,2016-08-15 00:00:00
-118.88472222222222,55.18,,18.4,,44,,27,,,3072921,,0.5,AB,,,0,8,16,,,,24.1,2016,,3072921.2016.8.16,,0,,0.4,,GRANDE PRAIRIE A,12.6,0.5,,2016-08-16 00:00:00
-118.88472222222222,55.18,,14.3,,43,,29,,,3072921,,0,AB,,,3.7,8,17,,,,21.7,2016,,3072921.2016.8.17,,0,,0,,GRANDE PRAIRIE A,6.8,0,,2016-08-17 00:00:00
-118.88472222222222,55.18,,14.7,,41,,31,,,3072921,,1.4,AB,,,3.3,8,18,,,,21.9,2016,,3072921.2016.8.18,,0,,0,,GRANDE PRAIRIE A,7.5,1.4,,2016-08-18 00:00:00
-118.88472222222222,55.18,,17,,50,,27,,,3072921,,0,AB,,,1,8,19,,,,25.6,2016,,3072921.2016.8.19,,0,,0,,GRANDE PRAIRIE A,8.4,0,,2016-08-19 00:00:00
-118.88472222222222,55.18,,19.1,T,44,,26,,,3072921,,0,AB,,,0,8,20,,T,,24.6,2016,,3072921.2016.8.20,,0,,1.1,,GRANDE PRAIRIE A,13.6,0,,2016-08-20 00:00:00
-118.88472222222222,55.18,,14.7,,0,,0,,,3072921,,19.8,AB,,,3.3,8,21,,,,17.1,2016,,3072921.2016.8.21,,0,,0,,GRANDE PRAIRIE A,12.2,19.8,,2016-08-21 00:00:00
-118.88472222222222,55.18,,14.3,,41,,31,,,3072921,,21.1,AB,,,3.7,8,22,,,,17.1,2016,,3072921.2016.8.22,,0,,0,,GRANDE PRAIRIE A,11.5,21.1,,2016-08-22 00:00:00
-118.88472222222222,55.18,,14.6,,0,,0,,,3072921,,0,AB,,,3.4,8,23,,,,22,2016,,3072921.2016.8.23,,0,,0,,GRANDE PRAIRIE A,7.2,0,,2016-08-23 00:00:00
-118.88472222222222,55.18,,15.6,,0,,0,,,3072921,,0,AB,,,2.4,8,24,,,,22.7,2016,,3072921.2016.8.24,,0,,0,,GRANDE PRAIRIE A,8.4,0,,2016-08-24 00:00:00
-118.88472222222222,55.18,,15.3,,39,,31,,,3072921,,0,AB,,,2.7,8,25,,,,22.9,2016,,3072921.2016.8.25,,0,,0,,GRANDE PRAIRIE A,7.7,0,,2016-08-25 00:00:00
-118.88472222222222,55.18,,13.7,,0,,0,,,3072921,,1,AB,,,4.3,8,26,,,,18.5,2016,,3072921.2016.8.26,,0,,0,,GRANDE PRAIRIE A,8.9,1,,2016-08-26 00:00:00
-118.88472222222222,55.18,,13.4,,63,,32,,,3072921,,16.6,AB,,,4.6,8,27,,,,19.4,2016,,3072921.2016.8.27,,0,,0,,GRANDE PRAIRIE A,7.3,16.6,,2016-08-27 00:00:00
-118.88472222222222,55.18,,9.3,,0,,0,,,3072921,,5.6,AB,,,8.7,8,28,,,,11.8,2016,,3072921.2016.8.28,,0,,0,,GRANDE PRAIRIE A,6.7,5.6,,2016-08-28 00:00:00
-118.88472222222222,55.18,M,12.1,E,,E,,,E,3072921,M,,AB,,E,5.9,8,29,,M,,16.1,2016,,3072921.2016.8.29,E,,,0,E,GRANDE PRAIRIE A,8.1,2,M,2016-08-29 00:00:00
-118.88472222222222,55.18,,12.9,,39,,5,,,3072921,,0.2,AB,,,5.1,8,30,,,,16.1,2016,,3072921.2016.8.30,,0,,0,,GRANDE PRAIRIE A,9.6,0.2,,2016-08-30 00:00:00
-118.88472222222222,55.18,,12.2,,30,,30,,,3072921,,1.8,AB,,,5.8,8,31,,,,13.2,2016,,3072921.2016.8.31,,0,,0,,GRANDE PRAIRIE A,11.1,1.8,,2016-08-31 00:00:00
-118.88472222222222,55.18,,11.8,,33,,25,,,3072921,,10,AB,,,6.2,9,1,,,,15.9,2016,,3072921.2016.9.1,,0,,0,,GRANDE PRAIRIE A,7.6,10,,2016-09-01 00:00:00
-118.88472222222222,55.18,,9.9,,35,,30,,,3072921,,0,AB,,,8.1,9,2,,,,14.4,2016,,3072921.2016.9.2,,0,,0,,GRANDE PRAIRIE A,5.3,0,,2016-09-02 00:00:00
-118.88472222222222,55.18,,5.4,,50,,30,,,3072921,,6.8,AB,,,12.6,9,3,,,,8.3,2016,,3072921.2016.9.3,,0,,0,,GRANDE PRAIRIE A,2.4,6.8,,2016-09-03 00:00:00
-118.88472222222222,55.18,,6.3,,0,,0,,,3072921,,0,AB,,,11.7,9,4,,,,12.1,2016,,3072921.2016.9.4,,0,,0,,GRANDE PRAIRIE A,0.5,0,,2016-09-04 00:00:00
-118.88472222222222,55.18,,8.9,,0,,0,,,3072921,,0,AB,,,9.1,9,5,,,,16.6,2016,,3072921.2016.9.5,,0,,0,,GRANDE PRAIRIE A,1.1,0,,2016-09-05 00:00:00
-118.88472222222222,55.18,,10.6,,39,,23,,,3072921,,0.6,AB,,,7.4,9,6,,,,17.8,2016,,3072921.2016.9.6,,0,,0,,GRANDE PRAIRIE A,3.4,0.6,,2016-09-06 00:00:00
-118.88472222222222,55.18,,12.4,,50,,26,,,3072921,,0,AB,,,5.6,9,7,,,,18.9,2016,,3072921.2016.9.7,,0,,0,,GRANDE PRAIRIE A,5.8,0,,2016-09-07 00:00:00
-118.88472222222222,55.18,,10.6,,43,,31,,,3072921,,0.6,AB,,,7.4,9,8,,,,16.2,2016,,3072921.2016.9.8,,0,,0,,GRANDE PRAIRIE A,4.9,0.6,,2016-09-08 00:00:00
-118.88472222222222,55.18,,11.2,,33,,21,,,3072921,,3.2,AB,,,6.8,9,9,,,,16.1,2016,,3072921.2016.9.9,,0,,0,,GRANDE PRAIRIE A,6.3,3.2,,2016-09-09 00:00:00
-118.88472222222222,55.18,,12.6,,61,,25,,,3072921,,0.2,AB,,,5.4,9,10,,,,18,2016,,3072921.2016.9.10,,0,,0,,GRANDE PRAIRIE A,7.1,0.2,,2016-09-10 00:00:00
-118.88472222222222,55.18,,5.8,,37,,30,,,3072921,,0.2,AB,,,12.2,9,11,,,,9,2016,,3072921.2016.9.11,,0,,0,,GRANDE PRAIRIE A,2.5,0.2,,2016-09-11 00:00:00
-118.88472222222222,55.18,,8.4,,39,,24,,,3072921,,0,AB,,,9.6,9,12,,,,18.9,2016,,3072921.2016.9.12,,0,,0,,GRANDE PRAIRIE A,-2.2,0,,2016-09-12 00:00:00
-118.88472222222222,55.18,,14.9,,65,,25,,,3072921,,0,AB,,,3.1,9,13,,,,24.8,2016,,3072921.2016.9.13,,0,,0,,GRANDE PRAIRIE A,5,0,,2016-09-13 00:00:00
-118.88472222222222,55.18,,14.3,,54,,25,,,3072921,,0,AB,,,3.7,9,14,,,,23.2,2016,,3072921.2016.9.14,,0,,0,,GRANDE PRAIRIE A,5.3,0,,2016-09-14 00:00:00
-118.88472222222222,55.18,,15.1,,41,,26,,,3072921,,0,AB,,,2.9,9,15,,,,23.2,2016,,3072921.2016.9.15,,0,,0,,GRANDE PRAIRIE A,7,0,,2016-09-15 00:00:00
-118.88472222222222,55.18,,14.1,,46,,25,,,3072921,,0.8,AB,,,3.9,9,16,,,,20.4,2016,,3072921.2016.9.16,,0,,0,,GRANDE PRAIRIE A,7.8,0.8,,2016-09-16 00:00:00
-118.88472222222222,55.18,,11.7,,43,,26,,,3072921,,2,AB,,,6.3,9,17,,,,18,2016,,3072921.2016.9.17,,0,,0,,GRANDE PRAIRIE A,5.3,2,,2016-09-17 00:00:00
-118.88472222222222,55.18,,11.6,T,59,,26,,,3072921,,0,AB,,,6.4,9,18,,T,,16.6,2016,,3072921.2016.9.18,,0,,0,,GRANDE PRAIRIE A,6.6,0,,2016-09-18 00:00:00
-118.88472222222222,55.18,,9,,33,,31,,,3072921,,0.8,AB,,,9,9,19,,,,16.4,2016,,3072921.2016.9.19,,0,,0,,GRANDE PRAIRIE A,1.6,0.8,,2016-09-19 00:00:00
-118.88472222222222,55.18,,7.6,,0,,0,,,3072921,,0,AB,,,10.4,9,20,,,,15,2016,,3072921.2016.9.20,,0,,0,,GRANDE PRAIRIE A,0.1,0,,2016-09-20 00:00:00
-118.88472222222222,55.18,,8.6,,0,,0,,,3072921,,0,AB,,,9.4,9,21,,,,17.8,2016,,3072921.2016.9.21,,0,,0,,GRANDE PRAIRIE A,-0.7,0,,2016-09-21 00:00:00
-118.88472222222222,55.18,,9.1,,0,,0,,,3072921,,0,AB,,,8.9,9,22,,,,18.7,2016,,3072921.2016.9.22,,0,,0,,GRANDE PRAIRIE A,-0.5,0,,2016-09-22 00:00:00
-118.88472222222222,55.18,,8.8,,50,,25,,,3072921,,0,AB,,,9.2,9,23,,,,19.2,2016,,3072921.2016.9.23,,0,,0,,GRANDE PRAIRIE A,-1.7,0,,2016-09-23 00:00:00
-118.88472222222222,55.18,,10.3,,67,,24,,,3072921,,0,AB,,,7.7,9,24,,,,15.5,2016,,3072921.2016.9.24,,0,,0,,GRANDE PRAIRIE A,5,0,,2016-09-24 00:00:00
-118.88472222222222,55.18,,10,,0,,0,,,3072921,,0,AB,,,8,9,25,,,,17.4,2016,,3072921.2016.9.25,,0,,0,,GRANDE PRAIRIE A,2.5,0,,2016-09-25 00:00:00
-118.88472222222222,55.18,,15,,54,,27,,,3072921,,1,AB,,,3,9,26,,,,24.6,2016,,3072921.2016.9.26,,0,,0,,GRANDE PRAIRIE A,5.3,1,,2016-09-26 00:00:00
-118.88472222222222,55.18,,8.7,,67,,24,,,3072921,,0.8,AB,,,9.3,9,27,,,,13.5,2016,,3072921.2016.9.27,,0,,0,,GRANDE PRAIRIE A,3.9,0.8,,2016-09-27 00:00:00
-118.88472222222222,55.18,,5.2,,0,,0,,,3072921,,0,AB,,,12.8,9,28,,,,14.2,2016,,3072921.2016.9.28,,0,,0,,GRANDE PRAIRIE A,-3.9,0,,2016-09-28 00:00:00
-118.88472222222222,55.18,,5.6,,32,,7,,,3072921,,0,AB,,,12.4,9,29,,,,15.1,2016,,3072921.2016.9.29,,0,,0,,GRANDE PRAIRIE A,-3.9,0,,2016-09-29 00:00:00
-118.88472222222222,55.18,,5.3,,46,,5,,,3072921,,3.8,AB,,,12.7,9,30,,,,7.5,2016,,3072921.2016.9.30,,0,,0,,GRANDE PRAIRIE A,3,3.8,,2016-09-30 00:00:00
-118.88472222222222,55.18,,2.8,,44,,7,,,3072921,,13.5,AB,,,15.2,10,1,,,,4.3,2016,,3072921.2016.10.1,,0,,0,,GRANDE PRAIRIE A,1.2,13.5,T,2016-10-01 00:00:00
-118.88472222222222,55.18,,3.7,,33,,28,,,3072921,,0,AB,,,14.3,10,2,,,,8.4,2016,,3072921.2016.10.2,,0,,0,,GRANDE PRAIRIE A,-1.1,0,,2016-10-02 00:00:00
-118.88472222222222,55.18,,4.7,,0,,0,,,3072921,,0,AB,,,13.3,10,3,,,,12.2,2016,,3072921.2016.10.3,,0,,0,,GRANDE PRAIRIE A,-2.9,0,,2016-10-03 00:00:00
-118.88472222222222,55.18,,0.9,,35,,4,,,3072921,,0,AB,,,17.1,10,4,,,0,2.5,2016,T,3072921.2016.10.4,,2.8,,0,,GRANDE PRAIRIE A,-0.8,2.2,,2016-10-04 00:00:00
-118.88472222222222,55.18,,1.9,,32,,5,,,3072921,,0.2,AB,,,16.1,10,5,,,,6.1,2016,,3072921.2016.10.5,,0,,0,,GRANDE PRAIRIE A,-2.4,0.2,,2016-10-05 00:00:00
-118.88472222222222,55.18,,0,,35,,5,,,3072921,,0,AB,,,18,10,6,,,,5.7,2016,,3072921.2016.10.6,,0,,0,,GRANDE PRAIRIE A,-5.7,0,,2016-10-06 00:00:00
-118.88472222222222,55.18,,-1.6,,44,,6,,,3072921,,0,AB,,,19.6,10,7,,,0,0.7,2016,T,3072921.2016.10.7,,1,,0,,GRANDE PRAIRIE A,-3.9,0.8,,2016-10-07 00:00:00
-118.88472222222222,55.18,,0.2,,0,,0,,,3072921,,,AB,,,17.8,10,8,,M,1,1.4,2016,,3072921.2016.10.8,,1.3,,0,,GRANDE PRAIRIE A,-1.1,1.6,,2016-10-08 00:00:00
-118.88472222222222,55.18,,-0.4,,32,,28,,,3072921,,0,AB,,,18.4,10,9,,,2,0.8,2016,,3072921.2016.10.9,,2.5,,0,,GRANDE PRAIRIE A,-1.6,1.9,,2016-10-09 00:00:00
-118.88472222222222,55.18,,-1.3,,0,,0,,,3072921,,0.4,AB,,,19.3,10,10,,,1,1.2,2016,,3072921.2016.10.10,,0.8,,0,,GRANDE PRAIRIE A,-3.8,0.8,,2016-10-10 00:00:00
-118.88472222222222,55.18,,-0.9,,0,,0,,,3072921,,0,AB,,,18.9,10,11,,,,6.2,2016,,3072921.2016.10.11,,0,,0,,GRANDE PRAIRIE A,-8,0,,2016-10-11 00:00:00
-118.88472222222222,55.18,,-0.1,,0,,0,,,3072921,,0,AB,,,18.1,10,12,,,,6.5,2016,,3072921.2016.10.12,,0,,0,,GRANDE PRAIRIE A,-6.6,0,,2016-10-12 00:00:00
-118.88472222222222,55.18,,-3.1,,0,,0,,,3072921,,0,AB,,,21.1,10,13,,,5,-0.5,2016,,3072921.2016.10.13,,9,,0,,GRANDE PRAIRIE A,-5.7,7.4,,2016-10-13 00:00:00
-118.88472222222222,55.18,,-3.1,,39,,3,,,3072921,,,AB,,,21.1,10,14,,M,4,-2.1,2016,,3072921.2016.10.14,,6.2,,0,,GRANDE PRAIRIE A,-4.1,6.6,,2016-10-14 00:00:00
-118.88472222222222,55.18,,-3.3,,0,,0,,,3072921,,0,AB,,,21.3,10,15,,,5,-1.6,2016,,3072921.2016.10.15,,2,,0,,GRANDE PRAIRIE A,-4.9,1,,2016-10-15 00:00:00
-118.88472222222222,55.18,,-0.7,,35,,7,,,3072921,,,AB,,,18.7,10,16,,M,11,0.6,2016,,3072921.2016.10.16,,6.1,,0,,GRANDE PRAIRIE A,-2,4.6,,2016-10-16 00:00:00
-118.88472222222222,55.18,,-1.8,,0,,0,,,3072921,,0,AB,,,19.8,10,17,,,13,-0.6,2016,,3072921.2016.10.17,,1.8,,0,,GRANDE PRAIRIE A,-3,1.4,,2016-10-17 00:00:00
-118.88472222222222,55.18,,-3.3,,0,,0,,,3072921,,0,AB,,,21.3,10,18,,,11,0.8,2016,,3072921.2016.10.18,,0,,0,,GRANDE PRAIRIE A,-7.3,0,,2016-10-18 00:00:00
-118.88472222222222,55.18,,-4,,0,,0,,,3072921,,0,AB,,,22,10,19,,,11,2.1,2016,,3072921.2016.10.19,,0,,0,,GRANDE PRAIRIE A,-10.1,0,,2016-10-19 00:00:00
-118.88472222222222,55.18,,0.1,,0,,0,,,3072921,,0.8,AB,,,17.9,10,20,,,10,3.2,2016,,3072921.2016.10.20,,0,,0,,GRANDE PRAIRIE A,-3.1,0.8,,2016-10-20 00:00:00
-118.88472222222222,55.18,,3.6,,32,,23,,,3072921,,0.2,AB,,,14.4,10,21,,,7,8.3,2016,,3072921.2016.10.21,,0,,0,,GRANDE PRAIRIE A,-1.2,0.2,,2016-10-21 00:00:00
-118.88472222222222,55.18,,3.3,T,37,,26,,,3072921,,0,AB,,,14.7,10,22,,T,5,9.2,2016,,3072921.2016.10.22,,0,,0,,GRANDE PRAIRIE A,-2.6,0,,2016-10-22 00:00:00
-118.88472222222222,55.18,,,T,32,E,5,,M,3072921,,0,AB,,M,,10,23,,T,1,1.1,2016,,3072921.2016.10.23,M,0,,,M,GRANDE PRAIRIE A,,0,,2016-10-23 00:00:00
-118.88472222222222,55.18,,0.7,,0,,0,,,3072921,,0.6,AB,,,17.3,10,24,,,1,1.7,2016,,3072921.2016.10.24,,0,,0,,GRANDE PRAIRIE A,-0.4,0.6,,2016-10-24 00:00:00
-118.88472222222222,55.18,,0.4,,0,,0,,,3072921,,1,AB,,,17.6,10,25,,,1,1.5,2016,,3072921.2016.10.25,,3.2,,0,,GRANDE PRAIRIE A,-0.8,3.8,,2016-10-25 00:00:00
-118.88472222222222,55.18,,1,T,0,,0,,,3072921,,0,AB,,,17,10,26,,,0,3.5,2016,T,3072921.2016.10.26,,0,,0,,GRANDE PRAIRIE A,-1.5,0,T,2016-10-26 00:00:00
-118.88472222222222,55.18,,0.2,,0,,0,,,3072921,,0,AB,,,17.8,10,27,,,0,1.1,2016,T,3072921.2016.10.27,,1,,0,,GRANDE PRAIRIE A,-0.7,1.2,,2016-10-27 00:00:00
-118.88472222222222,55.18,,1,T,0,,0,,,3072921,,0,AB,,,17,10,28,,,0,2.1,2016,T,3072921.2016.10.28,,0,,0,,GRANDE PRAIRIE A,-0.2,0,T,2016-10-28 00:00:00
-118.88472222222222,55.18,,0.2,,0,,0,,,3072921,,0,AB,,,17.8,10,29,,,,1.5,2016,,3072921.2016.10.29,,0,,0,,GRANDE PRAIRIE A,-1.1,0,,2016-10-29 00:00:00
-118.88472222222222,55.18,,0.5,,0,,0,,,3072921,,0,AB,,,17.5,10,30,,,0,2.2,2016,T,3072921.2016.10.30,,3.7,,0,,GRANDE PRAIRIE A,-1.3,3.3,,2016-10-30 00:00:00
-118.88472222222222,55.18,,-1.3,,0,,0,,,3072921,,0,AB,,,19.3,10,31,,,1,0.1,2016,,3072921.2016.10.31,,1.4,,0,,GRANDE PRAIRIE A,-2.7,1.2,,2016-10-31 00:00:00
-118.88472222222222,55.18,,-4.3,,0,,0,,,3072921,,0,AB,,,22.3,11,1,,,4,-2.6,2016,,3072921.2016.11.1,,12.2,,0,,GRANDE PRAIRIE A,-5.9,9.8,,2016-11-01 00:00:00
-118.88472222222222,55.18,,-6,,0,,0,,,3072921,,0,AB,,,24,11,2,,,13,-0.5,2016,,3072921.2016.11.2,,0,,0,,GRANDE PRAIRIE A,-11.4,0,,2016-11-02 00:00:00
-118.88472222222222,55.18,,-0.2,,0,,0,,,3072921,,0,AB,,,18.2,11,3,,,12,7.3,2016,,3072921.2016.11.3,,0,,0,,GRANDE PRAIRIE A,-7.7,0,,2016-11-03 00:00:00
-118.88472222222222,55.18,,2.4,,0,,0,,,3072921,,0,AB,,,15.6,11,4,,,6,8.6,2016,,3072921.2016.11.4,,0,,0,,GRANDE PRAIRIE A,-3.9,0,,2016-11-04 00:00:00
-118.88472222222222,55.18,,5.7,,37,,30,,,3072921,,0.4,AB,,,12.3,11,5,,,5,12.2,2016,,3072921.2016.11.5,,0,,0,,GRANDE PRAIRIE A,-0.8,0.4,,2016-11-05 00:00:00
-118.88472222222222,55.18,,3.8,,0,,0,,,3072921,,0,AB,,,14.2,11,6,,,1,10.2,2016,,3072921.2016.11.6,,0,,0,,GRANDE PRAIRIE A,-2.6,0,,2016-11-06 00:00:00
-118.88472222222222,55.18,,0.4,,0,,0,,,3072921,,0,AB,,,17.6,11,7,,,,4.3,2016,,3072921.2016.11.7,,0,,0,,GRANDE PRAIRIE A,-3.5,0,,2016-11-07 00:00:00
-118.88472222222222,55.18,,7.2,,0,,0,,,3072921,,0,AB,,,10.8,11,8,,,,15,2016,,3072921.2016.11.8,,0,,0,,GRANDE PRAIRIE A,-0.7,0,,2016-11-08 00:00:00
-118.88472222222222,55.18,,4.8,T,48,,24,,,3072921,,0,AB,,,13.2,11,9,,T,,10.7,2016,,3072921.2016.11.9,,0,,0,,GRANDE PRAIRIE A,-1.1,0,,2016-11-09 00:00:00
-118.88472222222222,55.18,,0.2,,0,,0,,,3072921,,0,AB,,,17.8,11,10,,,,6,2016,,3072921.2016.11.10,,0,,0,,GRANDE PRAIRIE A,-5.7,0,,2016-11-10 00:00:00
-118.88472222222222,55.18,,3.2,,0,,0,,,3072921,,0,AB,,,14.8,11,11,,,,10.8,2016,,3072921.2016.11.11,,0,,0,,GRANDE PRAIRIE A,-4.4,0,,2016-11-11 00:00:00
-118.88472222222222,55.18,,4.3,,0,,0,,,3072921,,2.2,AB,,,13.7,11,12,,,,7.1,2016,,3072921.2016.11.12,,0,,0,,GRANDE PRAIRIE A,1.4,2.2,,2016-11-12 00:00:00
-118.88472222222222,55.18,,3.4,,0,,0,,,3072921,,0,AB,,,14.6,11,13,,,,7.8,2016,,3072921.2016.11.13,,0,,0,,GRANDE PRAIRIE A,-1,0,,2016-11-13 00:00:00
-118.88472222222222,55.18,,3,,54,,23,,,3072921,,2,AB,,,15,11,14,,,,7,2016,,3072921.2016.11.14,,0,,0,,GRANDE PRAIRIE A,-1.1,2,,2016-11-14 00:00:00
-118.88472222222222,55.18,,-1.8,,0,,0,,,3072921,,0,AB,,,19.8,11,15,,,,3.3,2016,,3072921.2016.11.15,,0,,0,,GRANDE PRAIRIE A,-6.9,0,,2016-11-15 00:00:00
