x,y,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DAY,LOCAL_MONTH,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS
-118.885,55.179722222222225,,5.5,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.21,2002,,,,,0,21,9,,AB,12.5,11.8,3.6,2002-09-21 00:00:00,,-0.8,,,3.6,0
-118.885,55.179722222222225,E,4.8,,32,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.22,2002,,,,,37,22,9,E,AB,13.2,8.4,2.6,2002-09-22 00:00:00,,1.1,,,2.6,0
-118.885,55.179722222222225,,6.2,T,0,0,3072920,T,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.23,2002,,,,,0,23,9,,AB,11.8,10.5,0,2002-09-23 00:00:00,,1.9,,,0,0
-118.885,55.179722222222225,,5.9,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.24,2002,,,,,0,24,9,,AB,12.1,12,0,2002-09-24 00:00:00,,-0.3,,,0,0
-118.885,55.179722222222225,,7,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.25,2002,,,,,0,25,9,,AB,11,14.9,0,2002-09-25 00:00:00,,-1,,,0,0
-118.885,55.179722222222225,,6.4,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.26,2002,,,,,0,26,9,,AB,11.6,8.8,1.8,2002-09-26 00:00:00,,3.9,,,1.8,0
-118.885,55.179722222222225,E,5.8,,27,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.27,2002,,,,,37,27,9,E,AB,12.2,13.1,0.8,2002-09-27 00:00:00,,-1.5,,,0.8,0
-118.885,55.179722222222225,E,12,,26,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.28,2002,,,,,56,28,9,E,AB,6,17.3,1.2,2002-09-28 00:00:00,,6.6,,,1.2,0
-118.885,55.179722222222225,,5.7,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.29,2002,,,,,0,29,9,,AB,12.3,9.7,0,2002-09-29 00:00:00,,1.6,,,0,0
-118.885,55.179722222222225,,5.5,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.9.30,2002,,,,,0,30,9,,AB,12.5,9.8,0.4,2002-09-30 00:00:00,,1.1,,,0.4,0
-118.885,55.179722222222225,E,4.8,T,25,0,3072920,T,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.1,2002,,,,,37,1,10,E,AB,13.2,13.4,0,2002-10-01 00:00:00,,-3.8,,,0,0
-118.885,55.179722222222225,E,9.8,,27,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.2,2002,,,,,65,2,10,E,AB,8.2,15.3,3.8,2002-10-02 00:00:00,,4.3,,,3.8,0
-118.885,55.179722222222225,,3,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.3,2002,,,,,0,3,10,,AB,15,6.7,0,2002-10-03 00:00:00,,-0.7,,,0,0
-118.885,55.179722222222225,,2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.4,2002,,,,,0,4,10,,AB,16,8,0.2,2002-10-04 00:00:00,,-4.1,,,0.2,0
-118.885,55.179722222222225,,3.1,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.5,2002,,,,,0,5,10,,AB,14.9,5.4,0.8,2002-10-05 00:00:00,,0.8,,,0.8,0
-118.885,55.179722222222225,E,8.2,,25,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.6,2002,,,,,59,6,10,E,AB,9.8,15.3,2.4,2002-10-06 00:00:00,,1,,,2.4,0
-118.885,55.179722222222225,E,9.1,,25,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.7,2002,,,,,46,7,10,E,AB,8.9,14.2,0.8,2002-10-07 00:00:00,,4,,,0.8,0
-118.885,55.179722222222225,E,8.6,,25,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.8,2002,,,,,69,8,10,E,AB,9.4,13.7,0,2002-10-08 00:00:00,,3.5,,,0,0
-118.885,55.179722222222225,E,6.7,,26,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.9,2002,,,,,54,9,10,E,AB,11.3,11.8,0,2002-10-09 00:00:00,,1.6,,,0,0
-118.885,55.179722222222225,E,-0.2,,33,0,3072920,,,,M,GRANDE PRAIRIE A,M,4,3072920.2002.10.10,2002,T,,,,37,10,10,E,AB,18.2,3.4,4.4,2002-10-10 00:00:00,,-3.8,,,0.4,0
-118.885,55.179722222222225,,-2.6,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.11,2002,T,,,,0,11,10,,AB,20.6,3.8,0,2002-10-11 00:00:00,,-8.9,,,0,0
-118.885,55.179722222222225,E,2.1,,25,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.12,2002,,,,,37,12,10,E,AB,15.9,10.2,0,2002-10-12 00:00:00,,-6,,,0,0
-118.885,55.179722222222225,E,7,,26,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.13,2002,,,,,56,13,10,E,AB,11,11.3,0,2002-10-13 00:00:00,,2.6,,,0,0
-118.885,55.179722222222225,,4.3,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.14,2002,,,,,0,14,10,,AB,13.7,11.1,0,2002-10-14 00:00:00,,-2.5,,,0,0
-118.885,55.179722222222225,,6.3,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.15,2002,,,,,0,15,10,,AB,11.7,13.7,0,2002-10-15 00:00:00,,-1.2,,,0,0
-118.885,55.179722222222225,E,7.4,,26,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.16,2002,,,,,56,16,10,E,AB,10.6,18,0,2002-10-16 00:00:00,,-3.3,,,0,0
-118.885,55.179722222222225,,8.5,T,0,0,3072920,T,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.17,2002,,,,,0,17,10,,AB,9.5,12.7,0,2002-10-17 00:00:00,,4.3,,,0,0
-118.885,55.179722222222225,,3.2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.18,2002,,,,,0,18,10,,AB,14.8,6.9,1,2002-10-18 00:00:00,,-0.6,,,1,0
-118.885,55.179722222222225,,-1.2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.19,2002,,,,,0,19,10,,AB,19.2,3.4,0.6,2002-10-19 00:00:00,,-5.8,,,0.6,0
-118.885,55.179722222222225,,2.3,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.20,2002,,,,,0,20,10,,AB,15.7,3.4,0,2002-10-20 00:00:00,,1.2,,,0,0
-118.885,55.179722222222225,,1.5,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.21,2002,,,,,0,21,10,,AB,16.5,3.3,0,2002-10-21 00:00:00,,-0.4,,,0,0
-118.885,55.179722222222225,,2.1,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.22,2002,,,,,0,22,10,,AB,15.9,7,0,2002-10-22 00:00:00,,-2.8,,,0,0
-118.885,55.179722222222225,,1.2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.23,2002,,,,,0,23,10,,AB,16.8,7.9,0,2002-10-23 00:00:00,,-5.6,,,0,0
-118.885,55.179722222222225,,-1.2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.24,2002,,,,,0,24,10,,AB,19.2,4.4,0,2002-10-24 00:00:00,,-6.8,,,0,0
-118.885,55.179722222222225,,-0.7,T,0,0,3072920,T,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.25,2002,,,,,0,25,10,,AB,18.7,0.2,0,2002-10-25 00:00:00,,-1.6,T,,0,0
-118.885,55.179722222222225,,-0.3,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.26,2002,,,,,0,26,10,,AB,18.3,3.8,0,2002-10-26 00:00:00,,-4.4,,,0,0
-118.885,55.179722222222225,,-3.2,,0,0,3072920,,,,M,GRANDE PRAIRIE A,M,3.2,3072920.2002.10.27,2002,,,,,0,27,10,,AB,21.2,-0.6,2.2,2002-10-27 00:00:00,,-5.7,,,0,0
-118.885,55.179722222222225,,-5.5,,0,2,3072920,,,,M,GRANDE PRAIRIE A,M,1.4,3072920.2002.10.28,2002,,,,,0,28,10,,AB,23.5,-3.2,0.8,2002-10-28 00:00:00,,-7.8,,,0,0
-118.885,55.179722222222225,,-8.3,,0,3,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.29,2002,,,,,0,29,10,,AB,26.3,-2.2,0,2002-10-29 00:00:00,,-14.4,,,0,0
-118.885,55.179722222222225,,-8.8,,0,3,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.30,2002,,,,,0,30,10,,AB,26.8,-2.1,0,2002-10-30 00:00:00,,-15.4,,,0,0
-118.885,55.179722222222225,,-5.6,,0,3,3072920,,,,M,GRANDE PRAIRIE A,M,0,3072920.2002.10.31,2002,,,,,0,31,10,,AB,23.6,3,0,2002-10-31 00:00:00,,-14.1,,,0,0
-118.885,55.179722222222225,,-3.5,,,3,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.1,2002,,,,,,1,11,,AB,21.5,4,0,2002-11-01 00:00:00,,-10.9,,,0,0
-118.885,55.179722222222225,,-1.9,,,2,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.2,2002,,,,,,2,11,,AB,19.9,5,0,2002-11-02 00:00:00,,-8.8,,,0,0
-118.885,55.179722222222225,,-3.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.3,2002,T,,,,,3,11,,AB,21.4,1.3,0,2002-11-03 00:00:00,,-8,,,0,0
-118.885,55.179722222222225,,-1,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.4,2002,T,,,,,4,11,,AB,19,7.2,0,2002-11-04 00:00:00,,-9.2,,,0,0
-118.885,55.179722222222225,,2.6,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.5,2002,T,,,,,5,11,,AB,15.4,7.1,0,2002-11-05 00:00:00,,-2,,,0,0
-118.885,55.179722222222225,,2.5,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.6,2002,,,,,,6,11,,AB,15.5,7.1,2,2002-11-06 00:00:00,,-2.2,,,2,0
-118.885,55.179722222222225,,1.2,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.7,2002,,,,,,7,11,,AB,16.8,6.4,0,2002-11-07 00:00:00,,-4.1,T,,0,0
-118.885,55.179722222222225,,-5.8,,,3,3072920,,,,,GRANDE PRAIRIE A,,7,3072920.2002.11.8,2002,,,,,,8,11,,AB,23.8,-2.5,6.2,2002-11-08 00:00:00,,-9,,,0,0
-118.885,55.179722222222225,,-10.6,,,8,3072920,,,,,GRANDE PRAIRIE A,,2,3072920.2002.11.9,2002,,,,,,9,11,,AB,28.6,-9,1.6,2002-11-09 00:00:00,,-12.2,,,0,0
-118.885,55.179722222222225,,-11,,,10,3072920,,,,,GRANDE PRAIRIE A,,1,3072920.2002.11.10,2002,,,,,,10,11,,AB,29,-9.2,1,2002-11-10 00:00:00,,-12.7,,,0,0
-118.885,55.179722222222225,,-11.5,,,10,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.11,2002,,,,,,11,11,,AB,29.5,-7.2,0,2002-11-11 00:00:00,,-15.8,T,,0,0
-118.885,55.179722222222225,,-7.2,,,10,3072920,,,,,GRANDE PRAIRIE A,,0.2,3072920.2002.11.12,2002,,,,,,12,11,,AB,25.2,-3.7,2.2,2002-11-12 00:00:00,,-10.6,,,2,0
-118.885,55.179722222222225,,-5.4,,,10,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.13,2002,,,,,,13,11,,AB,23.4,-1,0,2002-11-13 00:00:00,,-9.7,T,,0,0
-118.885,55.179722222222225,,-5.8,,,10,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.14,2002,,,,,,14,11,,AB,23.8,0.2,0,2002-11-14 00:00:00,,-11.7,,,0,0
-118.885,55.179722222222225,,-6.4,,,10,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.15,2002,,,,,,15,11,,AB,24.4,-1.1,0,2002-11-15 00:00:00,,-11.6,,,0,0
-118.885,55.179722222222225,,-2.4,,,10,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.16,2002,,,,,,16,11,,AB,20.4,2.4,1.2,2002-11-16 00:00:00,,-7.2,,,1.2,0
-118.885,55.179722222222225,,1,,,8,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.17,2002,,,,,,17,11,,AB,17,4.8,0,2002-11-17 00:00:00,,-2.9,,,0,0
-118.885,55.179722222222225,,0.1,,,4,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.18,2002,,,,,,18,11,,AB,17.9,4,2.6,2002-11-18 00:00:00,,-3.9,T,,2.6,0
-118.885,55.179722222222225,,3.2,,,2,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.19,2002,,,,,,19,11,,AB,14.8,7.2,0,2002-11-19 00:00:00,,-0.8,,,0,0
-118.885,55.179722222222225,,4.6,,,1,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.20,2002,,,,,,20,11,,AB,13.4,8.1,0.2,2002-11-20 00:00:00,,1.1,,,0.2,0
-118.885,55.179722222222225,,2.9,,,1,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.21,2002,,,,,,21,11,,AB,15.1,9,0,2002-11-21 00:00:00,,-3.2,,,0,0
-118.885,55.179722222222225,,0.1,T,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.22,2002,T,,,,,22,11,,AB,17.9,4.1,0,2002-11-22 00:00:00,,-4,,,0,0
-118.885,55.179722222222225,,-6.5,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.23,2002,T,,,,,23,11,,AB,24.5,-3.7,0,2002-11-23 00:00:00,,-9.3,,,0,0
-118.885,55.179722222222225,,-3.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.24,2002,T,,,,,24,11,,AB,21.7,3.5,0,2002-11-24 00:00:00,,-10.8,,,0,0
-118.885,55.179722222222225,,-1.6,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.25,2002,T,,,,,25,11,,AB,19.6,5.1,0,2002-11-25 00:00:00,,-8.3,,,0,0
-118.885,55.179722222222225,,4.1,T,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.26,2002,T,,,,,26,11,,AB,13.9,8.9,0,2002-11-26 00:00:00,,-0.7,,,0,0
-118.885,55.179722222222225,,7.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.27,2002,,,,,,27,11,,AB,10.6,13.1,0,2002-11-27 00:00:00,,1.7,,,0,0
-118.885,55.179722222222225,,5.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.28,2002,,,,,,28,11,,AB,12.2,12.5,0,2002-11-28 00:00:00,,-0.9,,,0,0
-118.885,55.179722222222225,,-0.6,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.29,2002,,,,,,29,11,,AB,18.6,2.8,0,2002-11-29 00:00:00,,-4,,,0,0
-118.885,55.179722222222225,,3.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.11.30,2002,,,,,,30,11,,AB,14.2,10.9,0,2002-11-30 00:00:00,,-3.4,,,0,0
-118.885,55.179722222222225,,4.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.1,2002,,,,,,1,12,,AB,13.2,8.3,0,2002-12-01 00:00:00,,1.3,,,0,0
-118.885,55.179722222222225,,-1.6,T,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.2,2002,,,,,,2,12,,AB,19.6,2.6,0,2002-12-02 00:00:00,,-5.8,T,,0,0
-118.885,55.179722222222225,,-7.5,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.3,2002,,,,,,3,12,,AB,25.5,-4.4,0,2002-12-03 00:00:00,,-10.5,T,,0,0
-118.885,55.179722222222225,,-9.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.4,2002,,,,,,4,12,,AB,27.7,-5,0,2002-12-04 00:00:00,,-14.4,,,0,0
-118.885,55.179722222222225,,-4.3,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.5,2002,,,,,,5,12,,AB,22.3,4.6,0,2002-12-05 00:00:00,,-13.2,,,0,0
-118.885,55.179722222222225,,-5.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.6,2002,,,,,,6,12,,AB,23.4,-0.1,0,2002-12-06 00:00:00,,-10.6,,,0,0
-118.885,55.179722222222225,,-7.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.7,2002,,,,,,7,12,,AB,25.8,-2.7,0,2002-12-07 00:00:00,,-12.9,,,0,0
-118.885,55.179722222222225,,0.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.8,2002,,,,,,8,12,,AB,17.2,8,0,2002-12-08 00:00:00,,-6.5,,,0,0
-118.885,55.179722222222225,,-1.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.9,2002,,,,,,9,12,,AB,19.4,3,0,2002-12-09 00:00:00,,-5.7,,,0,0
-118.885,55.179722222222225,,-0.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.10,2002,,,,,,10,12,,AB,18.8,3.7,0,2002-12-10 00:00:00,,-5.3,,,0,0
-118.885,55.179722222222225,,-0.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.11,2002,,,,,,11,12,,AB,18.4,4.4,0,2002-12-11 00:00:00,,-5.2,,,0,0
-118.885,55.179722222222225,,2,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.12,2002,,,,,,12,12,,AB,16,8.9,0,2002-12-12 00:00:00,,-5,T,,0,0
-118.885,55.179722222222225,,0.9,T,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.13,2002,,,,,,13,12,,AB,17.1,6,0,2002-12-13 00:00:00,,-4.3,,,0,0
-118.885,55.179722222222225,,-3.9,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.14,2002,,,,,,14,12,,AB,21.9,0,0,2002-12-14 00:00:00,,-7.7,,,0,0
-118.885,55.179722222222225,,-3.2,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.15,2002,,,,,,15,12,,AB,21.2,0.9,0.2,2002-12-15 00:00:00,,-7.2,,,0.2,0
-118.885,55.179722222222225,,-3.9,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.16,2002,,,,,,16,12,,AB,21.9,-0.6,0,2002-12-16 00:00:00,,-7.1,,,0,0
-118.885,55.179722222222225,,-0.1,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.17,2002,,,,,,17,12,,AB,18.1,3.1,0,2002-12-17 00:00:00,,-3.2,,,0,0
-118.885,55.179722222222225,,-6.1,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.18,2002,,,,,,18,12,,AB,24.1,-1.2,0,2002-12-18 00:00:00,,-11,,,0,0
-118.885,55.179722222222225,,-9.3,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.19,2002,,,,,,19,12,,AB,27.3,-4.5,0,2002-12-19 00:00:00,,-14.1,,,0,0
-118.885,55.179722222222225,,-12.8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.20,2002,,,,,,20,12,,AB,30.8,-9.4,0,2002-12-20 00:00:00,,-16.1,,,0,0
-118.885,55.179722222222225,,-14.2,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.21,2002,,,,,,21,12,,AB,32.2,-10.3,0,2002-12-21 00:00:00,,-18.1,T,,0,0
-118.885,55.179722222222225,,-12,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.22,2002,,,,,,22,12,,AB,30,-6.7,0,2002-12-22 00:00:00,,-17.3,,,0,0
-118.885,55.179722222222225,,-10.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.23,2002,,,,,,23,12,,AB,28.4,-4.4,0,2002-12-23 00:00:00,,-16.4,,,0,0
-118.885,55.179722222222225,,-9.2,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.24,2002,,,,,,24,12,,AB,27.2,-3.6,0,2002-12-24 00:00:00,,-14.7,,,0,0
-118.885,55.179722222222225,,-9,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.25,2002,,,,,,25,12,,AB,27,-1.3,0,2002-12-25 00:00:00,,-16.7,,,0,0
-118.885,55.179722222222225,,-3.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0.2,3072920.2002.12.26,2002,T,,,,,26,12,,AB,21.7,0.6,0.2,2002-12-26 00:00:00,,-7.9,,,0,0
-118.885,55.179722222222225,,-9,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.27,2002,T,,,,,27,12,,AB,27,-4.6,0,2002-12-27 00:00:00,,-13.3,,,0,0
-118.885,55.179722222222225,,-12,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.28,2002,T,,,,,28,12,,AB,30,-8,0,2002-12-28 00:00:00,,-15.9,,,0,0
-118.885,55.179722222222225,,-15.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.29,2002,T,,,,,29,12,,AB,33.7,-12.8,0,2002-12-29 00:00:00,,-18.6,,,0,0
-118.885,55.179722222222225,,-16.2,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.30,2002,T,,,,,30,12,,AB,34.2,-11.3,0,2002-12-30 00:00:00,,-21,T,,0,0
-118.885,55.179722222222225,,-11.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2002.12.31,2002,T,,,,,31,12,,AB,29.4,-4.3,0,2002-12-31 00:00:00,,-18.4,,,0,0
-118.885,55.179722222222225,,-4.2,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.1,2003,T,,,,,1,1,,AB,22.2,1.3,0,2003-01-01 00:00:00,,-9.7,,,0,0
-118.885,55.179722222222225,,-8,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.2,2003,T,,,,,2,1,,AB,26,-2.8,1.4,2003-01-02 00:00:00,,-13.1,T,,1.4,0
-118.885,55.179722222222225,,-1.7,T,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.3,2003,T,,,,,3,1,,AB,19.7,4.2,0,2003-01-03 00:00:00,,-7.6,,,0,0
-118.885,55.179722222222225,,-4.4,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.4,2003,T,,,,,4,1,,AB,22.4,0.3,0,2003-01-04 00:00:00,,-9.1,,,0,0
-118.885,55.179722222222225,,-0.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.5,2003,T,,,,,5,1,,AB,18.7,4.1,0,2003-01-05 00:00:00,,-5.4,,,0,0
-118.885,55.179722222222225,,8.2,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.6,2003,T,,,,,6,1,,AB,9.8,15.2,0,2003-01-06 00:00:00,,1.1,,,0,0
-118.885,55.179722222222225,,5.1,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.7,2003,,,,,,7,1,,AB,12.9,14.1,0,2003-01-07 00:00:00,,-4,,,0,0
-118.885,55.179722222222225,,-3.6,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.8,2003,,,,,,8,1,,AB,21.6,4.4,0,2003-01-08 00:00:00,,-11.5,,,0,0
-118.885,55.179722222222225,,-10.7,,,0,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.9,2003,,,,,,9,1,,AB,28.7,-5.8,0,2003-01-09 00:00:00,,-15.6,,,0,0
-118.885,55.179722222222225,,-16.5,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.10,2003,,,,,,10,1,,AB,34.5,-13.5,0,2003-01-10 00:00:00,,-19.4,T,,0,0
-118.885,55.179722222222225,,-18.8,,,0,3072920,T,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.11,2003,,,,,,11,1,,AB,36.8,-15.7,0,2003-01-11 00:00:00,,-21.9,T,,0,0
-118.885,55.179722222222225,,-20.5,,,0,3072920,,,,,GRANDE PRAIRIE A,,6,3072920.2003.1.12,2003,T,,,,,12,1,,AB,38.5,-18.1,4.8,2003-01-12 00:00:00,,-22.8,,,0,0
-118.885,55.179722222222225,,-19.8,,,11,3072920,,,,,GRANDE PRAIRIE A,,7.6,3072920.2003.1.13,2003,,,,,,13,1,,AB,37.8,-16.5,3.2,2003-01-13 00:00:00,,-23.1,,,0,0
-118.885,55.179722222222225,,-19.7,,,12,3072920,T,,,,GRANDE PRAIRIE A,,0.4,3072920.2003.1.14,2003,,,,,,14,1,,AB,37.7,-14.6,0,2003-01-14 00:00:00,,-24.7,,,0,0
-118.885,55.179722222222225,,-18.1,,,12,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.15,2003,,,,,,15,1,,AB,36.1,-13.2,0,2003-01-15 00:00:00,,-22.9,,,0,0
-118.885,55.179722222222225,,-9.7,,,12,3072920,,,,,GRANDE PRAIRIE A,,0,3072920.2003.1.16,2003,,,,,,16,1,,AB,27.7,0,0,2003-01-16 00:00:00,,-19.4,,,0,0
-118.885,55.179722222222225,,-4.9,T,,12,3072920,,,,,GRANDE PRAIRIE A,,0.2,3072920.2003.1.17,2003,,,,,,17,1,,AB,22.9,-0.4,0.2,2003-01-17 00:00:00,,-9.4,,,0,0
-118.885,55.179722222222225,,-4,,,4,3072920,,,,,GRANDE PRAIRIE A,,0.4,3072920.2003.1.18,2003,,,,,,18,1,,AB,22,1.3,0.4,2003-01-18 00:00:00,,-9.2,,,0,0
