x,y,ID,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,STATION_NAME,LOCAL_YEAR,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MIN_TEMPERATURE,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN,HEATING_DEGREE_DAYS,PROVINCE_CODE,LOCAL_DATE,LOCAL_MONTH
-113.4441675,52.98027972222222,3017282.2012.10.24,,,-3.3,0,,M,93,,M,-2.4,M,69,,,,M,,WETASKIWIN AGCM,2012,,,-4.2,,3017282,,24,,0,,21.3,AB,2012-10-24 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.25,,,-3.5,0,,M,89,,M,-2.1,M,57,,,,M,,WETASKIWIN AGCM,2012,,,-4.8,,3017282,,25,,0,,21.5,AB,2012-10-25 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.26,,E,-6.6,,E,M,,E,M,-3.1,M,,E,,,M,E,WETASKIWIN AGCM,2012,,,-10.1,,3017282,M,26,,0,,24.6,AB,2012-10-26 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.27,,,-6.7,0,,M,95,,M,-3.4,M,70,,,,M,,WETASKIWIN AGCM,2012,,,-9.9,,3017282,,27,,0,,24.7,AB,2012-10-27 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.28,,,-4.9,0,,M,100,,M,-2.7,M,92,,,,M,,WETASKIWIN AGCM,2012,,,-7,,3017282,,28,,0,,22.9,AB,2012-10-28 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.29,,,-6.5,0.4,,M,98,,M,-4.1,M,89,,,,M,,WETASKIWIN AGCM,2012,,,-8.9,,3017282,,29,,0,,24.5,AB,2012-10-29 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.30,,,-5.9,0,,M,99,,M,-3.9,M,87,,,,M,,WETASKIWIN AGCM,2012,,,-7.8,,3017282,,30,,0,,23.9,AB,2012-10-30 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.10.31,,,-8.9,0,,M,95,,M,-7,M,84,,,,M,,WETASKIWIN AGCM,2012,,,-10.8,,3017282,,31,,0,,26.9,AB,2012-10-31 00:00:00,10
-113.4441675,52.98027972222222,3017282.2012.11.1,,,-4.6,2.7,,M,99,,M,-2.1,M,94,,,,M,,WETASKIWIN AGCM,2012,,,-7,,3017282,,1,,0,,22.6,AB,2012-11-01 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.2,,,-4.3,0,,M,96,,M,-2.9,M,87,,,,M,,WETASKIWIN AGCM,2012,,,-5.6,,3017282,,2,,0,,22.3,AB,2012-11-02 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.3,,,-1.8,0,,M,99,,M,0,M,96,,,,M,,WETASKIWIN AGCM,2012,,,-3.5,,3017282,,3,,0,,19.8,AB,2012-11-03 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.4,,,0.4,,,M,,,M,6.9,M,,,,,M,,WETASKIWIN AGCM,2012,,,-6.1,,3017282,M,4,,0,,17.6,AB,2012-11-04 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.5,,,4.9,0,,M,86,,M,10.3,M,33,,,,M,,WETASKIWIN AGCM,2012,,,-0.5,,3017282,,5,,0,,13.1,AB,2012-11-05 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.6,,E,0.8,,E,M,,E,M,6.3,M,,E,,,M,E,WETASKIWIN AGCM,2012,,,-4.8,,3017282,M,6,,0,,17.2,AB,2012-11-06 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.7,,,-2.6,8.2,,M,100,,M,0.9,M,77,,,,M,,WETASKIWIN AGCM,2012,,,-6,,3017282,,7,,0,,20.6,AB,2012-11-07 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.8,,,-8.2,2.1,,M,97,,M,-6,M,93,,,,M,,WETASKIWIN AGCM,2012,,,-10.3,,3017282,,8,,0,,26.2,AB,2012-11-08 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.9,,,-12,,,M,,,M,-10.1,M,,,,,M,,WETASKIWIN AGCM,2012,,,-13.9,,3017282,M,9,,0,,30,AB,2012-11-09 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.10,,,-19.2,1,,M,91,,M,-12.6,M,80,,,,M,,WETASKIWIN AGCM,2012,,,-25.8,,3017282,,10,,0,,37.2,AB,2012-11-10 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.11,,,-18.1,,,M,,,M,-9.7,M,,,,,M,,WETASKIWIN AGCM,2012,,,-26.4,,3017282,M,11,,0,,36.1,AB,2012-11-11 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.12,,,-6.4,0,,M,91,,M,2,M,61,,,,M,,WETASKIWIN AGCM,2012,,,-14.8,,3017282,,12,,0,,24.4,AB,2012-11-12 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.13,,,-5.8,0,,M,94,,M,-0.2,M,68,,,,M,,WETASKIWIN AGCM,2012,,,-11.4,,3017282,,13,,0,,23.8,AB,2012-11-13 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.14,,,-2.8,0,,M,95,,M,2.7,M,58,,,,M,,WETASKIWIN AGCM,2012,,,-8.3,,3017282,,14,,0,,20.8,AB,2012-11-14 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.15,,,-4.5,0,,M,92,,M,3.1,M,53,,,,M,,WETASKIWIN AGCM,2012,,,-12.1,,3017282,,15,,0,,22.5,AB,2012-11-15 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.16,,,-6.2,0,,M,97,,M,0,M,70,,,,M,,WETASKIWIN AGCM,2012,,,-12.4,,3017282,,16,,0,,24.2,AB,2012-11-16 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.17,,,-9.5,,,M,,,M,-2.1,M,,,,,M,,WETASKIWIN AGCM,2012,,,-16.9,,3017282,M,17,,0,,27.5,AB,2012-11-17 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.18,,,-4.3,,,M,,,M,0.5,M,,,,,M,,WETASKIWIN AGCM,2012,,,-9.1,,3017282,M,18,,0,,22.3,AB,2012-11-18 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.19,,,-5.9,0.4,,M,98,,M,-1.8,M,79,,,,M,,WETASKIWIN AGCM,2012,,,-10,,3017282,,19,,0,,23.9,AB,2012-11-19 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.20,,,-12.3,,,M,,,M,-7.3,M,,,,,M,,WETASKIWIN AGCM,2012,,,-17.3,,3017282,M,20,,0,,30.3,AB,2012-11-20 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.21,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2012,,,-17.3,,3017282,M,21,,,,,AB,2012-11-21 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.22,,,-15.1,,,M,,,M,-9.9,M,,,,,M,,WETASKIWIN AGCM,2012,,,-20.3,,3017282,M,22,,0,,33.1,AB,2012-11-22 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.23,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2012,,,-20.3,,3017282,M,23,,,,,AB,2012-11-23 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.24,,,-8,0,,M,98,,M,-2.1,M,74,,,,M,,WETASKIWIN AGCM,2012,,,-13.8,,3017282,,24,,0,,26,AB,2012-11-24 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.25,,,-9.3,0,,M,93,,M,-1.8,M,76,,,,M,,WETASKIWIN AGCM,2012,,,-16.7,,3017282,,25,,0,,27.3,AB,2012-11-25 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.26,,,-8.2,,,M,,,M,-1.1,M,,,,,M,,WETASKIWIN AGCM,2012,,,-15.3,,3017282,M,26,,0,,26.2,AB,2012-11-26 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.27,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2012,,,-14.1,,3017282,M,27,,,,,AB,2012-11-27 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.28,,,-11.3,0,,M,93,,M,-5.2,M,74,,,,M,,WETASKIWIN AGCM,2012,,,-17.3,,3017282,,28,,0,,29.3,AB,2012-11-28 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.29,,,-15.5,,,M,,,M,-13.7,M,,,,,M,,WETASKIWIN AGCM,2012,,,-17.3,,3017282,M,29,,0,,33.5,AB,2012-11-29 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.11.30,,,-13.7,,,M,,,M,-12.8,M,,,,,M,,WETASKIWIN AGCM,2012,,,-14.5,,3017282,M,30,,0,,31.7,AB,2012-11-30 00:00:00,11
-113.4441675,52.98027972222222,3017282.2012.12.1,,,-14,0,,M,94,,M,-13.2,M,88,,,,M,,WETASKIWIN AGCM,2012,,,-14.7,,3017282,,1,,0,,32,AB,2012-12-01 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.2,,,-14.2,5.1,,M,92,,M,-13.1,M,88,,,,M,,WETASKIWIN AGCM,2012,,,-15.2,,3017282,,2,,0,,32.2,AB,2012-12-02 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.3,,,-18.5,1.1,,M,90,,M,-13.5,M,79,,,,M,,WETASKIWIN AGCM,2012,,,-23.5,,3017282,,3,,0,,36.5,AB,2012-12-03 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.4,,,-13.1,0,,M,91,,M,-3.3,M,83,,,,M,,WETASKIWIN AGCM,2012,,,-22.8,,3017282,,4,,0,,31.1,AB,2012-12-04 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.5,,,-13.3,,,M,,,M,-7.1,M,,,,,M,,WETASKIWIN AGCM,2012,,,-19.4,,3017282,M,5,,0,,31.3,AB,2012-12-05 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.6,,,-19,0,,M,90,,M,-15.8,M,85,,,,M,,WETASKIWIN AGCM,2012,,,-22.2,,3017282,,6,,0,,37,AB,2012-12-06 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.7,,,-18.4,0.4,,M,89,,M,-14.7,M,84,,,,M,,WETASKIWIN AGCM,2012,,,-22,,3017282,,7,,0,,36.4,AB,2012-12-07 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.8,,,-23.6,0,,M,89,,M,-16.2,M,75,,,,M,,WETASKIWIN AGCM,2012,,,-31,,3017282,,8,,0,,41.6,AB,2012-12-08 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.9,,E,-22.2,,E,M,96,E,M,-13,M,74,E,,,M,E,WETASKIWIN AGCM,2012,,,-31.3,,3017282,M,9,,0,,40.2,AB,2012-12-09 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.10,,,-5,,,M,,,M,0.2,M,,,,,M,,WETASKIWIN AGCM,2012,,,-10.1,,3017282,M,10,,0,,23,AB,2012-12-10 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.11,,,-5.5,2.8,,M,99,,M,0.2,M,80,,,,M,,WETASKIWIN AGCM,2012,,,-11.1,,3017282,,11,,0,,23.5,AB,2012-12-11 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.12,,,-14.1,0.8,,M,92,,M,-11.1,M,80,,,,M,,WETASKIWIN AGCM,2012,,,-17,,3017282,,12,,0,,32.1,AB,2012-12-12 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.13,,,-12.5,0,,M,91,,M,-3.6,M,61,,,,M,,WETASKIWIN AGCM,2012,,,-21.3,,3017282,,13,,0,,30.5,AB,2012-12-13 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.14,,,-6.6,0,,M,99,,M,0.8,M,63,,,,M,,WETASKIWIN AGCM,2012,,,-14,,3017282,,14,,0,,24.6,AB,2012-12-14 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.15,,,-14.2,0,,M,94,,M,-9.8,M,84,,,,M,,WETASKIWIN AGCM,2012,,,-18.5,,3017282,,15,,0,,32.2,AB,2012-12-15 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.16,,E,-10.2,,E,M,89,E,M,-4,M,59,,,,M,E,WETASKIWIN AGCM,2012,,,-16.4,,3017282,M,16,,0,,28.2,AB,2012-12-16 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.17,,,-16.3,0.9,,M,92,,M,-10.7,M,80,,,,M,,WETASKIWIN AGCM,2012,,,-21.9,,3017282,,17,,0,,34.3,AB,2012-12-17 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.18,,,-18.1,1.1,,M,92,,M,-10.6,M,77,,,,M,,WETASKIWIN AGCM,2012,,,-25.6,,3017282,,18,,0,,36.1,AB,2012-12-18 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.19,,,-21.2,,,M,,,M,-16.5,M,,,,,M,,WETASKIWIN AGCM,2012,,,-25.8,,3017282,M,19,,0,,39.2,AB,2012-12-19 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.20,,,-18.1,0,,M,88,,M,-14.8,M,83,,,,M,,WETASKIWIN AGCM,2012,,,-21.4,,3017282,,20,,0,,36.1,AB,2012-12-20 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.21,,,-20.8,0,,M,87,,M,-15.3,M,68,,,,M,,WETASKIWIN AGCM,2012,,,-26.2,,3017282,,21,,0,,38.8,AB,2012-12-21 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.22,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2012,,,-26.2,,3017282,M,22,,,,,AB,2012-12-22 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.23,,,-20.3,1.2,,M,85,,M,-18.3,M,79,,,,M,,WETASKIWIN AGCM,2012,,,-22.3,,3017282,,23,,0,,38.3,AB,2012-12-23 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.24,,,-23.2,0,,M,85,,M,-18.8,M,80,,,,M,,WETASKIWIN AGCM,2012,,,-27.6,,3017282,,24,,0,,41.2,AB,2012-12-24 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.25,,,-25.5,0,,M,83,,M,-21.8,M,77,,,,M,,WETASKIWIN AGCM,2012,,,-29.1,,3017282,,25,,0,,43.5,AB,2012-12-25 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.26,,,-25.2,0.4,,M,84,,M,-21.4,M,78,,,,M,,WETASKIWIN AGCM,2012,,,-28.9,,3017282,,26,,0,,43.2,AB,2012-12-26 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.27,,,-23.9,0,,M,86,,M,-18.3,M,76,,,,M,,WETASKIWIN AGCM,2012,,,-29.4,,3017282,,27,,0,,41.9,AB,2012-12-27 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.28,,,-15.1,0,,M,88,,M,-0.5,M,68,,,,M,,WETASKIWIN AGCM,2012,,,-29.7,,3017282,,28,,0,,33.1,AB,2012-12-28 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.29,,,-5.6,0,,M,79,,M,-1.7,M,68,,,,M,,WETASKIWIN AGCM,2012,,,-9.4,,3017282,,29,,0,,23.6,AB,2012-12-29 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.30,,,-8.3,,,M,,,M,-2.8,M,,,,,M,,WETASKIWIN AGCM,2012,,,-13.8,,3017282,M,30,,0,,26.3,AB,2012-12-30 00:00:00,12
-113.4441675,52.98027972222222,3017282.2012.12.31,,,-7.2,0,,M,88,,M,0.9,M,63,,,,M,,WETASKIWIN AGCM,2012,,,-15.2,,3017282,,31,,0,,25.2,AB,2012-12-31 00:00:00,12
-113.4441675,52.98027972222222,3017282.2013.1.1,,,-1.3,0,,M,82,,M,1.5,M,54,,,,M,,WETASKIWIN AGCM,2013,,,-4,,3017282,,1,,0,,19.3,AB,2013-01-01 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.2,,,-7.5,0,,M,82,,M,-0.4,M,49,,,,M,,WETASKIWIN AGCM,2013,,,-14.6,,3017282,,2,,0,,25.5,AB,2013-01-02 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.3,,,-4.3,0,,M,88,,M,3.6,M,41,,,,M,,WETASKIWIN AGCM,2013,,,-12.2,,3017282,,3,,0,,22.3,AB,2013-01-03 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.4,,,-8.8,0,,M,93,,M,-2.7,M,74,,,,M,,WETASKIWIN AGCM,2013,,,-14.8,,3017282,,4,,0,,26.8,AB,2013-01-04 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.5,,E,-8.6,,E,M,,E,M,-2.3,M,,E,,,M,E,WETASKIWIN AGCM,2013,,,-14.8,,3017282,M,5,,0,,26.6,AB,2013-01-05 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.6,,,-5.6,0.5,,M,98,,M,0.2,M,67,,,,M,,WETASKIWIN AGCM,2013,,,-11.3,,3017282,,6,,0,,23.6,AB,2013-01-06 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.7,,E,-9.6,,E,M,85,E,M,-2.9,M,61,,,,M,E,WETASKIWIN AGCM,2013,,,-16.2,,3017282,M,7,,0,,27.6,AB,2013-01-07 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.8,,,-4.5,0,,M,66,,M,0.8,M,45,,,,M,,WETASKIWIN AGCM,2013,,,-9.8,,3017282,,8,,0,,22.5,AB,2013-01-08 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.9,,,-6.3,0,,M,96,,M,-3.5,M,69,,,,M,,WETASKIWIN AGCM,2013,,,-9.1,,3017282,,9,,0,,24.3,AB,2013-01-09 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.10,,,-14.2,1.8,,M,94,,M,-6.7,M,84,,,,M,,WETASKIWIN AGCM,2013,,,-21.6,,3017282,,10,,0,,32.2,AB,2013-01-10 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.11,,,-21.8,,,M,,,M,-16.5,M,,,,,M,,WETASKIWIN AGCM,2013,,,-27,,3017282,M,11,,0,,39.8,AB,2013-01-11 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.12,,,-16.3,0,,M,93,,M,-8.7,M,69,,,,M,,WETASKIWIN AGCM,2013,,,-23.9,,3017282,,12,,0,,34.3,AB,2013-01-12 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.13,,,-15.2,0.5,,M,94,,M,-9.8,M,85,,,,M,,WETASKIWIN AGCM,2013,,,-20.5,,3017282,,13,,0,,33.2,AB,2013-01-13 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.14,,,-3.8,,,M,,,M,4.3,M,,,,,M,,WETASKIWIN AGCM,2013,,,-11.8,,3017282,M,14,,0,,21.8,AB,2013-01-14 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.15,,,5.2,0,,M,81,,M,8.5,M,34,,,,M,,WETASKIWIN AGCM,2013,,,1.8,,3017282,,15,,0,,12.8,AB,2013-01-15 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.16,,,1.9,,,M,,,M,6.9,M,,,,,M,,WETASKIWIN AGCM,2013,,,-3.1,,3017282,M,16,,0,,16.1,AB,2013-01-16 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.17,,,-0.2,,,M,,,M,3.9,M,,,,,M,,WETASKIWIN AGCM,2013,,,-4.3,,3017282,M,17,,0,,18.2,AB,2013-01-17 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.18,,,-2.1,0,,M,94,,M,5.8,M,55,,,,M,,WETASKIWIN AGCM,2013,,,-9.9,,3017282,,18,,0,,20.1,AB,2013-01-18 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.19,,,-13.5,,,M,,,M,-8.7,M,,,,,M,,WETASKIWIN AGCM,2013,,,-18.3,,3017282,M,19,,0,,31.5,AB,2013-01-19 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.20,,,-20.8,0,,M,81,,M,-18,M,64,,,,M,,WETASKIWIN AGCM,2013,,,-23.6,,3017282,,20,,0,,38.8,AB,2013-01-20 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.21,,,-14.8,1.6,,M,88,,M,-11.5,M,77,,,,M,,WETASKIWIN AGCM,2013,,,-18,,3017282,,21,,0,,32.8,AB,2013-01-21 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.22,,,-12.1,0,,M,86,,M,-10.4,M,81,,,,M,,WETASKIWIN AGCM,2013,,,-13.8,,3017282,,22,,0,,30.1,AB,2013-01-22 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.23,,,-13.8,0.5,,M,88,,M,-12.8,M,83,,,,M,,WETASKIWIN AGCM,2013,,,-14.8,,3017282,,23,,0,,31.8,AB,2013-01-23 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.24,,,-10.2,,,M,,,M,-4.5,M,,,,,M,,WETASKIWIN AGCM,2013,,,-15.9,,3017282,M,24,,0,,28.2,AB,2013-01-24 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.25,,,-5.3,0,,M,94,,M,1.6,M,63,,,,M,,WETASKIWIN AGCM,2013,,,-12.1,,3017282,,25,,0,,23.3,AB,2013-01-25 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.26,,,-10.6,0,,M,92,,M,-3.5,M,59,,,,M,,WETASKIWIN AGCM,2013,,,-17.7,,3017282,,26,,0,,28.6,AB,2013-01-26 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.27,,,-10.1,0,,M,95,,M,-0.4,M,52,,,,M,,WETASKIWIN AGCM,2013,,,-19.8,,3017282,,27,,0,,28.1,AB,2013-01-27 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.28,,,-14.7,0,,M,92,,M,-8.9,M,76,,,,M,,WETASKIWIN AGCM,2013,,,-20.5,,3017282,,28,,0,,32.7,AB,2013-01-28 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.29,,,-24.1,0.4,,M,76,,M,-20.5,M,55,,,,M,,WETASKIWIN AGCM,2013,,,-27.7,,3017282,,29,,0,,42.1,AB,2013-01-29 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.30,,,-23,,,M,,,M,-21.4,M,,,,,M,,WETASKIWIN AGCM,2013,,,-24.6,,3017282,M,30,,0,,41,AB,2013-01-30 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.1.31,,,-11.2,0.5,,M,98,,M,0.4,M,72,,,,M,,WETASKIWIN AGCM,2013,,,-22.8,,3017282,,31,,0,,29.2,AB,2013-01-31 00:00:00,1
-113.4441675,52.98027972222222,3017282.2013.2.1,,,-0.8,,,M,,,M,4,M,,,,,M,,WETASKIWIN AGCM,2013,,,-5.6,,3017282,M,1,,0,,18.8,AB,2013-02-01 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.2,,,-1.4,,,M,,,M,4.7,M,,,,,M,,WETASKIWIN AGCM,2013,,,-7.5,,3017282,M,2,,0,,19.4,AB,2013-02-02 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.3,,,-0.9,0,,M,98,,M,5.7,M,67,,,,M,,WETASKIWIN AGCM,2013,,,-7.5,,3017282,,3,,0,,18.9,AB,2013-02-03 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.4,,,-3.1,0,,M,83,,M,3.7,M,50,,,,M,,WETASKIWIN AGCM,2013,,,-9.8,,3017282,,4,,0,,21.1,AB,2013-02-04 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.5,,,-11,0.4,,M,96,,M,-5,M,70,,,,M,,WETASKIWIN AGCM,2013,,,-16.9,,3017282,,5,,0,,29,AB,2013-02-05 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.6,,,-7.2,0,,M,97,,M,-2.6,M,85,,,,M,,WETASKIWIN AGCM,2013,,,-11.8,,3017282,,6,,0,,25.2,AB,2013-02-06 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.7,,,-9.4,0,,M,97,,M,-2.8,M,63,,,,M,,WETASKIWIN AGCM,2013,,,-16,,3017282,,7,,0,,27.4,AB,2013-02-07 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.8,,,-5.7,,,M,,,M,1.5,M,,,,,M,,WETASKIWIN AGCM,2013,,,-12.9,,3017282,M,8,,0,,23.7,AB,2013-02-08 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.9,,,-1,0,,M,96,,M,2.6,M,61,,,,M,,WETASKIWIN AGCM,2013,,,-4.6,,3017282,,9,,0,,19,AB,2013-02-09 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.10,,,-10.2,0.4,,M,94,,M,-3.7,M,69,,,,M,,WETASKIWIN AGCM,2013,,,-16.6,,3017282,,10,,0,,28.2,AB,2013-02-10 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.11,,,-2.6,,,M,,,M,3.2,M,,,,,M,,WETASKIWIN AGCM,2013,,,-8.3,,3017282,M,11,,0,,20.6,AB,2013-02-11 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.12,,,-1.2,0,,M,84,,M,3.5,M,53,,,,M,,WETASKIWIN AGCM,2013,,,-5.8,,3017282,,12,,0,,19.2,AB,2013-02-12 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.13,,,-3.2,0,,M,79,,M,4.7,M,53,,,,M,,WETASKIWIN AGCM,2013,,,-11,,3017282,,13,,0,,21.2,AB,2013-02-13 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.14,,,-7.6,,,M,,,M,-0.6,M,,,,,M,,WETASKIWIN AGCM,2013,,,-14.6,,3017282,M,14,,0,,25.6,AB,2013-02-14 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.15,,,-0.5,0,,M,85,,M,7.4,M,54,,,,M,,WETASKIWIN AGCM,2013,,,-8.3,,3017282,,15,,0,,18.5,AB,2013-02-15 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.16,,,-1.3,,,M,,,M,5.4,M,,,,,M,,WETASKIWIN AGCM,2013,,,-8,,3017282,M,16,,0,,19.3,AB,2013-02-16 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.17,,,-1.4,1,,M,99,,M,3,M,69,,,,M,,WETASKIWIN AGCM,2013,,,-5.8,,3017282,,17,,0,,19.4,AB,2013-02-17 00:00:00,2
-113.4441675,52.98027972222222,3017282.2013.2.18,,,-7.6,0,,M,91,,M,-5.3,M,80,,,,M,,WETASKIWIN AGCM,2013,,,-9.8,,3017282,,18,,0,,25.6,AB,2013-02-18 00:00:00,2
