x,y,ID,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,STATION_NAME,LOCAL_YEAR,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MIN_TEMPERATURE,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN,HEATING_DEGREE_DAYS,PROVINCE_CODE,LOCAL_DATE,LOCAL_MONTH
-115.06666666666666,51.083333333333336,3050778.1998.2.25,,,-6,0,,,,,,1.3,,,,,,,,BOW VALLEY,1998,,0,-13.3,,3050778,,25,,0,0,24,AB,1998-02-25 00:00:00,2
-115.06666666666666,51.083333333333336,3050778.1998.2.26,,,-4.9,0,,,,,,1.6,,,,,,,,BOW VALLEY,1998,,0,-11.3,,3050778,,26,,0,0,22.9,AB,1998-02-26 00:00:00,2
-115.06666666666666,51.083333333333336,3050778.1998.2.27,,,-7.2,0,,,,,,1.3,,,,,,,,BOW VALLEY,1998,,0,-15.7,,3050778,,27,,0,0,25.2,AB,1998-02-27 00:00:00,2
-115.06666666666666,51.083333333333336,3050778.1998.2.28,,,-5.2,0,,,,,,1.4,,,,,,,,BOW VALLEY,1998,,0,-11.8,,3050778,,28,,0,0,23.2,AB,1998-02-28 00:00:00,2
-115.06666666666666,51.083333333333336,3050778.1998.3.1,,,-0.3,0,,,,,,7.8,,,,,,,,BOW VALLEY,1998,,0,-8.4,,3050778,,1,,0,0,18.3,AB,1998-03-01 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.2,,,-5,0,,,,,,4.2,,,,,,,,BOW VALLEY,1998,,0,-14.2,,3050778,,2,,0,0,23,AB,1998-03-02 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.3,,,-6.8,2.9,,,,,,-4.4,,,,,,,,BOW VALLEY,1998,,2.9,-9.1,,3050778,,3,,0,0,24.8,AB,1998-03-03 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.4,,,-7.4,2.1,,,,,,-4.5,,,,,,,,BOW VALLEY,1998,,2.1,-10.2,,3050778,,4,,0,0,25.4,AB,1998-03-04 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.5,,,-8.8,0.7,,,,,,-5.9,,,,,,,,BOW VALLEY,1998,,0.7,-11.7,,3050778,,5,,0,0,26.8,AB,1998-03-05 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.6,,,-12,0.7,,,,,,-5.6,,,,,,,,BOW VALLEY,1998,,0.7,-18.4,,3050778,,6,,0,0,30,AB,1998-03-06 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.7,,,-17.3,0,,,,,,-9.8,,,,,,,,BOW VALLEY,1998,,0,-24.8,,3050778,,7,,0,0,35.3,AB,1998-03-07 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.8,,,-16.2,0.6,,,,,,-14.5,,,,,,,,BOW VALLEY,1998,,0.6,-17.8,,3050778,,8,,0,0,34.2,AB,1998-03-08 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.9,,,-17.6,0.7,,,,,,-13.9,,,,,,,,BOW VALLEY,1998,,0.7,-21.2,,3050778,,9,,0,0,35.6,AB,1998-03-09 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.10,,,-19.1,0,,,,,,-10.9,,,,,,,,BOW VALLEY,1998,,0,-27.3,,3050778,,10,,0,0,37.1,AB,1998-03-10 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.11,,,-2.6,0.6,,,,,,8.7,,,,,,,,BOW VALLEY,1998,,0.6,-13.9,,3050778,,11,,0,0,20.6,AB,1998-03-11 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.12,,,2.4,0,,,,,,9.8,,,,,,,,BOW VALLEY,1998,,0,-5,,3050778,,12,,0,0,15.6,AB,1998-03-12 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.13,,,-1.4,0,,,,,,3.4,,,,,,,,BOW VALLEY,1998,,0,-6.1,,3050778,,13,,0,0,19.4,AB,1998-03-13 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.14,,,1.1,0,,,,,,7.4,,,,,,,,BOW VALLEY,1998,,0,-5.2,,3050778,,14,,0,0,16.9,AB,1998-03-14 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.15,,,3.4,0,,,,,,11.2,,,,,,,,BOW VALLEY,1998,,0,-4.5,,3050778,,15,,0,0,14.6,AB,1998-03-15 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.16,,,-2.7,25.7,,,,,,0.4,,,,,,,,BOW VALLEY,1998,,25.7,-5.8,,3050778,,16,,0,0,20.7,AB,1998-03-16 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.17,,,-6.4,16.1,,,,,,0.2,,,,,,,,BOW VALLEY,1998,,16.1,-12.9,,3050778,,17,,0,0,24.4,AB,1998-03-17 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.18,,,-6.5,1.4,,,,,,4.6,,,,,,,,BOW VALLEY,1998,,0,-17.6,,3050778,,18,,0,1.4,24.5,AB,1998-03-18 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.19,,,-2.1,0,,,,,,7.1,,,,,,,,BOW VALLEY,1998,,0,-11.3,,3050778,,19,,0,0,20.1,AB,1998-03-19 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.20,,,0.7,0,,,,,,4.2,,,,,,,,BOW VALLEY,1998,,0,-2.9,,3050778,,20,,0,0,17.3,AB,1998-03-20 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.21,,,-2.7,0,,,,,,3.6,,,,,,,,BOW VALLEY,1998,,0,-8.9,,3050778,,21,,0,0,20.7,AB,1998-03-21 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.22,,,-2.1,9.3,,,,,,-1.1,,,,,,,,BOW VALLEY,1998,,9.3,-3.1,,3050778,,22,,0,0,20.1,AB,1998-03-22 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.23,,,-3.8,0,,,,,,0.7,,,,,,,,BOW VALLEY,1998,,0,-8.2,,3050778,,23,,0,0,21.8,AB,1998-03-23 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.24,,,2,0.9,,,,,,8.7,,,,,,,,BOW VALLEY,1998,,0.9,-4.8,,3050778,,24,,0,0,16,AB,1998-03-24 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.25,,,4.7,0,,,,,,9.4,,,,,,,,BOW VALLEY,1998,,0,0,,3050778,,25,,0,0,13.3,AB,1998-03-25 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.26,,,2.2,0,,,,,,6.8,,,,,,,,BOW VALLEY,1998,,0,-2.5,,3050778,,26,,0,0,15.8,AB,1998-03-26 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.27,,,-0.3,0,,,,,,3.6,,,,,,,,BOW VALLEY,1998,,0,-4.1,,3050778,,27,,0,0,18.3,AB,1998-03-27 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.28,,,-2.6,0,,,,,,1.4,,,,,,,,BOW VALLEY,1998,,0,-6.5,,3050778,,28,,0,0,20.6,AB,1998-03-28 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.29,,,-2.8,0,,,,,,4.9,,,,,,,,BOW VALLEY,1998,,0,-10.5,,3050778,,29,,0,0,20.8,AB,1998-03-29 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.30,,,2.9,0,,,,,,9.7,,,,,,,,BOW VALLEY,1998,,0,-4,,3050778,,30,,0,0,15.1,AB,1998-03-30 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.3.31,,,4.4,0,,,,,,8.1,,,,,,,,BOW VALLEY,1998,,0,0.6,,3050778,,31,,0,0,13.6,AB,1998-03-31 00:00:00,3
-115.06666666666666,51.083333333333336,3050778.1998.4.1,,,1.3,2.6,,E,,,,2.6,,,,,,,,BOW VALLEY,1998,,0,0,,3050778,E,1,,0,2.6,16.7,AB,1998-04-01 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.2,,,3.1,0,E,,,E,,10.1,,,E,,,,E,BOW VALLEY,1998,,0,-4,,3050778,,2,,0,0,14.9,AB,1998-04-02 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.3,,,3.9,0,,,,,,13.5,,,,,,,,BOW VALLEY,1998,,0,-5.7,,3050778,,3,,0,0,14.1,AB,1998-04-03 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.4,,,0.1,1.3,,,,,,3.1,E,,,,,,,BOW VALLEY,1998,,1.3,-2.9,,3050778,E,4,,0,0,17.9,AB,1998-04-04 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.5,,,2,0,,,,,,7.2,,,,,,,,BOW VALLEY,1998,,0,-3.3,,3050778,,5,,0,0,16,AB,1998-04-05 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.6,,,1.6,0,,,,,,8.6,,,,,,,,BOW VALLEY,1998,,0,-5.5,,3050778,,6,,0,0,16.4,AB,1998-04-06 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.7,,,2.6,0.7,,,,,,11.4,E,,,,,,,BOW VALLEY,1998,,0.7,-6.2,,3050778,E,7,,0,0,15.4,AB,1998-04-07 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.8,,,1.8,0,,,,,,8,,,,,,,,BOW VALLEY,1998,,0,-4.4,,3050778,,8,,0,0,16.2,AB,1998-04-08 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.9,,,0.6,1.2,,,,,,6.5,E,,,,,,,BOW VALLEY,1998,,1.2,-5.4,,3050778,E,9,,0,0,17.4,AB,1998-04-09 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.10,,,-0.3,0,,,,,,8.2,,,,,,,,BOW VALLEY,1998,,0,-8.7,,3050778,,10,,0,0,18.3,AB,1998-04-10 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.11,,,4.4,0.4,,E,,,,9.3,,,,,,,,BOW VALLEY,1998,,0,-0.5,,3050778,E,11,,0,0.4,13.6,AB,1998-04-11 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.12,,,2.1,0.8,,,,,,8.2,E,,,,,,,BOW VALLEY,1998,,0.8,-4.1,,3050778,E,12,,0,0,15.9,AB,1998-04-12 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.13,,,0.5,0,,,,,,4.7,,,,,,,,BOW VALLEY,1998,,0,-3.7,,3050778,,13,,0,0,17.5,AB,1998-04-13 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.14,,,-3.4,0.6,,,,,,1.8,E,,,,,,,BOW VALLEY,1998,,0.6,-8.6,,3050778,E,14,,0,0,21.4,AB,1998-04-14 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.15,,,-0.9,0,,,,,,8.5,,,,,,,,BOW VALLEY,1998,,0,-10.3,,3050778,,15,,0,0,18.9,AB,1998-04-15 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.16,,,1,0,,,,,,8.6,,,,,,,,BOW VALLEY,1998,,0,-6.6,,3050778,,16,,0,0,17,AB,1998-04-16 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.17,,,3.7,0,,,,,,10.9,,,,,,,,BOW VALLEY,1998,,0,-3.6,,3050778,,17,,0,0,14.3,AB,1998-04-17 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.18,,,5,0,,,,,,14.2,,,,,,,,BOW VALLEY,1998,,0,-4.3,,3050778,,18,,0,0,13,AB,1998-04-18 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.19,,,7.3,0,,,,,,13.6,,,,,,,,BOW VALLEY,1998,,0,1,,3050778,,19,,0,0,10.7,AB,1998-04-19 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.20,,,4.1,0,,,,,,16.2,,,,,,,,BOW VALLEY,1998,,0,-8.1,,3050778,,20,,0,0,13.9,AB,1998-04-20 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.21,,,8.5,0,,,,,,17.8,,,,,,,,BOW VALLEY,1998,,0,-0.9,,3050778,,21,,0,0,9.5,AB,1998-04-21 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.22,,,11.4,0,,,,,,19.2,,,,,,,,BOW VALLEY,1998,,0,3.6,,3050778,,22,,0,0,6.6,AB,1998-04-22 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.23,,,10.5,1,,E,,,,18.2,,,,,,,,BOW VALLEY,1998,,0,2.7,,3050778,E,23,,0,1,7.5,AB,1998-04-23 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.24,,,9.7,0.6,,E,,,,14.9,,,,,,,,BOW VALLEY,1998,,0,4.4,,3050778,E,24,,0,0.6,8.3,AB,1998-04-24 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.25,,,4.3,0.2,,E,,,,10.6,,,,,,,,BOW VALLEY,1998,,0,-2.1,,3050778,E,25,,0,0.2,13.7,AB,1998-04-25 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.26,,,9.1,0,,,,,,16.8,,,,,,,,BOW VALLEY,1998,,0,1.4,,3050778,,26,,0,0,8.9,AB,1998-04-26 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.27,,,12.7,0,,,,,,20.1,,,,,,,,BOW VALLEY,1998,,0,5.2,,3050778,,27,,0,0,5.3,AB,1998-04-27 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.28,,,13.3,0,,,,,,21.6,,,,,,,,BOW VALLEY,1998,,0,4.9,,3050778,,28,,0,0,4.7,AB,1998-04-28 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.29,,,15.8,0,,,,,,21.6,,,,,,,,BOW VALLEY,1998,,0,9.9,,3050778,,29,,0,0,2.2,AB,1998-04-29 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.4.30,,,8,0,,,,,,19.9,,,,,,,,BOW VALLEY,1998,,0,-4,,3050778,,30,,0,0,10,AB,1998-04-30 00:00:00,4
-115.06666666666666,51.083333333333336,3050778.1998.5.1,,,10,0,,,,,,23.5,,,,,,,,BOW VALLEY,1998,,0,-3.6,,3050778,,1,0,0,0,8,AB,1998-05-01 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.2,,,16,0,,,,,,25.3,,,,,,,,BOW VALLEY,1998,,0,6.6,,3050778,,2,0,0,0,2,AB,1998-05-02 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.3,,,12.5,0,,,,,,23.2,,,,,,,,BOW VALLEY,1998,,0,1.8,,3050778,,3,0,0,0,5.5,AB,1998-05-03 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.4,,,8.8,0,,,,,,22.5,,,,,,,,BOW VALLEY,1998,,0,-5,,3050778,,4,0,0,0,9.2,AB,1998-05-04 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.5,,,9.8,0,,,,,,19,,,,,,,,BOW VALLEY,1998,,0,0.5,,3050778,,5,0,0,0,8.2,AB,1998-05-05 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.6,,,7.6,0,,,,,,20.9,,,,,,,,BOW VALLEY,1998,,0,-5.8,,3050778,,6,0,0,0,10.4,AB,1998-05-06 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.7,,,11.7,0,,,,,,25.3,,,,,,,,BOW VALLEY,1998,,0,-2,,3050778,,7,0,0,0,6.3,AB,1998-05-07 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.8,,,12.8,0.2,,,,,,18.8,,,,,,,,BOW VALLEY,1998,,0,6.7,,3050778,,8,0,0,0.2,5.2,AB,1998-05-08 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.9,,,7.8,0.4,,,,,,19.9,,,,,,,,BOW VALLEY,1998,,0,-4.4,,3050778,,9,0,0,0.4,10.2,AB,1998-05-09 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.10,,,7,1.8,,,,,,13.8,,,,,,,,BOW VALLEY,1998,,0,0.2,,3050778,,10,0,0,1.8,11,AB,1998-05-10 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.11,,,8.4,0,,,,,,19.9,,,,,,,,BOW VALLEY,1998,,0,-3.2,,3050778,,11,0,0,0,9.6,AB,1998-05-11 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.12,,,8.2,0,,,,,,19.5,,,,,,,,BOW VALLEY,1998,,0,-3.2,,3050778,,12,0,0,0,9.8,AB,1998-05-12 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.13,,,8.7,0,,,,,,22,,,,,,,,BOW VALLEY,1998,,0,-4.7,,3050778,,13,0,0,0,9.3,AB,1998-05-13 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.14,,,8.6,9.2,,,,,,18.7,,,,,,,,BOW VALLEY,1998,,0,-1.5,,3050778,,14,0,0,9.2,9.4,AB,1998-05-14 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.15,,,5.8,8.4,,,,,,7.5,,,,,,,,BOW VALLEY,1998,,0,4,,3050778,,15,0,0,8.4,12.2,AB,1998-05-15 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.16,,,7.4,0,,,,,,14.2,,,,,,,,BOW VALLEY,1998,,0,0.5,,3050778,,16,0,0,0,10.6,AB,1998-05-16 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.17,,,4.2,10.4,,,,,,9.8,,,,,,,,BOW VALLEY,1998,,0,-1.4,,3050778,,17,0,0,10.4,13.8,AB,1998-05-17 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.18,,,9.8,10.8,,,,,,15.4,,,,,,,,BOW VALLEY,1998,,0,4.1,,3050778,,18,0,0,10.8,8.2,AB,1998-05-18 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.19,,,10.4,0,,,,,,16.1,,,,,,,,BOW VALLEY,1998,,0,4.7,,3050778,,19,0,0,0,7.6,AB,1998-05-19 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.20,,,12.1,0,,,,,,19.3,,,,,,,,BOW VALLEY,1998,,0,4.9,,3050778,,20,0,0,0,5.9,AB,1998-05-20 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.21,,,12.2,0,,,,,,19.3,,,,,,,,BOW VALLEY,1998,,0,5.1,,3050778,,21,0,0,0,5.8,AB,1998-05-21 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.22,,,10.9,36.2,,,,,,12.4,,,,,,,,BOW VALLEY,1998,,0,9.3,,3050778,,22,0,0,36.2,7.1,AB,1998-05-22 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.23,,,12.7,2,,,,,,20.6,,,,,,,,BOW VALLEY,1998,,0,4.7,,3050778,,23,0,0,2,5.3,AB,1998-05-23 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.24,,,11.1,0.8,,,,,,19.4,,,,,,,,BOW VALLEY,1998,,0,2.8,,3050778,,24,0,0,0.8,6.9,AB,1998-05-24 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.25,,,12.1,1.4,,,,,,19.5,,,,,,,,BOW VALLEY,1998,,0,4.7,,3050778,,25,0,0,1.4,5.9,AB,1998-05-25 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.26,,,10.4,2.6,,,,,,14,,,,,,,,BOW VALLEY,1998,,0,6.7,,3050778,,26,0,0,2.6,7.6,AB,1998-05-26 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.27,,,9.6,47.4,,,,,,14.9,,,,,,,,BOW VALLEY,1998,,0,4.3,,3050778,,27,0,0,47.4,8.4,AB,1998-05-27 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.28,,,9.7,3.6,,,,,,15.3,,,,,,,,BOW VALLEY,1998,,0,4.1,,3050778,,28,0,0,3.6,8.3,AB,1998-05-28 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.29,,,13,0,,,,,,20.4,,,,,,,,BOW VALLEY,1998,,0,5.6,,3050778,,29,0,0,0,5,AB,1998-05-29 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.30,,,9.4,1.6,,,,,,15.9,,,,,,,,BOW VALLEY,1998,,0,2.9,,3050778,,30,0,0,1.6,8.6,AB,1998-05-30 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.5.31,,,12.2,2,,,,,,21.8,,,,,,,,BOW VALLEY,1998,,0,2.5,,3050778,,31,0,0,2,5.8,AB,1998-05-31 00:00:00,5
-115.06666666666666,51.083333333333336,3050778.1998.6.1,,,8,7,,,,,,13.1,,,,,M,,,BOW VALLEY,1998,,0,2.8,,3050778,,1,,0,7,10,AB,1998-06-01 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.2,,,4.8,0.2,,,,,,11.9,,,,,M,,,BOW VALLEY,1998,,0,-2.4,,3050778,,2,,0,0.2,13.2,AB,1998-06-02 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.3,,,6.8,13,,E,,,,15.5,E,,,,M,,,BOW VALLEY,1998,,3,-2,,3050778,E,3,,0,10,11.2,AB,1998-06-03 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.4,,,3.4,18.4,,,,,,5.5,,,,,M,,,BOW VALLEY,1998,,0,1.3,,3050778,,4,,0,18.4,14.6,AB,1998-06-04 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.5,,,9.2,1.8,,,,,,14.8,,,,,M,,,BOW VALLEY,1998,,0,3.6,,3050778,,5,,0,1.8,8.8,AB,1998-06-05 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.6,,,9.7,0.2,,,,,,15,,,,,M,,,BOW VALLEY,1998,,0,4.3,,3050778,,6,,0,0.2,8.3,AB,1998-06-06 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.7,,,10.3,0.4,,,,,,16.3,,,,,M,,,BOW VALLEY,1998,,0,4.2,,3050778,,7,,0,0.4,7.7,AB,1998-06-07 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.8,,,8.3,0,,,,,,18.8,,,,,M,,,BOW VALLEY,1998,,0,-2.2,,3050778,,8,,0,0,9.7,AB,1998-06-08 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.9,,,12.9,0.4,,,,,,22.4,,,,,M,,,BOW VALLEY,1998,,0,3.3,,3050778,,9,,0,0.4,5.1,AB,1998-06-09 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.10,,E,17.7,3.6,E,E,,E,,22.3,,,E,,M,,E,BOW VALLEY,1998,,0,13.1,,3050778,E,10,,0,3.6,0.3,AB,1998-06-10 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.11,,,16.1,4.4,,,,,,22.9,,,,,M,,,BOW VALLEY,1998,,0,9.2,,3050778,,11,,0,4.4,1.9,AB,1998-06-11 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.12,,,12.2,0,,,,,,16.5,,,,,M,,,BOW VALLEY,1998,,0,7.9,,3050778,,12,,0,0,5.8,AB,1998-06-12 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.13,,,10.4,13,,,,,,15.2,,,,,M,,,BOW VALLEY,1998,,0,5.6,,3050778,,13,,0,13,7.6,AB,1998-06-13 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.14,,,10.9,0,,,,,,17.2,,,,,M,,,BOW VALLEY,1998,,0,4.6,,3050778,,14,,0,0,7.1,AB,1998-06-14 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.15,,,8.2,35.6,,,,,,11.9,,,,,M,,,BOW VALLEY,1998,,0,4.4,,3050778,,15,,0,35.6,9.8,AB,1998-06-15 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.16,,,9.1,1.4,,,,,,14.1,,,,,M,,,BOW VALLEY,1998,,0,4,,3050778,,16,,0,1.4,8.9,AB,1998-06-16 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.17,,,8.8,0,,,,,,19.2,,,,,M,,,BOW VALLEY,1998,,0,-1.6,,3050778,,17,,0,0,9.2,AB,1998-06-17 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.18,,,12.1,18.6,,,,,,16.7,,,,,M,,,BOW VALLEY,1998,,0,7.4,,3050778,,18,,0,18.6,5.9,AB,1998-06-18 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.19,,,10.7,45.4,,,,,,14.5,,,,,M,,,BOW VALLEY,1998,,0,6.8,,3050778,,19,,0,45.4,7.3,AB,1998-06-19 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.20,,,11.7,5.4,,,,,,16.2,,,,,M,,,BOW VALLEY,1998,,0,7.1,,3050778,,20,,0,5.4,6.3,AB,1998-06-20 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.21,,,13.2,0,,,,,,21,,,,,M,,,BOW VALLEY,1998,,0,5.3,,3050778,,21,,0,0,4.8,AB,1998-06-21 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.22,,,13.2,0.2,,,,,,22.9,,,,,M,,,BOW VALLEY,1998,,0,3.5,,3050778,,22,,0,0.2,4.8,AB,1998-06-22 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.23,,,16.7,0.2,,,,,,23.3,,,,,M,,,BOW VALLEY,1998,,0,10.1,,3050778,,23,,0,0.2,1.3,AB,1998-06-23 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.24,,,16.5,0,,,,,,20.8,,,,,M,,,BOW VALLEY,1998,,0,12.2,,3050778,,24,,0,0,1.5,AB,1998-06-24 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.25,,,16,0,,,,,,21.2,,,,,M,,,BOW VALLEY,1998,,0,10.8,,3050778,,25,,0,0,2,AB,1998-06-25 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.26,,,11.8,1,,,,,,15.4,,,,,M,,,BOW VALLEY,1998,,0,8.2,,3050778,,26,,0,1,6.2,AB,1998-06-26 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.27,,,14.6,1.8,,,,,,21.2,,,,,M,,,BOW VALLEY,1998,,0,7.9,,3050778,,27,,0,1.8,3.4,AB,1998-06-27 00:00:00,6
-115.06666666666666,51.083333333333336,3050778.1998.6.28,,,11.6,9.2,,,,,,14.3,,,,,M,,,BOW VALLEY,1998,,0,8.8,,3050778,,28,,0,9.2,6.4,AB,1998-06-28 00:00:00,6
