x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-113.89444444444445,52.18222222222222,,,,3025484,7,18.3,,AB,3025484.2021.7.4,33,97,,,RED DEER REGIONAL A,,,0,,,,,2021-07-04 00:00:00,,4,78,,15.9,2021,2.1,,21.3,1,,13.5
-113.89444444444445,52.18222222222222,,,,3025484,7,19.5,,AB,3025484.2021.7.5,,97,,,RED DEER REGIONAL A,M,,0,,,,,2021-07-05 00:00:00,,5,57,,16.3,2021,1.7,M,0.2,,,13.1
-113.89444444444445,52.18222222222222,,,,3025484,7,20.9,,AB,3025484.2021.7.6,,97,,,RED DEER REGIONAL A,M,M,0,,,,,2021-07-06 00:00:00,,6,67,,16.9,2021,1.1,M,,,,12.9
-113.89444444444445,52.18222222222222,,,M,3025484,7,,M,AB,3025484.2021.7.7,,,M,M,RED DEER REGIONAL A,M,M,,,,,M,2021-07-07 00:00:00,M,7,,,,2021,,M,,,M,
-113.89444444444445,52.18222222222222,,,,3025484,7,26.9,,AB,3025484.2021.7.8,,94,,,RED DEER REGIONAL A,M,,0.8,,,,,2021-07-08 00:00:00,,8,33,,18.8,2021,0,M,0,,,10.7
-113.89444444444445,52.18222222222222,,,,3025484,7,28,,AB,3025484.2021.7.9,,94,,,RED DEER REGIONAL A,M,,1,,,,,2021-07-09 00:00:00,,9,33,,19,2021,0,M,0,,,9.9
-113.89444444444445,52.18222222222222,,,,3025484,7,30.3,,AB,3025484.2021.7.10,58,86,,,RED DEER REGIONAL A,,,3.5,,,,,2021-07-10 00:00:00,,10,37,,21.5,2021,0,,0,32,,12.6
-113.89444444444445,52.18222222222222,,,,3025484,7,23.8,,AB,3025484.2021.7.11,41,90,,,RED DEER REGIONAL A,,,0,,,,,2021-07-11 00:00:00,,11,40,,17.4,2021,0.6,,0.2,31,,11
-113.89444444444445,52.18222222222222,,,,3025484,7,25.3,,AB,3025484.2021.7.12,,93,,,RED DEER REGIONAL A,M,,0,,,,,2021-07-12 00:00:00,,12,44,,17.8,2021,0.2,M,0,,,10.2
-113.89444444444445,52.18222222222222,,,,3025484,7,27.6,,AB,3025484.2021.7.13,32,95,,,RED DEER REGIONAL A,,,0.8,,,,,2021-07-13 00:00:00,,13,36,,18.8,2021,0,,0,13,,9.9
-113.89444444444445,52.18222222222222,,,,3025484,7,29.5,,AB,3025484.2021.7.14,,94,,,RED DEER REGIONAL A,M,,1.6,,,,,2021-07-14 00:00:00,,14,33,,19.6,2021,0,M,0,,,9.6
-113.89444444444445,52.18222222222222,,,,3025484,7,26.5,,AB,3025484.2021.7.15,35,79,,,RED DEER REGIONAL A,,,1.5,,,,,2021-07-15 00:00:00,,15,42,,19.5,2021,0,,0.5,4,,12.5
-113.89444444444445,52.18222222222222,,,,3025484,7,24.9,,AB,3025484.2021.7.16,41,89,,,RED DEER REGIONAL A,,,1.6,,,,,2021-07-16 00:00:00,,16,40,,19.6,2021,0,,0,6,,14.3
-113.89444444444445,52.18222222222222,,,,3025484,7,19.1,,AB,3025484.2021.7.17,35,92,,,RED DEER REGIONAL A,,,0,,,,,2021-07-17 00:00:00,,17,67,,14.9,2021,3.1,,0,2,,10.6
-113.89444444444445,52.18222222222222,,,,3025484,7,17.8,,AB,3025484.2021.7.18,32,95,,,RED DEER REGIONAL A,,,0,,,,,2021-07-18 00:00:00,,18,76,,15,2021,3,,0,5,,12.2
-113.89444444444445,52.18222222222222,,,,3025484,7,24.6,,AB,3025484.2021.7.19,33,95,,,RED DEER REGIONAL A,,,0.7,,,,,2021-07-19 00:00:00,,19,58,,18.7,2021,0,,0,11,,12.7
-113.89444444444445,52.18222222222222,,,,3025484,7,19.4,,AB,3025484.2021.7.20,41,95,,,RED DEER REGIONAL A,,,0,,,,,2021-07-20 00:00:00,,20,82,,17.1,2021,0.9,,0,4,,14.8
-113.89444444444445,52.18222222222222,,,,3025484,7,25.3,,AB,3025484.2021.7.21,45,96,,,RED DEER REGIONAL A,,,0.1,,,,,2021-07-21 00:00:00,,21,44,,18.1,2021,0,,0,33,,10.8
-113.89444444444445,52.18222222222222,,,,3025484,7,19.8,,AB,3025484.2021.7.22,67,95,,,RED DEER REGIONAL A,,,0,,,,,2021-07-22 00:00:00,,22,27,,13.7,2021,4.3,,0.5,29,,7.5
-113.89444444444445,52.18222222222222,,,,3025484,7,25,,AB,3025484.2021.7.23,,80,,,RED DEER REGIONAL A,M,,0,,,,,2021-07-23 00:00:00,,23,24,,13.7,2021,4.3,M,0,,,2.3
-113.89444444444445,52.18222222222222,,,,3025484,7,25.2,,AB,3025484.2021.7.24,,86,,,RED DEER REGIONAL A,M,,0,,,,,2021-07-24 00:00:00,,24,31,,14.9,2021,3.1,M,0,,,4.6
-113.89444444444445,52.18222222222222,,,,3025484,7,24.3,,AB,3025484.2021.7.25,74,90,,,RED DEER REGIONAL A,,,0,,,,,2021-07-25 00:00:00,,25,41,,18,2021,0,,2.8,30,,11.7
-113.89444444444445,52.18222222222222,,,,3025484,7,24.6,,AB,3025484.2021.7.26,35,96,,,RED DEER REGIONAL A,,,0,,,,,2021-07-26 00:00:00,,26,45,,17.6,2021,0.4,,0,17,,10.5
-113.89444444444445,52.18222222222222,,,,3025484,7,22.3,,AB,3025484.2021.7.27,,95,,,RED DEER REGIONAL A,M,,0,,,,,2021-07-27 00:00:00,,27,48,,15.7,2021,2.3,M,0,,,9
-113.89444444444445,52.18222222222222,,,,3025484,7,26.3,,AB,3025484.2021.7.28,37,90,,,RED DEER REGIONAL A,,,1.3,,,,,2021-07-28 00:00:00,,28,38,,19.3,2021,0,,0,17,,12.2
-113.89444444444445,52.18222222222222,,,,3025484,7,25.8,,AB,3025484.2021.7.29,,92,,,RED DEER REGIONAL A,M,,1.5,,,,,2021-07-29 00:00:00,,29,53,,19.5,2021,0,M,0,,,13.1
-113.89444444444445,52.18222222222222,,,,3025484,7,27.1,,AB,3025484.2021.7.30,,96,,,RED DEER REGIONAL A,M,,1.3,,,,,2021-07-30 00:00:00,,30,42,,19.3,2021,0,M,0,,,11.5
-113.89444444444445,52.18222222222222,,,,3025484,7,29.7,,AB,3025484.2021.7.31,35,91,,,RED DEER REGIONAL A,,,1.9,,,,,2021-07-31 00:00:00,,31,32,,19.9,2021,0,,0,16,,10.1
-113.89444444444445,52.18222222222222,,,,3025484,8,30.6,,AB,3025484.2021.8.1,,95,,,RED DEER REGIONAL A,M,,3.1,,,,,2021-08-01 00:00:00,,1,36,,21.1,2021,0,M,0,,,11.6
-113.89444444444445,52.18222222222222,,,,3025484,8,20.8,,AB,3025484.2021.8.2,,96,,,RED DEER REGIONAL A,M,,0.2,,,,,2021-08-02 00:00:00,,2,81,,18.2,2021,0,M,0.2,,,15.6
-113.89444444444445,52.18222222222222,,,,3025484,8,29.4,,AB,3025484.2021.8.3,45,95,,,RED DEER REGIONAL A,,,4.1,,,,,2021-08-03 00:00:00,,3,32,,22.1,2021,0,,0,32,,14.7
-113.89444444444445,52.18222222222222,,,,3025484,8,29.9,,AB,3025484.2021.8.4,45,95,,,RED DEER REGIONAL A,,,3.8,,,,,2021-08-04 00:00:00,,4,32,,21.8,2021,0,,1.5,15,,13.7
-113.89444444444445,52.18222222222222,,,,3025484,8,30.2,,AB,3025484.2021.8.5,54,91,,,RED DEER REGIONAL A,,,1.9,,,,,2021-08-05 00:00:00,,5,25,,19.9,2021,0,,0,16,,9.6
-113.89444444444445,52.18222222222222,,,,3025484,8,22.2,,AB,3025484.2021.8.6,45,90,,,RED DEER REGIONAL A,,,0,,,,,2021-08-06 00:00:00,,6,55,,16,2021,2,,0,34,,9.7
-113.89444444444445,52.18222222222222,,,,3025484,8,25.6,,AB,3025484.2021.8.7,52,94,,,RED DEER REGIONAL A,,,0,,,,,2021-08-07 00:00:00,,7,29,,17.5,2021,0.5,,0,36,,9.4
-113.89444444444445,52.18222222222222,,,,3025484,8,20.4,,AB,3025484.2021.8.8,39,93,,,RED DEER REGIONAL A,,,0,,,,,2021-08-08 00:00:00,,8,45,,12.8,2021,5.2,,0,29,,5.2
-113.89444444444445,52.18222222222222,,,,3025484,8,27.2,,AB,3025484.2021.8.9,32,94,,,RED DEER REGIONAL A,,,0,,,,,2021-08-09 00:00:00,,9,28,,16.4,2021,1.6,,0,33,,5.6
-113.89444444444445,52.18222222222222,,,,3025484,8,21.9,,AB,3025484.2021.8.10,54,89,,,RED DEER REGIONAL A,,,0,,,,,2021-08-10 00:00:00,,10,45,,16.8,2021,1.2,,2.3,32,,11.6
-113.89444444444445,52.18222222222222,,,,3025484,8,23,,AB,3025484.2021.8.11,55,90,,,RED DEER REGIONAL A,,,0,,,,,2021-08-11 00:00:00,,11,31,,17.7,2021,0.3,,0,32,,12.3
-113.89444444444445,52.18222222222222,,,,3025484,8,25.1,,AB,3025484.2021.8.12,42,80,,,RED DEER REGIONAL A,,,0,,,,,2021-08-12 00:00:00,,12,27,,17.2,2021,0.8,,0,34,,9.2
-113.89444444444445,52.18222222222222,,,,3025484,8,31.8,,AB,3025484.2021.8.13,,92,,,RED DEER REGIONAL A,M,,0.8,,,,,2021-08-13 00:00:00,,13,19,,18.8,2021,0,M,0,,,5.8
-113.89444444444445,52.18222222222222,,,,3025484,8,34,,AB,3025484.2021.8.14,45,81,,,RED DEER REGIONAL A,,,3.3,,,,,2021-08-14 00:00:00,,14,15,,21.3,2021,0,,0,36,,8.5
-113.89444444444445,52.18222222222222,,,,3025484,8,28.4,,AB,3025484.2021.8.15,48,87,,,RED DEER REGIONAL A,,,1.7,,,,,2021-08-15 00:00:00,,15,32,,19.7,2021,0,,0,19,,10.9
-113.89444444444445,52.18222222222222,,,,3025484,8,18.7,,AB,3025484.2021.8.16,45,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-16 00:00:00,,16,46,,15,2021,3,,4.2,1,,11.3
-113.89444444444445,52.18222222222222,,,,3025484,8,16.7,,AB,3025484.2021.8.17,,96,,,RED DEER REGIONAL A,M,,0,,,,,2021-08-17 00:00:00,,17,49,,11.1,2021,6.9,M,2.2,,,5.5
-113.89444444444445,52.18222222222222,,,,3025484,8,21.7,,AB,3025484.2021.8.18,50,96,,,RED DEER REGIONAL A,,,0,,,,,2021-08-18 00:00:00,,18,32,,11.8,2021,6.2,,0,16,,1.8
-113.89444444444445,52.18222222222222,,,,3025484,8,19.1,,AB,3025484.2021.8.19,32,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-19 00:00:00,,19,57,,14.1,2021,3.9,,10.3,31,,9
-113.89444444444445,52.18222222222222,,,,3025484,8,20.3,,AB,3025484.2021.8.20,33,94,,,RED DEER REGIONAL A,,,0,,,,,2021-08-20 00:00:00,,20,41,,13.8,2021,4.2,,0.9,30,,7.3
-113.89444444444445,52.18222222222222,,,,3025484,8,21.1,,AB,3025484.2021.8.21,52,96,,,RED DEER REGIONAL A,,,0,,,,,2021-08-21 00:00:00,,21,40,,12.1,2021,5.9,,0,19,,3
-113.89444444444445,52.18222222222222,,,,3025484,8,17.6,,AB,3025484.2021.8.22,41,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-22 00:00:00,,22,57,,13.1,2021,4.9,,20.3,27,,8.5
-113.89444444444445,52.18222222222222,,,,3025484,8,9.7,,AB,3025484.2021.8.23,48,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-23 00:00:00,,23,93,,8.1,2021,9.9,,51.2,34,,6.4
-113.89444444444445,52.18222222222222,,,,3025484,8,17.4,,AB,3025484.2021.8.24,41,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-24 00:00:00,,24,40,,12.1,2021,5.9,,1.5,32,,6.8
-113.89444444444445,52.18222222222222,,,,3025484,8,21.9,,AB,3025484.2021.8.25,46,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-25 00:00:00,,25,29,,12.6,2021,5.4,,0,13,,3.3
-113.89444444444445,52.18222222222222,,,,3025484,8,23.7,,AB,3025484.2021.8.26,,92,,,RED DEER REGIONAL A,M,,0,,,,,2021-08-26 00:00:00,,26,27,,13.5,2021,4.5,M,0,,,3.2
-113.89444444444445,52.18222222222222,,,,3025484,8,20.5,,AB,3025484.2021.8.27,61,88,,,RED DEER REGIONAL A,,,0,,,,,2021-08-27 00:00:00,,27,47,,15.2,2021,2.8,,1.5,34,,9.8
-113.89444444444445,52.18222222222222,,,,3025484,8,22.5,,AB,3025484.2021.8.28,,94,,,RED DEER REGIONAL A,M,,0,,,,,2021-08-28 00:00:00,,28,32,,13.6,2021,4.4,M,0,,,4.6
-113.89444444444445,52.18222222222222,,,,3025484,8,25.1,,AB,3025484.2021.8.29,32,94,,,RED DEER REGIONAL A,,,0,,,,,2021-08-29 00:00:00,,29,24,,14.4,2021,3.6,,0,17,,3.7
-113.89444444444445,52.18222222222222,,,,3025484,8,23.2,,AB,3025484.2021.8.30,37,94,,,RED DEER REGIONAL A,,,0,,,,,2021-08-30 00:00:00,,30,41,,15.1,2021,2.9,,0,36,,6.9
-113.89444444444445,52.18222222222222,,,,3025484,8,18.7,,AB,3025484.2021.8.31,46,95,,,RED DEER REGIONAL A,,,0,,,,,2021-08-31 00:00:00,,31,49,,12.4,2021,5.6,,2,31,,6.1
-113.89444444444445,52.18222222222222,,,,3025484,9,10,,AB,3025484.2021.9.1,72,93,,,RED DEER REGIONAL A,,,0,,,,,2021-09-01 00:00:00,,1,73,,7.7,2021,10.3,,2.9,30,,5.4
-113.89444444444445,52.18222222222222,,,,3025484,9,15.2,,AB,3025484.2021.9.2,50,85,,,RED DEER REGIONAL A,,,0,,,,,2021-09-02 00:00:00,,2,56,,11,2021,7,,0.2,30,,6.8
-113.89444444444445,52.18222222222222,,,,3025484,9,21.5,,AB,3025484.2021.9.3,,95,,,RED DEER REGIONAL A,M,,0,,,,,2021-09-03 00:00:00,,3,29,,11.2,2021,6.8,M,0,,,0.8
-113.89444444444445,52.18222222222222,,,,3025484,9,25,,AB,3025484.2021.9.4,35,94,,,RED DEER REGIONAL A,,,0,,,,,2021-09-04 00:00:00,,4,21,,13.6,2021,4.4,,0,21,,2.2
-113.89444444444445,52.18222222222222,,,,3025484,9,26.1,,AB,3025484.2021.9.5,,88,,,RED DEER REGIONAL A,M,,0,,,,,2021-09-05 00:00:00,,5,23,,16.3,2021,1.7,M,0,,,6.5
-113.89444444444445,52.18222222222222,,,,3025484,9,22.5,,AB,3025484.2021.9.6,41,91,,,RED DEER REGIONAL A,,,0,,,,,2021-09-06 00:00:00,,6,24,,14.4,2021,3.6,,0,34,,6.2
-113.89444444444445,52.18222222222222,,,,3025484,9,24.5,,AB,3025484.2021.9.7,,93,,,RED DEER REGIONAL A,M,,0,,,,,2021-09-07 00:00:00,,7,27,,13.8,2021,4.2,M,0,,,3
-113.89444444444445,52.18222222222222,,,,3025484,9,22.2,,AB,3025484.2021.9.8,37,93,,,RED DEER REGIONAL A,,,0,,,,,2021-09-08 00:00:00,,8,37,,14.7,2021,3.3,,0.2,16,,7.2
-113.89444444444445,52.18222222222222,,,,3025484,9,25.5,,AB,3025484.2021.9.9,50,96,,,RED DEER REGIONAL A,,,0,,,,,2021-09-09 00:00:00,,9,32,,15.2,2021,2.8,,0,34,,4.9
-113.89444444444445,52.18222222222222,,,,3025484,9,19.8,,AB,3025484.2021.9.10,33,96,,,RED DEER REGIONAL A,,,0,,,,,2021-09-10 00:00:00,,10,49,,13.1,2021,4.9,,1,29,,6.3
-113.89444444444445,52.18222222222222,,,,3025484,9,17,,AB,3025484.2021.9.11,39,95,,,RED DEER REGIONAL A,,,0,,,,,2021-09-11 00:00:00,,11,65,,13.5,2021,4.5,,3.4,16,,10
-113.89444444444445,52.18222222222222,,,,3025484,9,16,,AB,3025484.2021.9.12,32,96,,,RED DEER REGIONAL A,,,0,,,,,2021-09-12 00:00:00,,12,65,,12.2,2021,5.8,,0.2,16,,8.4
-113.89444444444445,52.18222222222222,,,,3025484,9,18.6,,AB,3025484.2021.9.13,32,96,,,RED DEER REGIONAL A,,,0,,,,,2021-09-13 00:00:00,,13,36,,10.6,2021,7.4,,0.6,24,,2.5
-113.89444444444445,52.18222222222222,,,,3025484,9,20.1,,AB,3025484.2021.9.14,41,91,,,RED DEER REGIONAL A,,,0,,,,,2021-09-14 00:00:00,,14,28,,10.9,2021,7.1,,0,17,,1.7
-113.89444444444445,52.18222222222222,,,,3025484,9,12.6,,AB,3025484.2021.9.15,55,91,,,RED DEER REGIONAL A,,,0,,,,,2021-09-15 00:00:00,,15,50,,8.2,2021,9.8,,1.6,36,,3.8
-113.89444444444445,52.18222222222222,,,,3025484,9,13.9,,AB,3025484.2021.9.16,61,80,,,RED DEER REGIONAL A,,,0,,,,,2021-09-16 00:00:00,,16,29,,7.1,2021,10.9,,0,30,,0.3
-113.89444444444445,52.18222222222222,,,,3025484,9,15.2,,AB,3025484.2021.9.17,39,87,,,RED DEER REGIONAL A,,,0,,,,,2021-09-17 00:00:00,,17,34,,7,2021,11,,0,16,,-1.2
-113.89444444444445,52.18222222222222,,,,3025484,9,22.9,,AB,3025484.2021.9.18,39,76,,,RED DEER REGIONAL A,,,0,,,,,2021-09-18 00:00:00,,18,27,,15.9,2021,2.1,,0,30,,8.8
-113.89444444444445,52.18222222222222,,,,3025484,9,17.5,,AB,3025484.2021.9.19,41,95,,,RED DEER REGIONAL A,,,0,,,,,2021-09-19 00:00:00,,19,23,,9,2021,9,,0,2,,0.5
-113.89444444444445,52.18222222222222,,,,3025484,9,17.1,,AB,3025484.2021.9.20,,93,,,RED DEER REGIONAL A,M,,0,,,,,2021-09-20 00:00:00,,20,30,,8.2,2021,9.8,M,0,,,-0.8
-113.89444444444445,52.18222222222222,,,,3025484,9,24.5,,AB,3025484.2021.9.21,39,87,,,RED DEER REGIONAL A,,,0,,,,,2021-09-21 00:00:00,,21,21,,11.8,2021,6.2,,0,22,,-1
-113.89444444444445,52.18222222222222,,,,3025484,9,17.4,,AB,3025484.2021.9.22,46,79,,,RED DEER REGIONAL A,,,0,,,,,2021-09-22 00:00:00,,22,38,,11.8,2021,6.2,,0,22,,6.2
-113.89444444444445,52.18222222222222,,,,3025484,9,15,,AB,3025484.2021.9.23,35,86,,,RED DEER REGIONAL A,,,0,,,,,2021-09-23 00:00:00,,23,31,,8.2,2021,9.8,,0,33,,1.3
-113.89444444444445,52.18222222222222,,,,3025484,9,24.7,,AB,3025484.2021.9.24,,79,,,RED DEER REGIONAL A,M,,0,,,,,2021-09-24 00:00:00,,24,30,,12.5,2021,5.5,M,0,,,0.2
-113.89444444444445,52.18222222222222,,,,3025484,9,19.7,,AB,3025484.2021.9.25,32,82,,,RED DEER REGIONAL A,,,0,,,,,2021-09-25 00:00:00,,25,34,,13.2,2021,4.8,,0,1,,6.6
-113.89444444444445,52.18222222222222,,,,3025484,9,27.2,,AB,3025484.2021.9.26,37,80,,,RED DEER REGIONAL A,,,0,,,,,2021-09-26 00:00:00,,26,20,,16.1,2021,1.9,,0,27,,4.9
-113.89444444444445,52.18222222222222,,,,3025484,9,25.7,,AB,3025484.2021.9.27,46,95,,,RED DEER REGIONAL A,,,0,,,,,2021-09-27 00:00:00,,27,24,,14.3,2021,3.7,,0,21,,2.9
-113.89444444444445,52.18222222222222,,,,3025484,9,17.4,,AB,3025484.2021.9.28,46,82,,,RED DEER REGIONAL A,,,0,,,,,2021-09-28 00:00:00,,28,27,,8.9,2021,9.1,,0,32,,0.3
-113.89444444444445,52.18222222222222,,,,3025484,9,18.2,,AB,3025484.2021.9.29,37,79,,,RED DEER REGIONAL A,,,0,,,,,2021-09-29 00:00:00,,29,19,,8,2021,10,,0,16,,-2.3
-113.89444444444445,52.18222222222222,,,,3025484,9,22.1,,AB,3025484.2021.9.30,46,66,,,RED DEER REGIONAL A,,,0,,,,,2021-09-30 00:00:00,,30,32,,12.3,2021,5.7,,0,27,,2.5
-113.89444444444445,52.18222222222222,,,,3025484,10,16.5,,AB,3025484.2021.10.1,,74,,,RED DEER REGIONAL A,M,,0,,,,,2021-10-01 00:00:00,,1,27,,9.4,2021,8.6,M,0,,,2.2
-113.89444444444445,52.18222222222222,,,,3025484,10,17.1,,AB,3025484.2021.10.2,32,76,,,RED DEER REGIONAL A,,,0,,,,,2021-10-02 00:00:00,,2,21,,7.9,2021,10.1,,0,23,,-1.3
-113.89444444444445,52.18222222222222,,,,3025484,10,19.9,,AB,3025484.2021.10.3,46,86,,,RED DEER REGIONAL A,,,0,,,,,2021-10-03 00:00:00,,3,23,,9.2,2021,8.8,,0,2,,-1.5
-113.89444444444445,52.18222222222222,,,,3025484,10,14.6,,AB,3025484.2021.10.4,42,95,,,RED DEER REGIONAL A,,,0,,,,,2021-10-04 00:00:00,,4,31,,4.6,2021,13.4,,0,14,,-5.4
-113.89444444444445,52.18222222222222,,,,3025484,10,9.6,,AB,3025484.2021.10.5,,83,,,RED DEER REGIONAL A,M,,0,,,,,2021-10-05 00:00:00,,5,50,,4.4,2021,13.6,M,0,,,-0.8
-113.89444444444445,52.18222222222222,,,,3025484,10,11,,AB,3025484.2021.10.6,33,88,,,RED DEER REGIONAL A,,,0,,,,,2021-10-06 00:00:00,,6,41,,4.4,2021,13.6,,0,34,,-2.2
-113.89444444444445,52.18222222222222,,,,3025484,10,13.6,,AB,3025484.2021.10.7,137,95,,,RED DEER REGIONAL A,,,0,,,,,2021-10-07 00:00:00,,7,22,,3.9,2021,14.1,,0,30,,-5.8
-113.89444444444445,52.18222222222222,,,,3025484,10,12.9,,AB,3025484.2021.10.8,32,79,,,RED DEER REGIONAL A,,,0,,,,,2021-10-08 00:00:00,,8,14,,2.1,2021,15.9,,0,16,,-8.8
-113.89444444444445,52.18222222222222,,,,3025484,10,16.1,,AB,3025484.2021.10.9,139,65,,,RED DEER REGIONAL A,,,0,,,,,2021-10-09 00:00:00,,9,23,,4.2,2021,13.8,,0,30,,-7.8
-113.89444444444445,52.18222222222222,,,,3025484,10,7.6,,AB,3025484.2021.10.10,46,90,,,RED DEER REGIONAL A,,,0,,,,,2021-10-10 00:00:00,,10,51,,2.5,2021,15.5,,0.2,34,,-2.6
-113.89444444444445,52.18222222222222,,,,3025484,10,7.6,,AB,3025484.2021.10.11,48,90,,,RED DEER REGIONAL A,,,0,,,,,2021-10-11 00:00:00,,11,43,,0.2,2021,17.8,,0.2,32,,-7.3
-113.89444444444445,52.18222222222222,,,,3025484,10,9.9,,AB,3025484.2021.10.12,54,91,,,RED DEER REGIONAL A,,,0,,,,,2021-10-12 00:00:00,,12,20,,0.6,2021,17.4,,0,16,,-8.8
-113.89444444444445,52.18222222222222,,,,3025484,10,6,,AB,3025484.2021.10.13,,95,,,RED DEER REGIONAL A,M,,0,,,,,2021-10-13 00:00:00,,13,61,,-2.4,2021,20.4,M,0,,,-10.8
-113.89444444444445,52.18222222222222,,,,3025484,10,10.4,,AB,3025484.2021.10.14,35,95,,,RED DEER REGIONAL A,,,0,,,,,2021-10-14 00:00:00,,14,28,,0.3,2021,17.7,,0,27,,-9.8
-113.89444444444445,52.18222222222222,,,,3025484,10,14.4,,AB,3025484.2021.10.15,33,76,,,RED DEER REGIONAL A,,,0,,,,,2021-10-15 00:00:00,,15,26,,2.6,2021,15.4,,0,23,,-9.2
-113.89444444444445,52.18222222222222,,,,3025484,10,19.9,,AB,3025484.2021.10.16,45,79,,,RED DEER REGIONAL A,,,0,,,,,2021-10-16 00:00:00,,16,25,,7.5,2021,10.5,,0,22,,-4.9
-113.89444444444445,52.18222222222222,,,,3025484,10,12.4,,AB,3025484.2021.10.17,35,81,,,RED DEER REGIONAL A,,,0,,,,,2021-10-17 00:00:00,,17,40,,8,2021,10,,0,19,,3.5
-113.89444444444445,52.18222222222222,,,,3025484,10,5.3,,AB,3025484.2021.10.18,32,92,,,RED DEER REGIONAL A,,,0,,,,,2021-10-18 00:00:00,,18,65,,3,2021,15,,0,34,,0.7
-113.89444444444445,52.18222222222222,,,,3025484,10,9.1,,AB,3025484.2021.10.19,55,74,,,RED DEER REGIONAL A,,,0,,,,,2021-10-19 00:00:00,,19,51,,5.6,2021,12.4,,0,16,,2
-113.89444444444445,52.18222222222222,,,,3025484,10,11.5,,AB,3025484.2021.10.20,50,84,,,RED DEER REGIONAL A,,,0,,,,,2021-10-20 00:00:00,,20,40,,5.4,2021,12.6,,0,16,,-0.8
-113.89444444444445,52.18222222222222,,,,3025484,10,16.2,,AB,3025484.2021.10.21,139,83,,,RED DEER REGIONAL A,,,0,,,,,2021-10-21 00:00:00,,21,35,,5.8,2021,12.2,,0,30,,-4.6
-113.89444444444445,52.18222222222222,,,,3025484,10,11.8,,AB,3025484.2021.10.22,46,79,,,RED DEER REGIONAL A,,,0,,,,,2021-10-22 00:00:00,,22,43,,5.9,2021,12.1,,0,14,,-0.1
-113.89444444444445,52.18222222222222,,,,3025484,10,10,,AB,3025484.2021.10.23,33,96,,,RED DEER REGIONAL A,,,0,,,,,2021-10-23 00:00:00,,23,48,,5.5,2021,12.5,,0.4,14,,0.9
-113.89444444444445,52.18222222222222,,,,3025484,10,11.6,,AB,3025484.2021.10.24,39,96,,,RED DEER REGIONAL A,,,0,,,,,2021-10-24 00:00:00,,24,45,,5.5,2021,12.5,,0.2,15,,-0.6
-113.89444444444445,52.18222222222222,,,,3025484,10,14.9,,AB,3025484.2021.10.25,41,76,,,RED DEER REGIONAL A,,,0,,,,,2021-10-25 00:00:00,,25,42,,7.3,2021,10.7,,0,13,,-0.4
-113.89444444444445,52.18222222222222,,,,3025484,10,14.5,,AB,3025484.2021.10.26,42,78,,,RED DEER REGIONAL A,,,0,,,,,2021-10-26 00:00:00,,26,28,,5.9,2021,12.1,,0,27,,-2.8
-113.89444444444445,52.18222222222222,,,,3025484,10,13.6,,AB,3025484.2021.10.27,45,68,,,RED DEER REGIONAL A,,,0,,,,,2021-10-27 00:00:00,,27,23,,5.8,2021,12.2,,0,28,,-2
-113.89444444444445,52.18222222222222,,,,3025484,10,7.4,,AB,3025484.2021.10.28,,83,,,RED DEER REGIONAL A,M,,0,,,,,2021-10-28 00:00:00,,28,45,,0.8,2021,17.2,M,0,,,-5.9
-113.89444444444445,52.18222222222222,,,,3025484,10,6.8,,AB,3025484.2021.10.29,41,84,,,RED DEER REGIONAL A,,,0,,,,,2021-10-29 00:00:00,,29,49,,2.6,2021,15.4,,0,34,,-1.6
-113.89444444444445,52.18222222222222,,,,3025484,10,3.9,,AB,3025484.2021.10.30,39,86,,,RED DEER REGIONAL A,,,0,,,,,2021-10-30 00:00:00,,30,35,,-3.2,2021,21.2,,0,33,,-10.2
-113.89444444444445,52.18222222222222,,,,3025484,10,4.4,,AB,3025484.2021.10.31,,83,,,RED DEER REGIONAL A,M,,0,,,,,2021-10-31 00:00:00,,31,28,,-4,2021,22,M,0,,,-12.4
