x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-110.72083333333333,50.01888888888889,,11,,44,,33,,,3034479,,,AB,,,7,6,7,,M,,18.7,2014,,3034479.2014.6.7,,,,0,,MEDICINE HAT,3.2,0,M,2014-06-07 00:00:00
-110.72083333333333,50.01888888888889,,14.6,,43,,17,,,3034479,,,AB,,,3.4,6,8,,M,,24,2014,,3034479.2014.6.8,,,,0,,MEDICINE HAT,5.1,0,M,2014-06-08 00:00:00
-110.72083333333333,50.01888888888889,,16.2,,59,,34,,,3034479,,,AB,,,1.8,6,9,,M,,23.2,2014,,3034479.2014.6.9,,,,0,,MEDICINE HAT,9.2,2.3,M,2014-06-09 00:00:00
-110.72083333333333,50.01888888888889,,,,33,E,36,,M,3034479,,,AB,,M,,6,10,,M,,20.3,2014,,3034479.2014.6.10,M,,,,M,MEDICINE HAT,,0,M,2014-06-10 00:00:00
-110.72083333333333,50.01888888888889,,11.3,,0,,0,,,3034479,,,AB,,,6.7,6,11,,M,,17.8,2014,,3034479.2014.6.11,,,,0,,MEDICINE HAT,4.7,1.8,M,2014-06-11 00:00:00
-110.72083333333333,50.01888888888889,,,M,39,M,13,,M,3034479,,,AB,,M,,6,12,,M,,,2014,,3034479.2014.6.12,M,,,,M,MEDICINE HAT,,,M,2014-06-12 00:00:00
-110.72083333333333,50.01888888888889,,,E,35,M,35,,M,3034479,,,AB,,M,,6,13,,M,,,2014,,3034479.2014.6.13,M,,,,E,MEDICINE HAT,12.8,12.3,M,2014-06-13 00:00:00
-110.72083333333333,50.01888888888889,,,,43,E,4,,M,3034479,,,AB,,M,,6,14,,M,,13.8,2014,,3034479.2014.6.14,M,,,,M,MEDICINE HAT,,11.8,M,2014-06-14 00:00:00
-110.72083333333333,50.01888888888889,,11.2,,0,E,0,,E,3034479,,,AB,,E,6.8,6,15,,M,,17,2014,,3034479.2014.6.15,E,,,0,E,MEDICINE HAT,5.4,0,M,2014-06-15 00:00:00
-110.72083333333333,50.01888888888889,,,M,0,M,0,,M,3034479,,,AB,,M,,6,16,,M,,,2014,,3034479.2014.6.16,M,,,,M,MEDICINE HAT,,,M,2014-06-16 00:00:00
-110.72083333333333,50.01888888888889,,13,,54,,3,,,3034479,,,AB,,,5,6,17,,M,,14.8,2014,,3034479.2014.6.17,,,,0,,MEDICINE HAT,11.1,18.9,M,2014-06-17 00:00:00
-110.72083333333333,50.01888888888889,,13.3,E,44,E,16,,E,3034479,,,AB,,E,4.7,6,18,,M,,16.3,2014,,3034479.2014.6.18,E,,,0,E,MEDICINE HAT,10.2,20.9,M,2014-06-18 00:00:00
-110.72083333333333,50.01888888888889,,13.5,,41,,28,,,3034479,,,AB,,,4.5,6,19,,M,,19.2,2014,,3034479.2014.6.19,,,,0,,MEDICINE HAT,7.7,1.8,M,2014-06-19 00:00:00
-110.72083333333333,50.01888888888889,,17.3,,52,,29,,,3034479,,,AB,,,0.7,6,20,,M,,26.6,2014,,3034479.2014.6.20,,,,0,,MEDICINE HAT,7.9,0,M,2014-06-20 00:00:00
-110.72083333333333,50.01888888888889,,15.7,,52,,29,,,3034479,,,AB,,,2.3,6,21,,M,,20.6,2014,,3034479.2014.6.21,,,,0,,MEDICINE HAT,10.8,0,M,2014-06-21 00:00:00
-110.72083333333333,50.01888888888889,,15.6,,0,,0,,,3034479,,,AB,,,2.4,6,22,,M,,24.4,2014,,3034479.2014.6.22,,,,0,,MEDICINE HAT,6.7,0,M,2014-06-22 00:00:00
-110.72083333333333,50.01888888888889,,16.5,M,35,,2,,,3034479,,,AB,,,1.5,6,23,,M,,24.9,2014,,3034479.2014.6.23,,,,0,,MEDICINE HAT,8,,M,2014-06-23 00:00:00
-110.72083333333333,50.01888888888889,,18.3,,44,E,17,,E,3034479,,,AB,,E,0,6,24,,M,,27.2,2014,,3034479.2014.6.24,E,,,0.3,E,MEDICINE HAT,9.4,0,M,2014-06-24 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,44,,27,,,3034479,,,AB,,,0,6,25,,M,,24.6,2014,,3034479.2014.6.25,,,,0.9,,MEDICINE HAT,13.2,1.8,M,2014-06-25 00:00:00
-110.72083333333333,50.01888888888889,,14.9,,32,,21,,,3034479,,,AB,,,3.1,6,26,,M,,20.1,2014,,3034479.2014.6.26,,,,0,,MEDICINE HAT,9.7,0.5,M,2014-06-26 00:00:00
-110.72083333333333,50.01888888888889,,17.8,,35,,21,,,3034479,,,AB,,,0.2,6,27,,M,,25.1,2014,,3034479.2014.6.27,,,,0,,MEDICINE HAT,10.5,0,M,2014-06-27 00:00:00
-110.72083333333333,50.01888888888889,,18.3,,59,,27,,,3034479,,,AB,,,0,6,28,,M,,23.7,2014,,3034479.2014.6.28,,,,0.3,,MEDICINE HAT,12.8,2.8,M,2014-06-28 00:00:00
-110.72083333333333,50.01888888888889,,15.3,,63,,28,,,3034479,,,AB,,,2.7,6,29,,M,,18.9,2014,,3034479.2014.6.29,,,,0,,MEDICINE HAT,11.7,3.6,M,2014-06-29 00:00:00
-110.72083333333333,50.01888888888889,,17.9,,63,,28,,,3034479,,,AB,,,0.1,6,30,,M,,24.4,2014,,3034479.2014.6.30,,,,0,,MEDICINE HAT,11.4,5.8,M,2014-06-30 00:00:00
-110.72083333333333,50.01888888888889,,18.4,,0,,0,,,3034479,,,AB,,,0,7,1,,M,,25.8,2014,,3034479.2014.7.1,,,,0.4,,MEDICINE HAT,10.9,0,M,2014-07-01 00:00:00
-110.72083333333333,50.01888888888889,M,20.6,E,,E,,,E,3034479,M,,AB,,E,0,7,2,,M,,29.9,2014,,3034479.2014.7.2,E,,,2.6,E,MEDICINE HAT,11.3,0,M,2014-07-02 00:00:00
-110.72083333333333,50.01888888888889,,,M,54,M,15,,M,3034479,,,AB,,M,,7,3,,M,,,2014,,3034479.2014.7.3,M,,,,E,MEDICINE HAT,18.5,,M,2014-07-03 00:00:00
-110.72083333333333,50.01888888888889,,22.1,,0,,0,,,3034479,,,AB,,,0,7,4,,M,,29.1,2014,,3034479.2014.7.4,,,,4.1,,MEDICINE HAT,15.1,0,M,2014-07-04 00:00:00
-110.72083333333333,50.01888888888889,,,M,50,M,28,,M,3034479,,,AB,,M,,7,5,,M,,,2014,,3034479.2014.7.5,M,,,,M,MEDICINE HAT,,,M,2014-07-05 00:00:00
-110.72083333333333,50.01888888888889,,,,41,M,29,,M,3034479,,,AB,,M,,7,6,,M,,,2014,,3034479.2014.7.6,M,,,,M,MEDICINE HAT,,1,M,2014-07-06 00:00:00
-110.72083333333333,50.01888888888889,,20.3,E,50,E,28,,E,3034479,,,AB,,E,0,7,7,,M,,26.8,2014,,3034479.2014.7.7,E,,,2.3,E,MEDICINE HAT,13.7,10,M,2014-07-07 00:00:00
-110.72083333333333,50.01888888888889,,19.3,M,0,,0,,,3034479,,,AB,,,0,7,8,,M,,27.5,2014,,3034479.2014.7.8,,,,1.3,,MEDICINE HAT,11,,M,2014-07-08 00:00:00
-110.72083333333333,50.01888888888889,,23.1,,57,E,4,,E,3034479,,,AB,,E,0,7,9,,M,,33,2014,,3034479.2014.7.9,E,,,5.1,E,MEDICINE HAT,13.2,0,M,2014-07-09 00:00:00
-110.72083333333333,50.01888888888889,,,M,57,M,4,,M,3034479,,,AB,,M,,7,10,,M,,,2014,,3034479.2014.7.10,M,,,,M,MEDICINE HAT,,,M,2014-07-10 00:00:00
-110.72083333333333,50.01888888888889,,18.1,,0,,0,,,3034479,,,AB,,,0,7,11,,M,,23.6,2014,,3034479.2014.7.11,,,,0.1,,MEDICINE HAT,12.6,0,M,2014-07-11 00:00:00
-110.72083333333333,50.01888888888889,,20.3,,0,,0,,,3034479,,,AB,,,0,7,12,,M,,30.3,2014,,3034479.2014.7.12,,,,2.3,,MEDICINE HAT,10.2,0,M,2014-07-12 00:00:00
-110.72083333333333,50.01888888888889,,21.2,M,37,,6,,,3034479,,,AB,,,0,7,13,,M,,31.5,2014,,3034479.2014.7.13,,,,3.2,,MEDICINE HAT,10.9,,M,2014-07-13 00:00:00
-110.72083333333333,50.01888888888889,,19.1,,0,,0,,,3034479,,,AB,,,0,7,14,,M,,28.3,2014,,3034479.2014.7.14,,,,1.1,,MEDICINE HAT,9.8,0,M,2014-07-14 00:00:00
-110.72083333333333,50.01888888888889,,,,0,M,0,,M,3034479,,,AB,,M,,7,15,,M,,,2014,,3034479.2014.7.15,M,,,,E,MEDICINE HAT,10.7,0,M,2014-07-15 00:00:00
-110.72083333333333,50.01888888888889,,21.2,,0,,0,,,3034479,,,AB,,,0,7,16,,M,,30.6,2014,,3034479.2014.7.16,,,,3.2,,MEDICINE HAT,11.7,0,M,2014-07-16 00:00:00
-110.72083333333333,50.01888888888889,,,M,57,M,33,,M,3034479,,,AB,,M,,7,17,,M,,,2014,,3034479.2014.7.17,M,,,,M,MEDICINE HAT,,,M,2014-07-17 00:00:00
-110.72083333333333,50.01888888888889,,,M,37,M,28,,M,3034479,,,AB,,M,,7,18,,M,,,2014,,3034479.2014.7.18,M,,,,M,MEDICINE HAT,,,M,2014-07-18 00:00:00
-110.72083333333333,50.01888888888889,,23.1,,57,E,24,,E,3034479,,,AB,,E,0,7,19,,M,,29.8,2014,,3034479.2014.7.19,E,,,5.1,E,MEDICINE HAT,16.3,0,M,2014-07-19 00:00:00
-110.72083333333333,50.01888888888889,,,,46,M,35,,M,3034479,,,AB,,M,,7,20,,M,,,2014,,3034479.2014.7.20,M,,,,E,MEDICINE HAT,10.4,1.8,M,2014-07-20 00:00:00
-110.72083333333333,50.01888888888889,,19.5,,48,E,31,,E,3034479,,,AB,,E,0,7,21,,M,,25.2,2014,,3034479.2014.7.21,E,,,1.5,E,MEDICINE HAT,13.7,0,M,2014-07-21 00:00:00
-110.72083333333333,50.01888888888889,,,,48,M,23,,M,3034479,,,AB,,M,,7,22,,M,,,2014,,3034479.2014.7.22,M,,,,E,MEDICINE HAT,8.9,0.8,M,2014-07-22 00:00:00
-110.72083333333333,50.01888888888889,,,,89,M,28,,M,3034479,,,AB,,M,,7,23,,M,,,2014,,3034479.2014.7.23,M,,,,M,MEDICINE HAT,,1.3,M,2014-07-23 00:00:00
-110.72083333333333,50.01888888888889,,,M,89,M,28,,M,3034479,,,AB,,M,,7,24,,M,,,2014,,3034479.2014.7.24,M,,,,E,MEDICINE HAT,15.8,,M,2014-07-24 00:00:00
-110.72083333333333,50.01888888888889,,16.2,,82,,30,,,3034479,,,AB,,,1.8,7,25,,M,,22,2014,,3034479.2014.7.25,,,,0,,MEDICINE HAT,10.3,4.6,M,2014-07-25 00:00:00
-110.72083333333333,50.01888888888889,,18.4,,52,,28,,,3034479,,,AB,,,0,7,26,,M,,24,2014,,3034479.2014.7.26,,,,0.4,,MEDICINE HAT,12.7,0.3,M,2014-07-26 00:00:00
-110.72083333333333,50.01888888888889,,18.7,,32,,7,,,3034479,,,AB,,,0,7,27,,M,,29.2,2014,,3034479.2014.7.27,,,,0.7,,MEDICINE HAT,8.2,0,M,2014-07-27 00:00:00
-110.72083333333333,50.01888888888889,,23.2,,0,,0,,,3034479,,,AB,,,0,7,28,,M,,33.1,2014,,3034479.2014.7.28,,,,5.2,,MEDICINE HAT,13.2,0,M,2014-07-28 00:00:00
-110.72083333333333,50.01888888888889,,,,41,M,15,,M,3034479,,,AB,,M,,7,29,,M,,,2014,,3034479.2014.7.29,M,,,,E,MEDICINE HAT,13.1,0,M,2014-07-29 00:00:00
-110.72083333333333,50.01888888888889,M,27.4,M,,E,,,E,3034479,M,,AB,,E,0,7,30,,M,,36.8,2014,,3034479.2014.7.30,E,,,9.4,E,MEDICINE HAT,18,,M,2014-07-30 00:00:00
-110.72083333333333,50.01888888888889,,,M,37,M,35,,M,3034479,,,AB,,M,,7,31,,M,,,2014,,3034479.2014.7.31,M,,,,M,MEDICINE HAT,,,M,2014-07-31 00:00:00
-110.72083333333333,50.01888888888889,,,M,35,M,5,,M,3034479,,,AB,,M,,8,1,,M,,,2014,,3034479.2014.8.1,M,,,,E,MEDICINE HAT,16.3,,M,2014-08-01 00:00:00
-110.72083333333333,50.01888888888889,,,,43,M,11,,M,3034479,,,AB,,M,,8,2,,M,,,2014,,3034479.2014.8.2,M,,,,M,MEDICINE HAT,,0,M,2014-08-02 00:00:00
-110.72083333333333,50.01888888888889,,,M,35,M,34,,M,3034479,,,AB,,M,,8,3,,M,,,2014,,3034479.2014.8.3,M,,,,E,MEDICINE HAT,13.1,,M,2014-08-03 00:00:00
-110.72083333333333,50.01888888888889,,,M,35,M,34,,M,3034479,,,AB,,M,,8,4,,M,,,2014,,3034479.2014.8.4,M,,,,E,MEDICINE HAT,14.1,,M,2014-08-04 00:00:00
-110.72083333333333,50.01888888888889,,,,0,E,0,,M,3034479,,,AB,,M,,8,5,,M,,28,2014,,3034479.2014.8.5,M,,,,M,MEDICINE HAT,,6.8,M,2014-08-05 00:00:00
-110.72083333333333,50.01888888888889,,23.3,,43,,2,,,3034479,,,AB,,,0,8,6,,M,,31.8,2014,,3034479.2014.8.6,,,,5.3,,MEDICINE HAT,14.8,0,M,2014-08-06 00:00:00
-110.72083333333333,50.01888888888889,,22.9,M,43,,2,,,3034479,,,AB,,,0,8,7,,M,,31.4,2014,,3034479.2014.8.7,,,,4.9,,MEDICINE HAT,14.4,,M,2014-08-07 00:00:00
-110.72083333333333,50.01888888888889,,23.4,,70,,35,,,3034479,,,AB,,,0,8,8,,M,,31.1,2014,,3034479.2014.8.8,,,,5.4,,MEDICINE HAT,15.6,1.3,M,2014-08-08 00:00:00
-110.72083333333333,50.01888888888889,,19,,32,,31,,,3034479,,,AB,,,0,8,9,,M,,25.9,2014,,3034479.2014.8.9,,,,1,,MEDICINE HAT,12,0,M,2014-08-09 00:00:00
-110.72083333333333,50.01888888888889,,22.9,,33,,23,,,3034479,,,AB,,,0,8,10,,M,,31.6,2014,,3034479.2014.8.10,,,,4.9,,MEDICINE HAT,14.2,0,M,2014-08-10 00:00:00
-110.72083333333333,50.01888888888889,,21.9,,0,,0,,,3034479,,,AB,,,0,8,11,,M,,32.8,2014,,3034479.2014.8.11,,,,3.9,,MEDICINE HAT,11,0,M,2014-08-11 00:00:00
-110.72083333333333,50.01888888888889,,25.1,,41,,8,,,3034479,,,AB,,,0,8,12,,M,,34.7,2014,,3034479.2014.8.12,,,,7.1,,MEDICINE HAT,15.4,0,M,2014-08-12 00:00:00
-110.72083333333333,50.01888888888889,,25.8,,35,,18,,,3034479,,,AB,,,0,8,13,,M,,34.1,2014,,3034479.2014.8.13,,,,7.8,,MEDICINE HAT,17.5,0,M,2014-08-13 00:00:00
-110.72083333333333,50.01888888888889,,21.8,,41,,28,,,3034479,,,AB,,,0,8,14,,M,,30.6,2014,,3034479.2014.8.14,,,,3.8,,MEDICINE HAT,13,0,M,2014-08-14 00:00:00
-110.72083333333333,50.01888888888889,,22.1,,35,,10,,,3034479,,,AB,,,0,8,15,,M,,28.1,2014,,3034479.2014.8.15,,,,4.1,,MEDICINE HAT,16.1,0.8,M,2014-08-15 00:00:00
-110.72083333333333,50.01888888888889,,22.9,,59,,29,,,3034479,,,AB,,,0,8,16,,M,,29.4,2014,,3034479.2014.8.16,,,,4.9,,MEDICINE HAT,16.4,0,M,2014-08-16 00:00:00
-110.72083333333333,50.01888888888889,,21.3,,48,,27,,,3034479,,,AB,,,0,8,17,,M,,27.9,2014,,3034479.2014.8.17,,,,3.3,,MEDICINE HAT,14.7,0,M,2014-08-17 00:00:00
-110.72083333333333,50.01888888888889,,22,,0,,0,,,3034479,,,AB,,,0,8,18,,M,,30.8,2014,,3034479.2014.8.18,,,,4,,MEDICINE HAT,13.2,0,M,2014-08-18 00:00:00
-110.72083333333333,50.01888888888889,,22.3,,61,,33,,,3034479,,,AB,,,0,8,19,,M,,30.5,2014,,3034479.2014.8.19,,,,4.3,,MEDICINE HAT,14.1,6.3,M,2014-08-19 00:00:00
-110.72083333333333,50.01888888888889,,18.8,,63,,27,,,3034479,,,AB,,,0,8,20,,M,,24.5,2014,,3034479.2014.8.20,,,,0.8,,MEDICINE HAT,13.1,11.3,M,2014-08-20 00:00:00
-110.72083333333333,50.01888888888889,,14,,0,,0,,,3034479,,,AB,,,4,8,21,,M,,15.1,2014,,3034479.2014.8.21,,,,0,,MEDICINE HAT,12.9,18.6,M,2014-08-21 00:00:00
-110.72083333333333,50.01888888888889,,11.2,,41,,3,,,3034479,,,AB,,,6.8,8,22,,M,,13.1,2014,,3034479.2014.8.22,,,,0,,MEDICINE HAT,9.3,38.8,M,2014-08-22 00:00:00
-110.72083333333333,50.01888888888889,,12.8,,32,,1,,,3034479,,,AB,,,5.2,8,23,,M,,16.3,2014,,3034479.2014.8.23,,,,0,,MEDICINE HAT,9.3,6.8,M,2014-08-23 00:00:00
-110.72083333333333,50.01888888888889,,13.4,,46,,34,,,3034479,,,AB,,,4.6,8,24,,M,,17.2,2014,,3034479.2014.8.24,,,,0,,MEDICINE HAT,9.5,0,M,2014-08-24 00:00:00
-110.72083333333333,50.01888888888889,,13.3,,32,,21,,,3034479,,,AB,,,4.7,8,25,,M,,22.2,2014,,3034479.2014.8.25,,,,0,,MEDICINE HAT,4.4,0,M,2014-08-25 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,35,,22,,,3034479,,,AB,,,0,8,26,,M,,28.5,2014,,3034479.2014.8.26,,,,0.9,,MEDICINE HAT,9.3,0,M,2014-08-26 00:00:00
-110.72083333333333,50.01888888888889,,21.6,,39,,21,,,3034479,,,AB,,,0,8,27,,M,,31.5,2014,,3034479.2014.8.27,,,,3.6,,MEDICINE HAT,11.6,0,M,2014-08-27 00:00:00
-110.72083333333333,50.01888888888889,,17.2,,44,,15,,,3034479,,,AB,,,0.8,8,29,,M,,25.9,2014,,3034479.2014.8.29,,,,0,,MEDICINE HAT,8.5,0,M,2014-08-29 00:00:00
-110.72083333333333,50.01888888888889,,17.9,,54,,23,,,3034479,,,AB,,,0.1,8,30,,M,,23.8,2014,,3034479.2014.8.30,,,,0,,MEDICINE HAT,12,1.3,M,2014-08-30 00:00:00
-110.72083333333333,50.01888888888889,,14.9,,46,,27,,,3034479,,,AB,,,3.1,8,31,,M,,21.8,2014,,3034479.2014.8.31,,,,0,,MEDICINE HAT,7.9,0.5,M,2014-08-31 00:00:00
-110.72083333333333,50.01888888888889,,16.4,,54,,31,,,3034479,,,AB,,,1.6,9,1,,M,,23.5,2014,,3034479.2014.9.1,,,,0,,MEDICINE HAT,9.3,0.3,M,2014-09-01 00:00:00
-110.72083333333333,50.01888888888889,,15,,46,,33,,,3034479,,,AB,,,3,9,2,,M,,23.2,2014,,3034479.2014.9.2,,,,0,,MEDICINE HAT,6.8,0,M,2014-09-02 00:00:00
-110.72083333333333,50.01888888888889,,11.1,,41,,36,,,3034479,,,AB,,,6.9,9,3,,M,,13.1,2014,,3034479.2014.9.3,,,,0,,MEDICINE HAT,9.1,40.9,M,2014-09-03 00:00:00
-110.72083333333333,50.01888888888889,,12.8,,32,,20,,,3034479,,,AB,,,5.2,9,4,,M,,21.2,2014,,3034479.2014.9.4,,,,0,,MEDICINE HAT,4.4,0,M,2014-09-04 00:00:00
-110.72083333333333,50.01888888888889,,13.5,,32,,19,,,3034479,,,AB,,,4.5,9,5,,M,,22.8,2014,,3034479.2014.9.5,,,,0,,MEDICINE HAT,4.1,0,M,2014-09-05 00:00:00
-110.72083333333333,50.01888888888889,,16.4,,0,,0,,,3034479,,,AB,,,1.6,9,6,,M,,26.1,2014,,3034479.2014.9.6,,,,0,,MEDICINE HAT,6.6,0,M,2014-09-06 00:00:00
-110.72083333333333,50.01888888888889,,20.2,,61,,2,,,3034479,,,AB,,,0,9,7,,M,,28.4,2014,,3034479.2014.9.7,,,,2.2,,MEDICINE HAT,12,0,M,2014-09-07 00:00:00
-110.72083333333333,50.01888888888889,,9.7,,50,,1,,,3034479,,,AB,,,8.3,9,8,,M,,15.4,2014,,3034479.2014.9.8,,,,0,,MEDICINE HAT,4,4.1,M,2014-09-08 00:00:00
-110.72083333333333,50.01888888888889,,3.7,,33,,36,,,3034479,,,AB,,,14.3,9,9,,M,,7,2014,,3034479.2014.9.9,,,,0,,MEDICINE HAT,0.4,3.1,M,2014-09-09 00:00:00
-110.72083333333333,50.01888888888889,,4.1,,43,,2,,,3034479,,,AB,,,13.9,9,10,,M,,5.6,2014,,3034479.2014.9.10,,,,0,,MEDICINE HAT,2.6,2.3,M,2014-09-10 00:00:00
-110.72083333333333,50.01888888888889,,5.6,,32,,19,,,3034479,,,AB,,,12.4,9,11,,M,,10.7,2014,,3034479.2014.9.11,,,,0,,MEDICINE HAT,0.5,0,M,2014-09-11 00:00:00
-110.72083333333333,50.01888888888889,,9.1,,48,,30,,,3034479,,,AB,,,8.9,9,12,,M,,15.8,2014,,3034479.2014.9.12,,,,0,,MEDICINE HAT,2.3,0.3,M,2014-09-12 00:00:00
-110.72083333333333,50.01888888888889,,8.2,,32,,33,,,3034479,,,AB,,,9.8,9,13,,M,,13.4,2014,,3034479.2014.9.13,,,,0,,MEDICINE HAT,2.9,0,M,2014-09-13 00:00:00
-110.72083333333333,50.01888888888889,,10.2,,32,,22,,,3034479,,,AB,,,7.8,9,14,,M,,19.6,2014,,3034479.2014.9.14,,,,0,,MEDICINE HAT,0.7,0,M,2014-09-14 00:00:00
-110.72083333333333,50.01888888888889,,13.6,,0,,0,,,3034479,,,AB,,,4.4,9,15,,M,,24.3,2014,,3034479.2014.9.15,,,,0,,MEDICINE HAT,2.8,0,M,2014-09-15 00:00:00
-110.72083333333333,50.01888888888889,,15.5,,0,,0,,,3034479,,,AB,,,2.5,9,16,,M,,26.6,2014,,3034479.2014.9.16,,,,0,,MEDICINE HAT,4.4,0,M,2014-09-16 00:00:00
-110.72083333333333,50.01888888888889,,16.5,,0,,0,,,3034479,,,AB,,,1.5,9,17,,M,,28.6,2014,,3034479.2014.9.17,,,,0,,MEDICINE HAT,4.4,0,M,2014-09-17 00:00:00
-110.72083333333333,50.01888888888889,,19.8,,50,,27,,,3034479,,,AB,,,0,9,18,,M,,26.4,2014,,3034479.2014.9.18,,,,1.8,,MEDICINE HAT,13.1,0,M,2014-09-18 00:00:00
-110.72083333333333,50.01888888888889,,16.7,,44,,24,,,3034479,,,AB,,,1.3,9,19,,M,,24.9,2014,,3034479.2014.9.19,,,,0,,MEDICINE HAT,8.5,0,M,2014-09-19 00:00:00
-110.72083333333333,50.01888888888889,,13.5,,46,,29,,,3034479,,,AB,,,4.5,9,20,,M,,21.4,2014,,3034479.2014.9.20,,,,0,,MEDICINE HAT,5.6,0,M,2014-09-20 00:00:00
-110.72083333333333,50.01888888888889,,16.1,,35,,18,,,3034479,,,AB,,,1.9,9,21,,M,,26.9,2014,,3034479.2014.9.21,,,,0,,MEDICINE HAT,5.3,0,M,2014-09-21 00:00:00
-110.72083333333333,50.01888888888889,,19.9,,39,,24,,,3034479,,,AB,,,0,9,22,,M,,29.7,2014,,3034479.2014.9.22,,,,1.9,,MEDICINE HAT,10,0,M,2014-09-22 00:00:00
-110.72083333333333,50.01888888888889,,16.8,,37,,31,,,3034479,,,AB,,,1.2,9,23,,M,,23.6,2014,,3034479.2014.9.23,,,,0,,MEDICINE HAT,10,0,M,2014-09-23 00:00:00
-110.72083333333333,50.01888888888889,,20.7,,50,,20,,,3034479,,,AB,,,0,9,24,,M,,31.8,2014,,3034479.2014.9.24,,,,2.7,,MEDICINE HAT,9.5,0,M,2014-09-24 00:00:00
-110.72083333333333,50.01888888888889,,18,,0,,0,,,3034479,,,AB,,,0,9,25,,M,,29.3,2014,,3034479.2014.9.25,,,,0,,MEDICINE HAT,6.7,0,M,2014-09-25 00:00:00
-110.72083333333333,50.01888888888889,,10,,0,,0,,,3034479,,,AB,,,8,9,27,,M,,12.7,2014,,3034479.2014.9.27,,,,0,,MEDICINE HAT,7.3,0,M,2014-09-27 00:00:00
-110.72083333333333,50.01888888888889,,10.1,,35,,9,,,3034479,,,AB,,,7.9,9,28,,M,,17.6,2014,,3034479.2014.9.28,,,,0,,MEDICINE HAT,2.6,0,M,2014-09-28 00:00:00
-110.72083333333333,50.01888888888889,,13.9,,52,,15,,,3034479,,,AB,,,4.1,9,29,,M,,19.6,2014,,3034479.2014.9.29,,,,0,,MEDICINE HAT,8.1,0,M,2014-09-29 00:00:00
-110.72083333333333,50.01888888888889,,12.6,,43,,31,,,3034479,,,AB,,,5.4,9,30,,M,,16.9,2014,,3034479.2014.9.30,,,,0,,MEDICINE HAT,8.3,1.6,M,2014-09-30 00:00:00
-110.72083333333333,50.01888888888889,,10,,61,,1,,,3034479,,,AB,,,8,10,1,,M,,17.8,2014,,3034479.2014.10.1,,,,0,,MEDICINE HAT,2.2,0,M,2014-10-01 00:00:00
-110.72083333333333,50.01888888888889,,,M,44,M,32,,M,3034479,,,AB,,M,,10,2,,M,,,2014,,3034479.2014.10.2,M,,,,E,MEDICINE HAT,3.1,,M,2014-10-02 00:00:00
-110.72083333333333,50.01888888888889,,3.9,,0,,0,,,3034479,,,AB,,,14.1,10,3,,M,,13.9,2014,,3034479.2014.10.3,,,,0,,MEDICINE HAT,-6.2,0,M,2014-10-03 00:00:00
-110.72083333333333,50.01888888888889,,12.2,,33,,33,,,3034479,,,AB,,,5.8,10,4,,M,,21.6,2014,,3034479.2014.10.4,,,,0,,MEDICINE HAT,2.7,0,M,2014-10-04 00:00:00
-110.72083333333333,50.01888888888889,,12.7,,43,,30,,,3034479,,,AB,,,5.3,10,5,,M,,20.1,2014,,3034479.2014.10.5,,,,0,,MEDICINE HAT,5.3,0.3,M,2014-10-05 00:00:00
-110.72083333333333,50.01888888888889,,11.7,,52,,34,,,3034479,,,AB,,,6.3,10,6,,M,,21.3,2014,,3034479.2014.10.6,,,,0,,MEDICINE HAT,2.1,0,M,2014-10-06 00:00:00
-110.72083333333333,50.01888888888889,,12.9,,0,,0,,,3034479,,,AB,,,5.1,10,7,,M,,18,2014,,3034479.2014.10.7,,,,0,,MEDICINE HAT,7.7,0,M,2014-10-07 00:00:00
-110.72083333333333,50.01888888888889,,10.6,,33,,8,,,3034479,,,AB,,,7.4,10,8,,M,,17.8,2014,,3034479.2014.10.8,,,,0,,MEDICINE HAT,3.4,0,M,2014-10-08 00:00:00
-110.72083333333333,50.01888888888889,,8.9,,0,,0,,,3034479,,,AB,,,9.1,10,9,,M,,19.2,2014,,3034479.2014.10.9,,,,0,,MEDICINE HAT,-1.4,0,M,2014-10-09 00:00:00
-110.72083333333333,50.01888888888889,,10.9,,52,,17,,,3034479,,,AB,,,7.1,10,10,,M,,22.2,2014,,3034479.2014.10.10,,,,0,,MEDICINE HAT,-0.5,0,M,2014-10-10 00:00:00
