x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-110.28333333333333,54.416666666666664,0,0,,3081680,6,25.1,,AB,3081680.1981.6.25,43,93,,,COLD LAKE A,,,0,0,,,,1981-06-25 00:00:00,,25,25,,16.4,1981,1.6,,0,19,,7.6
-110.28333333333333,54.416666666666664,0,0,,3081680,6,23.4,,AB,3081680.1981.6.26,50,76,,,COLD LAKE A,,,0,0,,,,1981-06-26 00:00:00,,26,23,,17.7,1981,0.3,,0,29,,12
-110.28333333333333,54.416666666666664,0,0,,3081680,6,19.9,,AB,3081680.1981.6.27,37,82,,,COLD LAKE A,,T,0,0,T,,,1981-06-27 00:00:00,,27,42,,14.3,1981,3.7,,0,35,,8.7
-110.28333333333333,54.416666666666664,0,0,,3081680,6,21.8,,AB,3081680.1981.6.28,39,93,,,COLD LAKE A,,,0,0,,,,1981-06-28 00:00:00,,28,35,,14.4,1981,3.6,,0,29,,7
-110.28333333333333,54.416666666666664,0,0,,3081680,6,25.9,,AB,3081680.1981.6.29,44,82,,,COLD LAKE A,,,0,0,,,,1981-06-29 00:00:00,,29,24,,17.5,1981,0.5,,0,31,,9
-110.28333333333333,54.416666666666664,0,1.1,,3081680,6,25.9,,AB,3081680.1981.6.30,37,94,,,COLD LAKE A,,,1,0,,,,1981-06-30 00:00:00,,30,36,,19,1981,0,,1.1,36,,12.1
-110.28333333333333,54.416666666666664,0,6.8,,3081680,7,22.6,,AB,3081680.1981.7.1,0,100,,,COLD LAKE A,,,0,0,,,,1981-07-01 00:00:00,,1,43,,14.7,1981,3.3,,6.8,0,,6.8
-110.28333333333333,54.416666666666664,0,0,,3081680,7,29.3,,AB,3081680.1981.7.2,39,87,,,COLD LAKE A,,T,1.9,0,T,,,1981-07-02 00:00:00,,2,29,,19.9,1981,0,,0,24,,10.5
-110.28333333333333,54.416666666666664,0,0,,3081680,7,31.1,,AB,3081680.1981.7.3,41,87,,,COLD LAKE A,,,3.1,0,,,,1981-07-03 00:00:00,,3,24,,21.1,1981,0,,0,24,,11.1
-110.28333333333333,54.416666666666664,0,0.6,,3081680,7,24.6,,AB,3081680.1981.7.4,33,94,,,COLD LAKE A,,,1.2,0,,,,1981-07-04 00:00:00,,4,27,,19.2,1981,0,,0.6,28,,13.8
-110.28333333333333,54.416666666666664,0,0,,3081680,7,25,,AB,3081680.1981.7.5,0,87,,,COLD LAKE A,,T,0,0,T,,,1981-07-05 00:00:00,,5,29,,16.7,1981,1.3,,0,0,,8.3
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24.9,,AB,3081680.1981.7.6,0,82,,,COLD LAKE A,,,2.7,0,,,,1981-07-06 00:00:00,,6,53,,20.7,1981,0,,0,0,,16.4
-110.28333333333333,54.416666666666664,0,10.8,,3081680,7,19.5,,AB,3081680.1981.7.7,50,94,,,COLD LAKE A,,,0,0,,,,1981-07-07 00:00:00,,7,68,,14.7,1981,3.3,,10.8,29,,9.8
-110.28333333333333,54.416666666666664,0,18.1,,3081680,7,20.5,,AB,3081680.1981.7.8,74,93,,,COLD LAKE A,,,0,0,,,,1981-07-08 00:00:00,,8,34,,15,1981,3,,18.1,30,,9.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.9,,AB,3081680.1981.7.9,48,71,,,COLD LAKE A,,T,0,0,T,,,1981-07-09 00:00:00,,9,33,,15.4,1981,2.6,,0,27,,8.9
-110.28333333333333,54.416666666666664,0,0,,3081680,7,22.9,,AB,3081680.1981.7.10,35,93,,,COLD LAKE A,,,0,0,,,,1981-07-10 00:00:00,,10,29,,15.5,1981,2.5,,0,31,,8.1
-110.28333333333333,54.416666666666664,0,2.6,,3081680,7,24,,AB,3081680.1981.7.11,0,100,,,COLD LAKE A,,,0,0,,,,1981-07-11 00:00:00,,11,36,,17,1981,1,,2.6,0,,10
-110.28333333333333,54.416666666666664,0,0,,3081680,7,27.4,,AB,3081680.1981.7.12,0,94,,,COLD LAKE A,,,0.6,0,,,,1981-07-12 00:00:00,,12,32,,18.6,1981,0,,0,0,,9.7
-110.28333333333333,54.416666666666664,0,0,,3081680,7,27.4,,AB,3081680.1981.7.13,0,94,,,COLD LAKE A,,,1.2,0,,,,1981-07-13 00:00:00,,13,39,,19.2,1981,0,,0,0,,10.9
-110.28333333333333,54.416666666666664,0,15.8,,3081680,7,21.4,,AB,3081680.1981.7.14,70,94,,,COLD LAKE A,,,0,0,,,,1981-07-14 00:00:00,,14,56,,17.6,1981,0.4,,15.8,15,,13.7
-110.28333333333333,54.416666666666664,0,12.8,,3081680,7,18.5,,AB,3081680.1981.7.15,0,100,,,COLD LAKE A,,,0,0,,,,1981-07-15 00:00:00,,15,77,,15.5,1981,2.5,,12.8,0,,12.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,23.7,,AB,3081680.1981.7.16,0,100,,,COLD LAKE A,,,0.4,0,,,,1981-07-16 00:00:00,,16,46,,18.4,1981,0,,0,0,,13
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24.6,,AB,3081680.1981.7.17,0,94,,,COLD LAKE A,,,0.5,0,,,,1981-07-17 00:00:00,,17,47,,18.5,1981,0,,0,0,,12.3
-110.28333333333333,54.416666666666664,0,0,,3081680,7,27.5,,AB,3081680.1981.7.18,0,94,,,COLD LAKE A,,,2.4,0,,,,1981-07-18 00:00:00,,18,42,,20.4,1981,0,,0,0,,13.2
-110.28333333333333,54.416666666666664,0,0,,3081680,7,29,,AB,3081680.1981.7.19,0,94,,,COLD LAKE A,,,3,0,,,,1981-07-19 00:00:00,,19,37,,21,1981,0,,0,0,,13
-110.28333333333333,54.416666666666664,0,0,,3081680,7,18.5,,AB,3081680.1981.7.20,,88,,,COLD LAKE A,M,,0,0,,,,1981-07-20 00:00:00,,20,77,,16.5,1981,1.5,M,0,,,14.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,23.8,,AB,3081680.1981.7.21,0,94,,,COLD LAKE A,,T,1.2,0,T,,,1981-07-21 00:00:00,,21,64,,19.2,1981,0,,0,0,,14.5
-110.28333333333333,54.416666666666664,0,11.8,,3081680,7,23.1,,AB,3081680.1981.7.22,0,100,,,COLD LAKE A,,,0.5,0,,,,1981-07-22 00:00:00,,22,78,,18.5,1981,0,,11.8,0,,13.8
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.6,,AB,3081680.1981.7.23,37,100,,,COLD LAKE A,,T,0,0,T,,,1981-07-23 00:00:00,,23,53,,17.4,1981,0.6,,0,35,,13.2
-110.28333333333333,54.416666666666664,0,0,,3081680,7,18.7,,AB,3081680.1981.7.24,37,94,,,COLD LAKE A,,,0,0,,,,1981-07-24 00:00:00,,24,37,,14.9,1981,3.1,,0,3,,11.1
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.8,,AB,3081680.1981.7.25,0,93,,,COLD LAKE A,,,0,0,,,,1981-07-25 00:00:00,,25,38,,14.5,1981,3.5,,0,0,,7.2
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24.1,,AB,3081680.1981.7.26,39,82,,,COLD LAKE A,,T,0,0,T,,,1981-07-26 00:00:00,,26,33,,16.4,1981,1.6,,0,21,,8.7
-110.28333333333333,54.416666666666664,0,2.2,,3081680,7,26.5,,AB,3081680.1981.7.27,0,88,,,COLD LAKE A,,,1.1,0,,,,1981-07-27 00:00:00,,27,48,,19.1,1981,0,,2.2,0,,11.6
-110.28333333333333,54.416666666666664,0,1.8,,3081680,7,22.2,,AB,3081680.1981.7.28,39,100,,,COLD LAKE A,,,0,0,,,,1981-07-28 00:00:00,,28,60,,18,1981,0,,1.8,33,,13.8
-110.28333333333333,54.416666666666664,0,0,,3081680,7,16.5,,AB,3081680.1981.7.29,35,100,,,COLD LAKE A,,T,0,0,T,,,1981-07-29 00:00:00,,29,72,,14,1981,4,,0,4,,11.5
-110.28333333333333,54.416666666666664,0,5.2,,3081680,7,16.4,,AB,3081680.1981.7.30,31,94,,,COLD LAKE A,,,0,0,,,,1981-07-30 00:00:00,,30,72,,13.8,1981,4.2,,5.2,6,,11.1
-110.28333333333333,54.416666666666664,0,0.6,,3081680,7,21.7,,AB,3081680.1981.7.31,0,100,,,COLD LAKE A,,,0,0,,,,1981-07-31 00:00:00,,31,43,,14.9,1981,3.1,,0.6,0,,8
-110.28333333333333,54.416666666666664,0,0.2,,3081680,8,23.6,,AB,3081680.1981.8.1,0,94,,,COLD LAKE A,,,0,0,,,,1981-08-01 00:00:00,,1,53,,17.8,1981,0.2,,0.2,0,,11.9
-110.28333333333333,54.416666666666664,0,0,,3081680,8,24.2,,AB,3081680.1981.8.2,33,100,,,COLD LAKE A,,T,0,0,T,,,1981-08-02 00:00:00,,2,46,,17.3,1981,0.7,,0,28,,10.3
-110.28333333333333,54.416666666666664,0,0.6,,3081680,8,24.3,,AB,3081680.1981.8.3,37,94,,,COLD LAKE A,,,0,0,,,,1981-08-03 00:00:00,,3,46,,18,1981,0,,0.6,29,,11.6
-110.28333333333333,54.416666666666664,0,0,,3081680,8,26.9,,AB,3081680.1981.8.4,0,94,,,COLD LAKE A,,T,0.9,0,T,,,1981-08-04 00:00:00,,4,42,,18.9,1981,0,,0,0,,10.8
-110.28333333333333,54.416666666666664,0,0,,3081680,8,27.8,,AB,3081680.1981.8.5,35,100,,,COLD LAKE A,,T,1.4,0,T,,,1981-08-05 00:00:00,,5,37,,19.4,1981,0,,0,31,,11
-110.28333333333333,54.416666666666664,0,0,,3081680,8,28.8,,AB,3081680.1981.8.6,37,94,,,COLD LAKE A,,,3.3,0,,,,1981-08-06 00:00:00,,6,37,,21.3,1981,0,,0,29,,13.7
-110.28333333333333,54.416666666666664,0,0,,3081680,8,29.4,,AB,3081680.1981.8.7,39,88,,,COLD LAKE A,,,3.6,0,,,,1981-08-07 00:00:00,,7,30,,21.6,1981,0,,0,30,,13.8
-110.28333333333333,54.416666666666664,0,0,,3081680,8,28.9,,AB,3081680.1981.8.8,0,88,,,COLD LAKE A,,,2.3,0,,,,1981-08-08 00:00:00,,8,30,,20.3,1981,0,,0,0,,11.6
-110.28333333333333,54.416666666666664,0,0,,3081680,8,30.5,,AB,3081680.1981.8.9,0,88,,,COLD LAKE A,,,3.4,0,,,,1981-08-09 00:00:00,,9,27,,21.4,1981,0,,0,0,,12.3
-110.28333333333333,54.416666666666664,0,0,,3081680,8,34.1,,AB,3081680.1981.8.10,33,94,,,COLD LAKE A,,,5,0,,,,1981-08-10 00:00:00,,10,24,,23,1981,0,,0,27,,11.8
-110.28333333333333,54.416666666666664,0,0,,3081680,8,26.6,,AB,3081680.1981.8.11,0,72,,,COLD LAKE A,,,1.8,0,,,,1981-08-11 00:00:00,,11,32,,19.8,1981,0,,0,0,,13
-110.28333333333333,54.416666666666664,0,1.6,,3081680,8,26.3,,AB,3081680.1981.8.12,65,77,,,COLD LAKE A,,,2.3,0,,,,1981-08-12 00:00:00,,12,24,,20.3,1981,0,,1.6,31,,14.3
-110.28333333333333,54.416666666666664,0,0,,3081680,8,22.8,,AB,3081680.1981.8.13,33,87,,,COLD LAKE A,,,0,0,,,,1981-08-13 00:00:00,,13,35,,15.2,1981,2.8,,0,31,,7.5
-110.28333333333333,54.416666666666664,0,0,,3081680,8,25,,AB,3081680.1981.8.14,0,87,,,COLD LAKE A,,T,0,0,T,,,1981-08-14 00:00:00,,14,44,,17.7,1981,0.3,,0,0,,10.4
-110.28333333333333,54.416666666666664,0,0,,3081680,8,29.9,,AB,3081680.1981.8.15,0,82,,,COLD LAKE A,,,2.7,0,,,,1981-08-15 00:00:00,,15,35,,20.7,1981,0,,0,0,,11.4
-110.28333333333333,54.416666666666664,0,0,,3081680,8,28.4,,AB,3081680.1981.8.16,0,83,,,COLD LAKE A,,,2.8,0,,,,1981-08-16 00:00:00,,16,32,,20.8,1981,0,,0,0,,13.2
-110.28333333333333,54.416666666666664,0,0,,3081680,8,25.1,,AB,3081680.1981.8.17,0,88,,,COLD LAKE A,,,1.1,0,,,,1981-08-17 00:00:00,,17,50,,19.1,1981,0,,0,0,,13
-110.28333333333333,54.416666666666664,0,0,,3081680,8,27.7,,AB,3081680.1981.8.18,0,100,,,COLD LAKE A,,,1.3,0,,,,1981-08-18 00:00:00,,18,28,,19.3,1981,0,,0,0,,10.9
-110.28333333333333,54.416666666666664,0,0,,3081680,8,31.8,,AB,3081680.1981.8.19,44,87,,,COLD LAKE A,,,2.2,0,,,,1981-08-19 00:00:00,,19,26,,20.2,1981,0,,0,19,,8.5
-110.28333333333333,54.416666666666664,0,0,,3081680,8,30,,AB,3081680.1981.8.20,37,68,,,COLD LAKE A,,T,5.4,0,T,,,1981-08-20 00:00:00,,20,35,,23.4,1981,0,,0,14,,16.7
-110.28333333333333,54.416666666666664,0,0,,3081680,8,27.1,,AB,3081680.1981.8.21,37,100,,,COLD LAKE A,,,2.7,0,,,,1981-08-21 00:00:00,,21,37,,20.7,1981,0,,0,31,,14.2
-110.28333333333333,54.416666666666664,0,0,,3081680,8,29.1,,AB,3081680.1981.8.22,0,94,,,COLD LAKE A,,,2.6,0,,,,1981-08-22 00:00:00,,22,26,,20.6,1981,0,,0,0,,12.1
-110.28333333333333,54.416666666666664,0,0,,3081680,8,29.6,,AB,3081680.1981.8.23,0,94,,,COLD LAKE A,,,2.1,0,,,,1981-08-23 00:00:00,,23,30,,20.1,1981,0,,0,0,,10.6
-110.28333333333333,54.416666666666664,0,0,,3081680,8,28.4,,AB,3081680.1981.8.24,0,88,,,COLD LAKE A,,,2.3,0,,,,1981-08-24 00:00:00,,24,48,,20.3,1981,0,,0,0,,12.1
-110.28333333333333,54.416666666666664,0,0,,3081680,8,28.3,,AB,3081680.1981.8.25,33,94,,,COLD LAKE A,,,3.4,0,,,,1981-08-25 00:00:00,,25,45,,21.4,1981,0,,0,9,,14.5
-110.28333333333333,54.416666666666664,0,0,,3081680,8,30,,AB,3081680.1981.8.26,41,82,,,COLD LAKE A,,,5.4,0,,,,1981-08-26 00:00:00,,26,35,,23.4,1981,0,,0,17,,16.7
-110.28333333333333,54.416666666666664,0,0,,3081680,8,32,,AB,3081680.1981.8.27,57,77,,,COLD LAKE A,,,6.6,0,,,,1981-08-27 00:00:00,,27,27,,24.6,1981,0,,0,15,,17.2
-110.28333333333333,54.416666666666664,0,0,,3081680,8,24.4,,AB,3081680.1981.8.28,0,88,,,COLD LAKE A,,,0,0,,,,1981-08-28 00:00:00,,28,31,,18,1981,0,,0,0,,11.5
-110.28333333333333,54.416666666666664,0,1.2,,3081680,8,19.5,,AB,3081680.1981.8.29,39,94,,,COLD LAKE A,,,0,0,,,,1981-08-29 00:00:00,,29,42,,14.2,1981,3.8,,1.2,3,,8.9
-110.28333333333333,54.416666666666664,0,22.8,,3081680,8,9.4,,AB,3081680.1981.8.30,37,100,,,COLD LAKE A,,,0,0,,,,1981-08-30 00:00:00,,30,71,,6.6,1981,11.4,,22.8,4,,3.7
-110.28333333333333,54.416666666666664,0,1.4,,3081680,8,12.1,,AB,3081680.1981.8.31,0,93,,,COLD LAKE A,,,0,0,,,,1981-08-31 00:00:00,,31,71,,7.2,1981,10.8,,1.4,0,,2.2
-110.28333333333333,54.416666666666664,0,0,,3081680,9,21,,AB,3081680.1981.9.1,31,93,,,COLD LAKE A,,T,0,0,T,,,1981-09-01 00:00:00,,1,46,,12.9,1981,5.1,,0,29,,4.7
-110.28333333333333,54.416666666666664,0,0,,3081680,9,12.5,,AB,3081680.1981.9.2,39,87,,,COLD LAKE A,,,0,0,,,,1981-09-02 00:00:00,,2,40,,7.6,1981,10.4,,0,33,,2.7
-110.28333333333333,54.416666666666664,0,0,,3081680,9,16.5,,AB,3081680.1981.9.3,0,86,,,COLD LAKE A,,T,0,0,T,,,1981-09-03 00:00:00,,3,41,,7.1,1981,10.9,,0,0,,-2.4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,16.6,,AB,3081680.1981.9.4,0,82,,,COLD LAKE A,,T,0,0,T,,,1981-09-04 00:00:00,,4,55,,11.9,1981,6.1,,0,0,,7.1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,20.2,,AB,3081680.1981.9.5,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-05 00:00:00,,5,46,,12.6,1981,5.4,,0,0,,4.9
-110.28333333333333,54.416666666666664,0,0.6,,3081680,9,20.7,,AB,3081680.1981.9.6,31,100,,,COLD LAKE A,,,0,0,,,,1981-09-06 00:00:00,,6,43,,12.6,1981,5.4,,0.6,25,,4.4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,25.8,,AB,3081680.1981.9.7,33,93,,,COLD LAKE A,,,0,0,,,,1981-09-07 00:00:00,,7,41,,16.4,1981,1.6,,0,24,,6.9
-110.28333333333333,54.416666666666664,0,0,,3081680,9,29.8,,AB,3081680.1981.9.8,35,93,,,COLD LAKE A,,,1.8,0,,,,1981-09-08 00:00:00,,8,31,,19.8,1981,0,,0,29,,9.8
-110.28333333333333,54.416666666666664,0,0,,3081680,9,32.1,,AB,3081680.1981.9.9,57,94,,,COLD LAKE A,,,2.1,0,,,,1981-09-09 00:00:00,,9,19,,20.1,1981,0,,0,31,,8.1
-110.28333333333333,54.416666666666664,0,0.6,,3081680,9,21.5,,AB,3081680.1981.9.10,61,77,,,COLD LAKE A,,,0,0,,,,1981-09-10 00:00:00,,10,40,,16.2,1981,1.8,,0.6,30,,10.8
-110.28333333333333,54.416666666666664,0,0,,3081680,9,23.4,,AB,3081680.1981.9.11,56,87,,,COLD LAKE A,,,0,0,,,,1981-09-11 00:00:00,,11,22,,14.4,1981,3.6,,0,28,,5.4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,18.6,,AB,3081680.1981.9.12,43,81,,,COLD LAKE A,,T,0,0,T,,,1981-09-12 00:00:00,,12,28,,12.8,1981,5.2,,0,27,,7
-110.28333333333333,54.416666666666664,0,0,,3081680,9,17,,AB,3081680.1981.9.13,0,81,,,COLD LAKE A,,,0,0,,,,1981-09-13 00:00:00,,13,31,,10,1981,8,,0,0,,3
-110.28333333333333,54.416666666666664,0,0,,3081680,9,19.3,,AB,3081680.1981.9.14,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-14 00:00:00,,14,26,,10.9,1981,7.1,,0,0,,2.4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,21.7,,AB,3081680.1981.9.15,0,87,,,COLD LAKE A,,,0,0,,,,1981-09-15 00:00:00,,15,26,,10.9,1981,7.1,,0,0,,0.1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,27.3,,AB,3081680.1981.9.16,44,49,,,COLD LAKE A,,,0,0,,,,1981-09-16 00:00:00,,16,21,,16.8,1981,1.2,,0,17,,6.2
-110.28333333333333,54.416666666666664,0,0,,3081680,9,31.7,,AB,3081680.1981.9.17,,76,,,COLD LAKE A,M,,1.4,0,,,,1981-09-17 00:00:00,,17,24,,19.4,1981,0,M,0,,,7.1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,26.4,,AB,3081680.1981.9.18,37,77,,,COLD LAKE A,,,2,0,,,,1981-09-18 00:00:00,,18,36,,20,1981,0,,0,13,,13.5
-110.28333333333333,54.416666666666664,0,0,,3081680,9,28.1,,AB,3081680.1981.9.19,46,63,,,COLD LAKE A,,,2.1,0,,,,1981-09-19 00:00:00,,19,21,,20.1,1981,0,,0,9,,12.1
-110.28333333333333,54.416666666666664,0,1.4,,3081680,9,17.7,,AB,3081680.1981.9.20,35,100,,,COLD LAKE A,,,0,0,,,,1981-09-20 00:00:00,,20,55,,12.6,1981,5.4,,1.4,28,,7.4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,15.2,,AB,3081680.1981.9.21,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-21 00:00:00,,21,48,,8.3,1981,9.7,,0,0,,1.3
-110.28333333333333,54.416666666666664,0,7,,3081680,9,12,,AB,3081680.1981.9.22,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-22 00:00:00,,22,62,,8.9,1981,9.1,,7,0,,5.7
-110.28333333333333,54.416666666666664,0,0,,3081680,9,13.5,,AB,3081680.1981.9.23,0,93,,,COLD LAKE A,,T,0,0,T,,,1981-09-23 00:00:00,,23,38,,9.2,1981,8.8,,0,0,,4.9
-110.28333333333333,54.416666666666664,0,14,,3081680,9,11.2,,AB,3081680.1981.9.24,44,100,,,COLD LAKE A,,,0,0,,,,1981-09-24 00:00:00,,24,66,,7.4,1981,10.6,,14,23,,3.6
-110.28333333333333,54.416666666666664,0,0.4,,3081680,9,12,,AB,3081680.1981.9.25,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-25 00:00:00,,25,58,,5.5,1981,12.5,,0.4,0,,-1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,12.4,,AB,3081680.1981.9.26,0,100,,,COLD LAKE A,,,0,0,,,,1981-09-26 00:00:00,,26,35,,6.6,1981,11.4,,0,0,,0.8
-110.28333333333333,54.416666666666664,0,0,,3081680,9,10.5,,AB,3081680.1981.9.27,33,93,,,COLD LAKE A,,,0,0,,,,1981-09-27 00:00:00,,27,46,,4.2,1981,13.8,,0,12,,-2.1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,6.5,,AB,3081680.1981.9.28,33,100,,,COLD LAKE A,,T,0,0,T,,,1981-09-28 00:00:00,,28,70,,5.3,1981,12.7,,0,10,,4.1
-110.28333333333333,54.416666666666664,0,0,,3081680,9,7.9,,AB,3081680.1981.9.29,0,100,,,COLD LAKE A,,T,0,0,T,T,,1981-09-29 00:00:00,,29,81,,6,1981,12,,0,0,,4
-110.28333333333333,54.416666666666664,0,0,,3081680,9,12.8,,AB,3081680.1981.9.30,33,93,,,COLD LAKE A,,,0,0,,,,1981-09-30 00:00:00,,30,58,,8.6,1981,9.4,,0,13,,4.4
-110.28333333333333,54.416666666666664,0,0,,3081680,10,14.2,,AB,3081680.1981.10.1,35,93,,,COLD LAKE A,,,0,0,,,,1981-10-01 00:00:00,,1,54,,9.1,1981,8.9,,0,13,,4
-110.28333333333333,54.416666666666664,0,2.8,,3081680,10,11.1,,AB,3081680.1981.10.2,0,93,,,COLD LAKE A,,,0,0,,,,1981-10-02 00:00:00,,2,43,,6.8,1981,11.2,,2.8,0,,2.4
-110.28333333333333,54.416666666666664,0,0,,3081680,10,11.5,,AB,3081680.1981.10.3,0,86,,,COLD LAKE A,,,0,0,,,,1981-10-03 00:00:00,,3,30,,4.5,1981,13.5,,0,0,,-2.5
-110.28333333333333,54.416666666666664,0,2.6,,3081680,10,11,,AB,3081680.1981.10.4,0,93,,,COLD LAKE A,,,0,0,,,,1981-10-04 00:00:00,,4,46,,4.5,1981,13.5,,2.6,0,,-2
-110.28333333333333,54.416666666666664,0,3.8,,3081680,10,11.6,,AB,3081680.1981.10.5,0,100,,,COLD LAKE A,,,0,0,,T,,1981-10-05 00:00:00,,5,37,,5.8,1981,12.2,,3.8,0,,-0.1
-110.28333333333333,54.416666666666664,0,0,,3081680,10,15.5,,AB,3081680.1981.10.6,43,60,,,COLD LAKE A,,,0,0,,,,1981-10-06 00:00:00,,6,29,,9.1,1981,8.9,,0,9,,2.7
-110.28333333333333,54.416666666666664,0,0,,3081680,10,11.9,,AB,3081680.1981.10.7,44,66,,,COLD LAKE A,,,0,0,,,,1981-10-07 00:00:00,,7,47,,9,1981,9,,0,9,,6.1
-110.28333333333333,54.416666666666664,0,0.8,,3081680,10,10.5,,AB,3081680.1981.10.8,39,100,,,COLD LAKE A,,,0,0,,,,1981-10-08 00:00:00,,8,71,,7.8,1981,10.2,,0.8,8,,5.1
-110.28333333333333,54.416666666666664,0,0.4,,3081680,10,5.3,,AB,3081680.1981.10.9,0,100,,,COLD LAKE A,,,0,0,,,,1981-10-09 00:00:00,,9,81,,4.1,1981,13.9,,0.4,0,,2.8
-110.28333333333333,54.416666666666664,0,0,,3081680,10,5.7,,AB,3081680.1981.10.10,0,87,,,COLD LAKE A,,,0,0,,,,1981-10-10 00:00:00,,10,56,,3.3,1981,14.7,,0,0,,0.9
-110.28333333333333,54.416666666666664,0,0,,3081680,10,9.4,,AB,3081680.1981.10.11,0,93,,,COLD LAKE A,,,0,0,,,,1981-10-11 00:00:00,,11,53,,2.6,1981,15.4,,0,0,,-4.3
-110.28333333333333,54.416666666666664,0,0,,3081680,10,4.7,,AB,3081680.1981.10.12,0,87,,,COLD LAKE A,,T,0,0,T,,,1981-10-12 00:00:00,,12,65,,2.9,1981,15.1,,0,0,,1.1
-110.28333333333333,54.416666666666664,0,0.2,,3081680,10,3.9,,AB,3081680.1981.10.13,33,100,,,COLD LAKE A,,,0,0.4,,,,1981-10-13 00:00:00,,13,80,,0.8,1981,17.2,,0.6,32,,-2.3
-110.28333333333333,54.416666666666664,0,0.4,,3081680,10,12,,AB,3081680.1981.10.14,0,100,,,COLD LAKE A,,,0,0,,,,1981-10-14 00:00:00,,14,67,,4.5,1981,13.5,,0.4,0,,-3
-110.28333333333333,54.416666666666664,0,0,,3081680,10,18,,AB,3081680.1981.10.15,37,100,,,COLD LAKE A,,,0,0,,,,1981-10-15 00:00:00,,15,48,,8.8,1981,9.2,,0,27,,-0.5
-110.28333333333333,54.416666666666664,0,0,,3081680,10,12.4,,AB,3081680.1981.10.16,57,81,,,COLD LAKE A,,T,0,0,T,,,1981-10-16 00:00:00,,16,43,,8.1,1981,9.9,,0,31,,3.8
-110.28333333333333,54.416666666666664,0,0,,3081680,10,9,,AB,3081680.1981.10.17,44,86,,,COLD LAKE A,,T,0,0,,T,,1981-10-17 00:00:00,,17,53,,4.1,1981,13.9,,0,31,,-0.8
-110.28333333333333,54.416666666666664,0,0,,3081680,10,17,,AB,3081680.1981.10.18,63,93,,,COLD LAKE A,,,0,0,,,,1981-10-18 00:00:00,,18,36,,7.9,1981,10.1,,0,29,,-1.3
-110.28333333333333,54.416666666666664,0,0,,3081680,10,11.4,,AB,3081680.1981.10.19,74,80,,,COLD LAKE A,,T,0,0,,T,,1981-10-19 00:00:00,,19,34,,5.1,1981,12.9,,0,29,,-1.3
-110.28333333333333,54.416666666666664,0,0,,3081680,10,-0.7,,AB,3081680.1981.10.20,57,86,,,COLD LAKE A,,,0,1.1,,,,1981-10-20 00:00:00,,20,54,T,-4.2,1981,22.2,,0.5,31,,-7.6
-110.28333333333333,54.416666666666664,1,0,,3081680,10,-1.1,,AB,3081680.1981.10.21,41,86,,,COLD LAKE A,,,0,0.4,,,,1981-10-21 00:00:00,,21,54,,-4.1,1981,22.1,,0.4,35,,-7.1
-110.28333333333333,54.416666666666664,0,0,,3081680,10,-3.1,,AB,3081680.1981.10.22,0,73,,,COLD LAKE A,,T,0,0,,T,,1981-10-22 00:00:00,,22,53,T,-6.1,1981,24.1,,0,0,,-9
